access_count,SEX_F,SEX_M,age_group,income_group,account_age,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,nh_level,invest_exp_group,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,loyalty,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,kr_stock_yn,overseas_stock_yn,risk_tolerance,sophistication,stock_wealth_level,trading_frequency,peak_asset_value,leverage
1,1,0,0.5,0,0.040244091,0,0,0,0,0,1,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.001103037,0
1,1,0,0.125,0,0.039162676,0,1,0,0,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.7,0.005741487,0
0.4,1,0,0.125,0,0.037308821,0,1,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.333333333,0.25,0.6,0.006574992,0
0.2,1,0,0.25,0,0.033832844,0,0,0,1,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.6,0.001107603,0
1,1,0,0.25,0,0.033292137,0,0,0,1,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.7,0.002804062,0
1,1,0,0.5,0,0.027112622,0,0,0,0,0,1,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.333333333,0,0.9,0.005355005,0
0,1,0,0.75,0.428571429,0.000849683,0,0,0,0,0,0,0,1,0,0,0.666666667,0,1,0,0,0,0.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.333333333,0.75,0.7,0.214364494,0
1,0,1,0.375,0,0.258689943,0,0,0,0,0,0,0,0,0,0,0.5,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.666666667,0.5,0.8,0.104461378,0
1,1,0,0.25,0,0.088135331,0,0,0,1,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.2,0.001774752,0
1,1,0,0,0,0.059091611,0,1,0,0,0,0,0,0,0,0,0.5,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.5,0.3,0.082484803,0
1,0,1,0.75,0,0.051367218,0,0,0,0,1,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.7,0.002953719,0
1,0,1,0.25,0,0.040630311,0,0,1,0,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.666666667,0,0.9,0.000727979,0
1,1,0,0,0,0.040630311,0,1,0,0,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.6,0.000291862,0
0.8,1,0,0.375,0,0.040553067,0,0,0,1,0,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.25,0.1,0.017265587,0
1,1,0,0.75,0,0.040321335,0,0,0,0,0,1,0,0,0,0,0.333333333,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.25,0.3,0.014235772,0
1,0,1,0.5,0,0.039317164,0,0,0,0,1,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.6,0.003947866,0
0,0,1,0.25,0,0.038621968,0,0,1,0,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.1,7.34E-06,0
0.2,0,1,0.875,0,0.036613626,0,0,0,0,1,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.000231302,0
1,0,1,1,0,0.019388228,0,0,0,0,0,0,0,0,1,0,0.333333333,0.2,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.666666667,0.25,0.9,0.012678104,0
0.4,1,0,0.25,0,0.008342345,0,0,0,1,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0,0.7,0.000157981,0
1,1,0,0.875,0,0.410010814,0,0,0,0,0,0,0,0,0,0,0.333333333,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.7,0.013866656,0
1,0,1,0.75,0,0.246717133,0,0,0,0,0,0,1,0,0,0,0.333333333,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.25,0.1,0.013429649,0
1,0,1,0.75,0,0.161748803,0,0,0,0,1,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.8,0.00929354,0
0.4,1,0,0.125,0,0.107600803,0,1,0,0,0,0,0,0,0,0,0.333333333,0.6,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.25,0.7,0.012474798,0
0.8,1,0,0,0,0.071991349,1,0,0,0,0,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.25,0.1,0.011532195,0
1,1,0,0.625,0,0.064884907,0,0,0,0,0,1,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.003262107,0
0.2,1,0,0.875,0,0.063340028,0,0,0,0,0,1,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.00017042,0
0.2,0,1,0.25,0,0.05631083,0,0,1,0,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.2,0.001108968,0
1,1,0,0.125,0,0.054997683,0,1,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.25,0.1,0.009311716,0
0.2,1,0,0.375,0,0.049745095,0,0,0,1,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.25,0.1,0.007322522,0
1,1,0,0.5,0,0.046423606,0,0,0,0,1,0,0,0,0,0,0.333333333,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.7,0.010867058,0
1,0,1,0.75,0,0.039703383,0,0,0,0,1,0,0,0,0,0,0.166666667,0.2,0,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.333333333,0,0.7,0.00500801,0
0.2,0,1,0.125,0,0.03846748,0,1,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.25,0.1,0.009752469,0
0.2,1,0,0.875,0,0.02000618,0,0,0,0,0,1,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.1,1.99E-05,0
1,0,1,0.75,0,0.370384675,0,0,0,0,1,0,0,0,0,0,0.333333333,0.8,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.7,0.019656713,0
0.4,1,0,0.25,0,0.086744941,0,0,0,1,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.000951557,0
1,0,1,0.5,0,0.065580102,0,0,0,0,1,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.333333333,0,0.7,8.90E-05,0
0.8,0,1,0,0,0.064344199,0,1,0,0,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.1,0.004937252,0
1,0,1,0.25,0,0.029816159,0,0,1,0,0,0,0,0,0,0,0.5,0.2,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.9,0.014968728,0
0,0,1,0.25,0,0.055152171,0,0,1,0,0,0,0,0,0,0,0.166666667,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000250751,0
0.4,1,0,0,0,0.050980998,0,1,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.1,0.003888483,0
0.6,1,0,0.375,0,0.036999846,0,0,0,1,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.000251817,0
0.6,1,0,0.625,0,0.032983161,0,0,0,0,1,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0,0.7,0.001458387,0
1,0,1,0.625,0,0.399351151,0,0,0,0,1,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.333333333,0.25,0.7,0.022639922,0
0,0,1,0.625,0,0.423682991,0,0,0,0,1,0,0,0,0,0,0.166666667,0.8,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.001078786,0
0.8,1,0,0.375,0,0.585509038,0,0,0,1,0,0,0,0,0,0,0.333333333,0.8,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.25,0.7,0.010615366,0
0.4,0,1,0,0,0.234280859,1,0,0,0,0,0,0,0,0,0,0.166666667,0.8,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.1,0.002194475,0
1,0,1,0.625,0,0.106133169,0,0,0,0,1,0,0,0,0,0,0.333333333,0.6,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.666666667,0.25,0.9,0.028324839,0
1,0,1,0.125,0,0.082882744,0,1,0,0,0,0,0,0,0,0,0.5,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.5,0.7,0.042121474,0
0.8,0,1,0.125,0,0.071064421,0,1,0,0,0,0,0,0,0,0,0.5,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.666666667,0.5,0.8,0.102062552,0
0.2,1,0,0.5,0,0.056156342,0,0,0,0,0,1,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.666666667,0,0.6,0.001649086,0
0,1,0,0.5,0,0.038158505,0,0,0,0,0,1,0,0,0,0,0.333333333,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.018564016,0
0.6,0,1,0,0,0.030356867,1,0,0,0,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.6,0.000408396,0
1,0,1,0.875,0,0.02139657,0,0,0,0,0,0,1,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.666666667,0.25,0.7,0.010618898,0
0.4,1,0,0.25,0,0.005638807,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9.49E-05,0
0.4,1,0,0.5,0,0.343967249,0,0,0,0,0,1,0,0,0,0,0.333333333,0.8,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.25,0.5,0.010745429,0
1,1,0,0.625,0,0.567820176,0,0,0,0,0,1,0,0,0,0,0.333333333,0.4,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.666666667,0.25,0.8,0.009725253,0
0.4,1,0,0.375,0,0.041248262,0,0,0,1,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.010592534,0
1,0,1,0.625,0,0.234126371,0,0,0,0,0,0,1,0,0,0,0.5,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.25,0.3,0.041454457,0
1,0,1,0.875,0,0.222771512,0,0,0,0,1,0,0,0,0,0,0.333333333,0.8,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.25,0.1,0.010432471,0
0.2,0,1,0.375,0,0.208867604,0,0,1,0,0,0,0,0,0,0,0.5,0.8,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.5,0.1,0.074353309,0
1,0,1,0.5,0,0.198053453,0,0,0,0,1,0,0,0,0,0,0.166666667,0.8,1,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.333333333,0,0.8,0.005919623,0
1,1,0,0.625,0,0.09516453,0,0,0,0,1,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.001390237,0
1,0,1,0.5,0,0.065425614,0,0,0,0,1,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.666666667,0.25,0.9,0.017984412,0
0.8,0,1,0.5,0,0.059477831,0,0,0,0,1,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,1.51E-05,0
1,0,1,0.125,0,0.057006025,0,1,0,0,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.333333333,0,0.8,0.003296812,0
1,1,0,0.75,0,0.039935115,0,0,0,0,0,1,0,0,0,0,0.5,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.5,0.9,0.041845865,0
1,0,1,0,0,0.039162676,0,1,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.7,0.00767165,0
1,0,1,0.75,0,0.26904063,0,0,0,0,1,0,0,0,0,0,0.5,0.8,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.5,0.5,0.039453803,0
1,0,1,0.75,0,0.548895412,0,0,0,0,1,0,0,0,0,0,0.333333333,1,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.5,0.7,0.035266995,0
1,0,1,0.375,0,0.169473196,0,0,1,0,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0,0.7,0.003308951,0
0.4,0,1,0.25,0,0.131160204,0,0,1,0,0,0,0,0,0,0,0.5,0.6,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.5,0.1,0.036036492,0
1,1,0,0,0,0.051676193,0,1,0,0,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.333333333,0,0.5,0.000446591,0
1,0,1,0.5,0,0.044415263,0,0,0,0,1,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.5,0.00039008,0
1,0,1,0.25,0,0.03923992,0,0,1,0,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.333333333,0,0.7,0.002432725,0
1,1,0,0.75,0,0.032519697,0,0,0,0,0,1,0,0,0,0,0.666666667,0.2,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.75,1,0.173028544,0
0.4,1,0,0.375,0,0.019928936,0,0,0,1,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.000129371,0
1,0,1,0.875,0,0.594160358,0,0,0,0,1,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.666666667,0.25,0.9,0.009428487,0
0.6,0,1,0.375,0,0.036768114,0,0,1,0,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.000669591,0
0,0,1,0,0,0.180905299,0,1,0,0,0,0,0,0,0,0,0.166666667,0.8,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.001741655,0
0.8,1,0,0.625,0,0.129074618,0,0,0,0,0,0,0,1,0,0,0.166666667,0.6,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.6,0.003433325,0
1,0,1,0.5,0,0.062953808,0,0,0,0,1,0,0,0,0,0,0.333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.025644872,0
1,0,1,0.125,0,0.061408929,0,1,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.333333333,0.25,0.7,0.020814455,0
1,0,1,0.5,0,0.044183532,0,0,0,0,1,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.3,0.000497195,0
1,0,1,0.75,0.142857143,0.039008188,0,0,0,0,0,0,1,0,0,0,0.666666667,0.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.666666667,0.75,0.9,0.20387014,0
0.8,0,1,0,0,0.037926773,1,0,0,0,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.333333333,0,0.7,0.004928678,0
1,1,0,1,0,0.036459138,0,0,0,0,0,0,0,0,1,0,0.333333333,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.666666667,0.25,0.7,0.014826327,0
1,1,0,0.75,0,0.031438282,0,0,0,0,0,0,0,1,0,0,0.5,0.2,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.7,0.012272284,0
1,0,1,0.625,0.428571429,0.351228179,0,0,0,0,1,0,0,0,0,0,0.666666667,0.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.333333333,0.75,0.9,0.171084349,0.776870221
1,0,1,1,0,0.061331685,0,0,0,0,0,0,0,0,1,0,0.666666667,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.75,0.8,0.219896231,0
1,0,1,1,0.142857143,0.046037386,0,0,0,0,0,0,0,0,1,0,0.666666667,0.4,1,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.666666667,0.5,1,0.111361567,0.154410683
1,1,0,1,0,0.043642824,0,0,0,0,0,0,0,0,1,0,0.166666667,0.4,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.8,0.00617508,0
1,0,1,0.125,0,0.040784798,0,1,0,0,0,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.666666667,0.25,0.8,0.031304188,0
0.4,0,1,0,0,0.040012359,0,1,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.004897095,0
1,0,1,0.25,0,0.037154333,0,0,1,0,0,0,0,0,0,0,0.5,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.333333333,0.5,0.7,0.074990774,0
1,0,1,0.125,0,0.036922602,0,1,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.7,0.004431875,0
1,1,0,0.25,0,0.036536382,0,0,0,1,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.1,0.00539163,0
1,1,0,0.5,0,0.016993666,0,0,0,0,1,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.7,0.007970933,0
1,1,0,0.25,0,0.016761934,0,0,0,1,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.1,0.002139253,0
1,0,1,1,0,0.176425151,0,0,0,0,0,0,0,0,1,0,0.666666667,0.8,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.5,0.6,0.115814156,0
0.2,0,1,0.5,0,0.144137185,0,0,0,0,1,0,0,0,0,0,0.833333333,0.6,0,0,0,1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.333333333,0.75,0.8,0.378053749,0
1,1,0,0.25,0,0.10458829,0,0,0,1,0,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.666666667,0.25,0.7,0.015587675,0
1,0,1,0.125,0,0.069596787,0,1,0,0,0,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.666666667,0.25,0.9,0.013411035,0
0,1,0,0.125,0,0.060868222,0,1,0,0,0,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.25,0.1,0.021493291,0
1,1,0,0.125,0,0.052062413,0,1,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.666666667,0,0.6,0.005935243,0
0,1,0,0,0,0.0388537,0,1,0,0,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.000185848,0
1,0,1,0.5,0,0.037926773,0,0,0,0,0,0,1,0,0,0,0.666666667,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.666666667,0.5,0.9,0.115895187,0
0.4,1,0,0.125,0,0.036459138,0,1,0,0,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.000425008,0
0.2,1,0,0.125,0,0.032674185,0,1,0,0,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.5,0.000219771,0
0.8,0,1,0.625,0,0.010814151,0,0,0,0,1,0,0,0,0,0,0.5,0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.666666667,0.5,0.7,0.057982682,0
1,0,1,0.625,0,0.653174726,0,0,0,0,1,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.666666667,0,0.7,0.003143765,0
1,1,0,0.625,0,0.133477522,0,0,0,0,0,1,0,0,0,0,0.5,0.6,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.5,0.8,0.060765,0
1,1,0,0.5,0,0.113316855,0,0,0,0,0,1,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0,0.8,0.005695599,0
1,0,1,0,0,0.058164684,0,1,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.333333333,0,0.7,0.004920462,0
1,0,1,0,0,0.045960142,0,1,0,0,0,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.666666667,0.25,0.7,0.029351118,0
