,index,Unnamed: 0,act_no,access_count,SEX_F,SEX_M,age_group,income_group,account_age,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,nh_level,invest_exp_group,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,loyalty,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,kr_stock_yn,overseas_stock_yn,risk_tolerance,sophistication,stock_wealth_level,trading_frequency,peak_asset_value,value_weighted_volatility,leverage,TOTAL_DURATION,TOTAL_VIEW_CNT,TOTAL_FOREIGN,TOTAL_ADV,TOTAL_AI,TOTAL_NTP,TOTAL_MAT
1948,2328,2328,2647,5,0,1,1,1,610,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,8,508392,27.99618693,0,348535,85,0,0,0,0,0
1949,2330,2330,2649,6,1,0,5,1,574,0,0,0,0,0,0,0,1,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,2,2,5711816,45.808257,0,383438,12,383244,0,0,0,0
1950,2331,2331,2650,6,0,1,9,1,566,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,9,611494,23.3165576,0,1517051,27,0,0,0,0,0
1951,2334,2334,2654,6,1,0,9,1,484,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,8,524445,16.97440091,0,200617,16,0,0,0,0,58298
1952,2335,2335,2655,6,0,1,9,1,8252,0,0,0,0,0,0,0,0,1,0,6,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,4,8,210073067,71.62496135,0,43204633,651,0,0,0,0,694284
1953,2336,2336,2656,6,1,0,7,1,7786,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,8,2909708,35.43982555,0,2277278,180,0,0,0,0,120
1954,2337,2337,2657,6,0,1,7,1,7073,0,0,0,0,1,0,0,0,0,0,4,6,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,4,10,110706512,36.93411746,0,2045666,50,0,17020,0,0,24
1955,2338,2338,2658,6,1,0,4,1,914,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,7,1438301,62.7396,0,126795808,560,79,0,0,0,15333
1956,2339,2339,2659,6,0,1,5,6,868,0,0,0,0,1,0,0,0,0,0,5,3,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,2,4,11,130927829,47.16974893,58878321,46709374,1496,2452443,0,0,0,60
1957,2340,2340,2660,6,0,1,8,1,643,0,0,0,0,1,0,0,0,0,0,4,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3,3,10,39254408,66.64562159,0,94021179,3105,0,12209,17847,0,67808
1958,2341,2341,2661,6,0,1,9,1,618,0,0,0,0,0,0,0,0,1,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,4,24792662,27.13964847,0,518892,52,0,0,0,0,0
1959,2343,2343,2663,6,0,1,2,1,578,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1,8,1887400,27.5822296,0,4725440,56,0,0,0,0,0
1960,2344,2344,2664,3,1,0,2,1,499,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,2047548,28.77460555,0,5720,8,0,0,0,0,21
1961,2345,2345,2665,1,0,1,5,1,464,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,38107,27.5403,0,306001,16,82,0,0,0,0
1962,2346,2346,2666,6,0,1,1,1,316,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,8,20942996,21.49252088,0,32598,6,0,0,0,0,0
1963,2347,2347,2667,6,1,0,8,1,7675,0,0,0,0,0,1,0,0,0,0,6,5,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,4,9,471711605,34.49048216,0,15840973,1188,0,0,0,0,22248
1964,2348,2348,2668,6,0,1,6,1,8276,0,0,0,0,1,0,0,0,0,0,4,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,9,37860320,27.95052231,0,89506,1,0,0,0,0,0
1965,2349,2349,2669,6,0,1,8,1,4336,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,7,4941145,23.89921292,0,2782703,135,0,2089,0,0,0
1966,2350,2350,2670,6,0,1,6,1,904,0,0,0,0,1,0,0,0,0,0,4,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,3,9,38219959,86.19055311,0,908900,20,174509,0,0,0,0
1967,2351,2351,2671,6,0,1,5,1,1837,0,0,0,0,1,0,0,0,0,0,3,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,9,20586484,28.07884798,0,1694739,14,0,0,0,0,0
1968,2352,2352,2672,6,0,1,5,1,1268,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,2,8644830,21.4687,0,7339,4,0,0,0,0,0
1969,2354,2354,2674,6,1,0,4,1,926,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1,9,3780456,38.37107732,0,438463,64,0,0,0,0,27
1970,2355,2355,2675,6,0,1,2,1,771,0,1,0,0,0,0,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,7,9820729,32.12393992,0,129867,7,0,0,0,0,0
1971,2356,2356,2676,4,0,1,3,1,564,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,3,725305,56.74810988,0,64504,4,0,0,0,0,0
1972,2358,2358,2678,6,1,0,6,1,8431,0,0,0,0,1,0,0,0,0,0,2,5,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,9,6325795,33.34464364,0,32177191,975,23620,0,0,0,825
1973,2359,2359,2679,6,0,1,6,1,6637,0,0,0,0,1,0,0,0,0,0,4,5,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,3,8,70614866,31.59275247,0,8306271,246,0,0,0,0,33564
1974,2360,2360,2680,6,0,1,5,1,5782,0,0,0,0,1,0,0,0,0,0,4,6,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3,3,10,37502103,48.46686115,0,8167696,307,0,2500,0,0,1591921
1975,2361,2361,2681,6,0,1,6,1,3165,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,2,10,23944258,23.06224636,0,5425700,281,287,0,0,0,421
1976,2362,2362,2682,6,1,0,8,1,901,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,8,29516034,33.00850093,0,1136444,182,0,0,0,0,0
1977,2364,2364,2685,3,1,0,1,1,522,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,1088979,23.4890798,0,12,1,0,0,0,0,0
1978,2365,2365,2686,4,0,1,9,1,180,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,8,2732923,90.2767,0,9286,3,508,508,0,0,0
1979,2366,2366,2687,3,1,0,5,1,163,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,8,5339037,22.1296,0,9820,2,0,0,0,0,0
1980,2367,2367,2688,1,0,1,6,1,95,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,1,9,6744130,39.58318742,0,5972055,266,140,0,0,0,0
1981,2369,2369,2690,5,0,1,7,1,1349,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,4,7399213,65.72276525,0,2110083,34,23845,0,0,50651,330
1982,2371,2371,2692,6,0,1,3,1,803,0,0,1,0,0,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,8,14766342,28.94913414,0,153998,17,91214,0,0,0,0
1983,2372,2372,2693,6,0,1,2,1,635,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,8,4343572,23.23066738,0,9704455,380,14982,0,0,0,25523
1984,2373,2373,2694,6,1,0,7,1,601,0,0,0,0,0,1,0,0,0,0,4,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,8,32565152,44.37634582,0,1451837,4,0,0,0,0,0
1985,2375,2375,2696,6,0,1,2,1,438,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,6,1107597,48.5249217,0,27845,7,0,32,0,0,17784
1986,2376,2376,2697,6,1,0,7,1,372,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,10,3388946,37.28605164,0,123720348,3267,907187,0,0,0,77630
1987,2378,2378,2699,6,0,1,6,1,263,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,8,14672666,39.00138228,0,5624456,241,0,0,53700,0,26117
1988,2379,2379,2700,5,0,1,7,1,5614,0,0,0,0,0,0,1,0,0,0,4,3,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,3,9,93167770,30.34215028,0,40137996,1032,443542,26979,0,0,279672
1989,2380,2380,2701,6,0,1,7,1,3545,0,0,0,0,1,0,0,0,0,0,2,5,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,10,8819826,43.76390687,0,316432611,9628,51576,26305,0,112,1647137
1990,2382,2382,2703,6,0,1,8,1,617,0,0,0,0,0,0,1,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,8,25043886,27.31591585,0,66997,27,0,0,0,0,0
1991,2383,2383,2705,3,0,1,1,1,470,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,9,3337728,24.36243059,0,6834,3,0,0,0,0,0
1992,2386,2386,2709,4,0,1,2,1,185,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,8,1578981,73.7997,0,168913,27,0,3726,0,0,0
1993,2387,2387,2710,5,0,1,6,1,5149,0,0,0,0,0,0,1,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,2205670,27.26324778,0,123445,6,0,0,0,0,0
1994,2388,2388,2711,6,1,0,8,1,5490,0,0,0,0,0,1,0,0,0,0,2,5,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,1,8,588220,94.20835036,0,292523,77,0,0,0,0,1148
1995,2389,2389,2712,6,0,1,4,1,1612,0,0,1,0,0,0,0,0,0,0,3,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3,2,10,23553436,59.92866467,0,26922873,3962,120250,25108,0,0,0
1996,2390,2390,2713,6,0,1,6,1,941,0,0,0,0,1,0,0,0,0,0,4,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3,3,11,38027726,63.94838299,0,213011800,10444,22783841,321215,0,0,75329
1997,2391,2391,2714,6,1,0,5,1,858,0,0,0,0,0,1,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1,8,4381775,54.6030073,0,425086,21,0,0,0,0,0
1998,2392,2392,2715,4,1,0,3,1,758,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,1,8,5072397,19.48325362,0,90640,14,0,0,0,0,0
1999,2393,2393,2716,6,1,0,2,1,750,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1,2,341818,76.0449,0,143303,36,118190,0,0,0,0
2000,2395,2395,2718,5,1,0,8,1,654,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,2,9290589,32.67965609,0,34,1,0,0,0,0,34
2001,2398,2398,2723,6,0,1,9,1,9086,0,0,0,0,0,0,0,0,1,0,2,6,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,9,3076130,62.65713947,0,5893431,1029,0,0,0,0,140
2002,2399,2399,2724,6,0,1,7,1,4949,0,0,0,0,1,0,0,0,0,0,2,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,9,1400048,39.6169834,0,260951472,1226,0,8592,0,0,0
2003,2400,2400,2725,5,0,1,6,1,4232,0,0,0,0,1,0,0,0,0,0,4,6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,3,2,45944873,36.85778366,0,9727,2,0,0,0,0,0
2004,2402,2402,2727,6,0,1,6,1,1798,0,0,0,0,1,0,0,0,0,0,3,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3,2,11,6514498,68.64404182,0,15786414,5578,0,16781,0,0,679756
2005,2403,2403,2728,6,1,0,4,1,1339,0,0,0,1,0,0,0,0,0,0,3,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,10,18210466,31.09934358,0,75141566,5440,263648,0,6539,0,12250
2006,2404,2404,2729,6,0,1,6,1,619,0,0,0,0,1,0,0,0,0,0,4,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,9,51673656,51.62399323,0,113340656,913,4392263,0,0,0,2024060
2007,2405,2405,2730,6,1,0,9,1,612,0,0,0,0,0,0,0,0,1,0,3,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,10,30237920,54.05275644,0,8439078,3055,412,178,16609,0,21
2008,2406,2406,2731,2,0,1,1,1,596,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,96536,21.4687,0,29553,1,29553,0,0,0,0
2009,2407,2407,2732,6,0,1,5,1,562,0,0,0,0,1,0,0,0,0,0,4,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,3,2,46253271,28.27117402,0,10250,6,286,0,0,0,286
2010,2408,2408,2733,6,0,1,9,1,10479,0,0,0,0,0,0,0,0,1,0,2,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,10,2902389,24.17618276,0,19072338,208,406,196547,0,460,126636
2011,2409,2409,2734,6,0,1,5,1,6581,0,0,0,0,1,0,0,0,0,0,5,5,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,7,50270392,42.90857963,0,163282,242,0,0,0,0,0
2012,2410,2410,2735,6,0,1,4,2,1267,0,0,1,0,0,0,0,0,0,0,4,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,10,49430532,52.2624773,67346520,20688929,465,1696352,0,0,0,554492
2013,2411,2411,2736,6,0,1,6,1,883,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,8,9725269,23.28111558,0,6104171,108,0,0,0,0,0
2014,2412,2412,2737,3,1,0,1,1,749,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,222038,30.84624199,0,7677,1,0,0,0,0,0
2015,2413,2413,2738,6,0,1,4,1,620,0,0,1,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1,2,2065529,25.0877545,0,99448,11,99448,0,0,0,0
2016,2414,2414,2739,6,1,0,3,1,606,0,0,0,1,0,0,0,0,0,0,4,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,3,8,45529000,45.22173807,0,17033910,1308,841129,258585,0,98351,528475
2017,2415,2415,2740,1,1,0,4,1,563,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,9939542,21.4687,0,40539,6,0,0,0,0,0
2018,2417,2417,2742,6,1,0,1,1,392,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,8,4532546,28.92487002,0,737043,25,309,0,0,0,0
2019,2418,2418,2743,6,0,1,5,1,4701,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,6,5049583,38.03977858,0,134539,3,0,0,0,0,0
2020,2420,2420,2745,6,1,0,3,1,3376,0,0,0,1,0,0,0,0,0,0,4,5,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,2,2,34123040,22.6134,0,1308957,7,107398,0,0,0,0
2021,2421,2421,2746,6,0,1,6,1,919,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,2,8,15355848,22.47044706,0,728845,14,21573,0,0,0,0
2022,2422,2422,2747,6,1,0,3,1,853,0,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,4,1507350,45.20416469,0,7906,6,456,0,0,0,0
2023,2423,2423,2748,6,1,0,7,1,778,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,9,30940607,31.69821361,0,53353016,1465,17490,0,0,0,22813
2024,2424,2424,2749,4,0,1,5,1,601,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,565809,25.7568,0,7504,3,0,0,0,0,0
2025,2425,2425,2750,6,0,1,2,1,596,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,2,1,9,5632831,21.82570856,0,5596731,114,434,0,0,0,21
2026,2426,2426,2753,6,0,1,7,1,1775,0,0,0,0,0,0,1,0,0,0,4,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,3,6,36393432,38.70458226,0,6101862,431,4145,0,0,0,13897
2027,2427,2427,2754,2,1,0,2,1,858,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1262660,26.04971718,0,243248,8,243248,0,0,0,0
2028,2428,2428,2755,6,1,0,1,1,800,1,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,1,7,993681,22.74004521,0,10387,5,400,0,0,0,0
2029,2429,2429,2756,6,0,1,4,1,750,0,0,1,0,0,0,0,0,0,0,5,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,9,94825100,27.20939286,0,25839334,483,1370363,0,0,0,74443
2030,2430,2430,2757,6,1,0,8,1,627,0,0,0,0,0,0,0,1,0,0,2,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,8,2236406,38.35890703,0,253925,34,28374,11098,0,0,0
2031,2431,2431,2758,6,1,0,2,1,604,0,1,0,0,0,0,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,9,33948924,38.8399836,0,10027782,438,443,0,0,0,43
2032,2432,2432,2759,6,0,1,8,2,597,0,0,0,0,1,0,0,0,0,0,5,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,10,9103897,104.4154849,0,50755610,2081,68277,10051,1636392,0,68753
2033,2434,2434,2761,2,1,0,4,1,450,0,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,1877540,44.7241,0,164073,7,14530,0,0,0,0
2034,2435,2435,2763,6,0,1,8,1,9893,0,0,0,0,1,0,0,0,0,0,5,6,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,4,9,195629014,24.94112321,0,36987238,1547,32186,236054,0,0,18939
2035,2436,2436,2764,6,0,1,7,1,2177,0,0,0,0,1,0,0,0,0,0,3,5,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3,2,10,14646700,64.67270993,0,21640594,3241,0,109213,0,0,890651
2036,2437,2437,2765,6,1,0,2,1,1374,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,2,3,5150613,21.4687,0,1074829,10,1683,0,0,0,0
2037,2438,2438,2767,5,0,1,5,1,913,0,0,0,0,1,0,0,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,4020813,56.63886984,0,17557985,323,7271117,0,0,0,0
2038,2439,2439,2768,6,0,1,3,1,648,0,0,1,0,0,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,8,5302302,26.73059377,0,19206815,1998,5404413,29568,0,0,88
2039,2440,2440,2769,6,1,0,5,1,643,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,8,1212998,22.40914657,0,236202,43,198,198,0,0,0
2040,2441,2441,2771,6,1,0,6,5,281,0,0,0,0,0,1,0,0,0,0,5,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,10,34564290,39.27372875,0,3284065,611,0,0,0,0,9435
2041,2442,2442,2772,6,0,1,2,1,252,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,8,27162090,63.6962,0,710401,46,648,0,0,0,226
2042,2443,2443,2773,6,0,1,4,1,1834,0,0,1,0,0,0,0,0,0,0,4,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,4,9,534383494,52.73458767,0,25792036,446,69947,120946,0,0,368216
2043,2444,2444,2774,6,0,1,4,1,1617,0,0,1,0,0,0,0,0,0,0,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,8834028,33.93742644,0,3366211,104,8243,0,0,0,0
2044,2445,2445,2775,6,1,0,5,1,1577,0,0,0,0,1,0,0,0,0,0,4,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,9,50795146,42.34649159,0,85926428,907,17831,0,0,0,560359
2045,2446,2446,2776,6,0,1,5,1,1225,0,0,0,0,0,0,1,0,0,0,4,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,10,92061142,46.35494377,0,84874255,695,2422686,0,0,0,12754
2046,2447,2447,2777,6,1,0,3,1,921,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,2,2,9154740,26.99676204,0,194278,33,12105,0,0,0,88
2047,2448,2448,2778,6,1,0,4,1,900,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1,9,1729804,47.63551596,0,27769599,876,151,0,0,0,10357
2048,2449,2449,2779,6,1,0,2,1,858,0,1,0,0,0,0,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,9,23905080,44.06399231,0,257879,50,0,0,0,0,141
2049,2450,2450,2781,6,1,0,7,1,519,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,2,2,7384602,55.4964,0,86643,10,197,0,0,24791,0
