,Unnamed: 0,act_no,mts_mm_access_type,tot_aet_tld_rnd_202201,tot_aet_tld_rnd_202202,tot_aet_tld_rnd_202203,tot_aet_tld_rnd_202204,tot_aet_tld_rnd_202205,tot_aet_tld_rnd_202206
2641,2641,2472,111111,3723383.0,3993483.0,5177688.0,4302793.0,4889068.0,4175597
2642,2642,2473,111101,15325.0,14358.0,15413.0,13247.0,11940.0,11376
2643,2643,2474,111111,2693166.0,2639286.0,2657986.0,2493394.0,2501924.0,1863154
2644,2644,2475,111111,15560553.0,14340559.0,15005297.0,14181700.0,16427060.0,14363660
2645,2645,2476,100010,5453052.0,5036017.0,5899138.0,3792485.0,3407138.0,2687835
2646,2646,2477,111001,18709.0,21781.0,25778.0,24728.0,27383.0,25819
2647,2647,2478,10000,10000.0,10000.0,10000.0,10000.0,10000.0,10000
2648,2648,2479,100001,2753.0,3091.0,3499.0,2882.0,2292.0,2237
2649,2649,7648,111111,13815719.0,13311830.0,14557280.0,12599402.0,12420349.0,9965279
2650,2650,7649,111111,13616463.0,13920403.0,15321157.0,17651600.0,19659600.0,12867090
2651,2651,7650,100100,5003187.0,5155245.0,5752306.0,5464344.0,5166851.0,4272166
2652,2652,7651,111111,7318577.0,7815757.0,7877497.0,9390209.0,9075133.0,7687013
2653,2653,7652,111111,87757078.0,90211599.0,99290728.0,86805367.0,75723844.0,68786762
2654,2654,7653,11011,2056665.0,2056705.0,10560143.0,9873703.0,9232968.0,9041876
2655,2655,7654,110000,2921206.0,3012656.0,3072306.0,2995027.0,2950337.0,2584087
2656,2656,7655,100,1168644.0,1142594.0,1139479.0,1107151.0,1109317.0,1011917
2657,2657,7656,111111,426324.0,7396631.0,7024317.0,5924705.0,4430411.0,3500261
2658,2658,7657,11000,25000.0,25000.0,25000.0,25000.0,25000.0,25000
2659,2659,7658,11111,,98562.0,96062.0,93879.0,94240.0,83840
2660,2660,7178,111111,110444478.0,107983841.0,96241557.0,80793060.0,75551905.0,76634168
2661,2661,7179,111101,2864663.0,2817223.0,2719723.0,2645542.0,2657483.0,2251917
2662,2662,7180,100000,478000.0,492550.0,495500.0,499056.0,494856.0,490756
2663,2663,7181,111111,0.0,12001950.0,11532600.0,13995000.0,19274850.0,15374800
2664,2664,7182,111000,4326831.0,4208760.0,4563540.0,4370951.0,4207331.0,4014551
2665,2665,7183,111111,19832313.0,21764416.0,24382071.0,23842080.0,21528728.0,20001985
2666,2666,7184,111111,295426.0,505534.0,667139.0,699039.0,832127.0,797064
2667,2667,7185,111111,18751463.0,18708285.0,16164580.0,14486905.0,12852516.0,9483325
2668,2668,7186,111111,9315434.0,9634038.0,9715619.0,9660135.0,8351752.0,21987336
2669,2669,7187,111100,9475.0,8082.0,9190.0,7261.0,8185.0,7163
2670,2670,7188,111111,784790.0,787625.0,760915.0,748097.0,743022.0,630652
2671,2671,7450,111111,146178016.0,143800066.0,142926174.0,140575627.0,128083027.0,109432167
2672,2672,7451,1100,31548.0,31548.0,31548.0,31571.0,31571.0,31571
2673,2673,7452,111110,31615649.0,41692900.0,43767100.0,37492230.0,36418330.0,31963630
2674,2674,7453,110101,11869866.0,11969013.0,12324447.0,11868830.0,11686103.0,10907322
2675,2675,7454,111010,0.0,1992892.0,2905652.0,2416946.0,2321382.0,2661440
2676,2676,7455,111111,6117928.0,6110459.0,6313093.0,6206300.0,6108234.0,5876842
2677,2677,7456,111111,19180660.0,19567000.0,20574930.0,20377691.0,19623375.0,16556815
2678,2678,7457,111111,14765648.0,15090263.0,15497084.0,14808531.0,14638695.0,13262749
2679,2679,7458,111000,246608.0,152000.0,195550.0,206737.0,170700.0,169950
2680,2680,7459,110001,181501.0,163801.0,167401.0,140599.0,153799.0,120349
2681,2681,7460,111111,288523.0,284724.0,622424.0,601141.0,605790.0,513890
2682,2682,7779,111111,29302141.0,38620951.0,44436721.0,43433219.0,24335155.0,21708500
2683,2683,7780,111111,12128000.0,11200000.0,11552000.0,11904000.0,12128000.0,11552000
2684,2684,7781,111,1520948.0,1510148.0,1487648.0,6426183.0,5428932.0,4763332
2685,2685,7782,111111,193014.0,205834.0,217440.0,222767.0,209683.0,210335
2686,2686,7783,111111,144836347.0,160775721.0,161288451.0,153664427.0,153923956.0,144403243
2687,2687,7784,100000,13968.0,14041.0,14577.0,13070.0,13127.0,12444
2688,2688,7785,100100,315138.0,339368.0,362588.0,388911.0,379601.0,332901
2689,2689,7786,111111,84678331.0,89506712.0,89150159.0,85046378.0,87939673.0,73560875
2690,2690,7787,110000,41547.0,56197.0,59447.0,64347.0,59747.0,54847
2691,2691,7788,111111,23949851.0,26334987.0,25701728.0,25292585.0,23094295.0,18934295
2692,2692,7789,111111,2570486.0,2490596.0,2539176.0,2391579.0,3915795.0,4854605
2693,2693,2645,111111,1249892.0,1482472.0,1830766.0,1900652.0,2240548.0,2039114
2694,2694,2646,111111,136296631.0,120684789.0,142845257.0,128456820.0,119213490.0,102487432
2695,2695,2647,111110,508392.0,318717.0,317859.0,310735.0,309807.0,274007
2696,2696,2648,111111,853961.0,543885.0,748822.0,786212.0,782382.0,862390
2697,2697,2649,111111,5092320.0,4746203.0,5711816.0,5351308.0,5183213.0,5073650
2698,2698,2650,111111,6725.0,0.0,28535.0,229748.0,224394.0,611494
2699,2699,2651,100110,4077031.0,4145486.0,4076008.0,3556869.0,3530181.0,3199423
2700,2700,2652,10000,15002.0,15002.0,15002.0,15002.0,15002.0,15002
2701,2701,2653,101101,117305.0,137180.0,156330.0,159881.0,138806.0,135481
2702,2702,2654,111111,288512.0,494247.0,408717.0,448079.0,456519.0,524445
2703,2703,2655,111111,200201567.0,210073067.0,197259981.0,192114561.0,196577796.0,183290796
2704,2704,2348,11,27562761.0,25203041.0,25247361.0,29000010.0,29559850.0,27045610
2705,2705,2349,111111,67936355.0,49722878.0,49114093.0,48162167.0,47791477.0,41255497
2706,2706,2350,101,10381777.0,10141777.0,10291777.0,10043685.0,9792075.0,8563939
2707,2707,2351,111111,3626280.0,2680879.0,2895797.0,835268.0,859927.0,738138
2708,2708,2352,111111,41847736.0,44582221.0,46967013.0,45667624.0,45463050.0,40966382
2709,2709,2353,111111,34081069.0,35158069.0,36769069.0,37773237.0,35430287.0,41243247
2710,2710,2354,111111,164444.0,185444.0,185194.0,128151.0,120502.0,130852
2711,2711,2355,111111,4831744.0,4737244.0,5292429.0,6269120.0,6224736.0,7983796
2712,2712,2356,111111,441223.0,470523.0,532523.0,449793.0,425293.0,349793
2713,2713,2357,100001,3619.0,3801.0,5812.0,4709.0,5282.0,3168
2714,2714,2358,111111,4771554.0,4440918.0,4329083.0,4703352.0,4031481.0,3287511
2715,2715,2381,111111,200128.0,200128.0,198450.0,198450.0,198450.0,198450
2716,2716,2382,111111,48697243.0,47884610.0,48569808.0,45475338.0,49690439.0,44682530
2717,2717,2383,111111,5074303.0,5433880.0,5867899.0,7902649.0,9858228.0,10001552
2718,2718,2384,111111,71744358.0,50893065.0,51983506.0,50666172.0,49265062.0,43272071
2719,2719,2385,111111,848425.0,1236453.0,1047008.0,1341695.0,1475065.0,1455271
2720,2720,2386,111101,9081962.0,9131908.0,10049456.0,9568308.0,9042999.0,14711666
2721,2721,2387,100101,61675423.0,63683620.0,66213039.0,64408364.0,63387328.0,54521512
2722,2722,2388,111001,207957.0,289657.0,289238.0,308098.0,279548.0,300073
2723,2723,2389,110001,10000.0,10000.0,10000.0,10000.0,10000.0,10000
2724,2724,2390,111111,184804.0,147204.0,130322.0,107847.0,85984.0,66129
2725,2725,2391,111111,3487.0,3656.0,6090.0,3821.0,3712.0,3362
2726,2726,7615,111111,8397423.0,8929173.0,8579241.0,8215551.0,8331847.0,7160287
2727,2727,7616,111111,6004363.0,6045027.0,6554391.0,6414192.0,6330679.0,5527039
2728,2728,7617,111100,3440665.0,2896964.0,1669200.0,606032.0,623656.0,536672
2729,2729,7618,111101,4601771.0,4573026.0,4701846.0,4430432.0,4420818.0,3955906
2730,2730,7619,100111,3994616.0,4075395.0,4025176.0,4019120.0,3849953.0,3418039
2731,2731,7620,11,849590.0,836422.0,808955.0,788764.0,792779.0,678432
2732,2732,7621,111111,65990706.0,65128100.0,49487640.0,41154612.0,42814562.0,32384187
2733,2733,7622,111111,4208974.0,4243586.0,4499141.0,4171836.0,4017693.0,3607212
2734,2734,7623,111111,174888.0,193269.0,463254.0,438959.0,429544.0,295331
2735,2735,7624,111110,2333.0,2526.0,3269.0,2157.0,2268.0,1937
2736,2736,7625,111111,49893634.0,49262239.0,41026020.0,36424271.0,39768609.0,82843706
2737,2737,2282,110000,550271.0,620304.0,626186.0,620008.0,612259.0,593281
2738,2738,2283,111111,78232034.0,79723564.0,83690900.0,81010851.0,83441444.0,67623594
2739,2739,2284,111111,84953783.0,86851620.0,86448529.0,52365310.0,51818906.0,43024651
2740,2740,2285,111111,121638.0,118138.0,127138.0,127477.0,119977.0,92560
2741,2741,2286,111111,3125699.0,3549087.0,3882417.0,6629361.0,818316.0,0
2742,2742,2287,111111,17954307.0,18091957.0,18418147.0,17686978.0,17588501.0,15240501
2743,2743,2288,111111,3485819.0,4881062.0,5121442.0,5007511.0,5428631.0,4296681
2744,2744,2289,10000,659767.0,1219327.0,1260313.0,1183099.0,1201930.0,1115300
2745,2745,2290,10011,10000.0,10000.0,10000.0,10000.0,10000.0,10000
2746,2746,2291,111111,17626942.0,17996579.0,18922661.0,17921142.0,17797497.0,14760610
2747,2747,2292,1111,,,0.0,424728.0,445217.0,350717
2748,2748,7237,111110,7608532.0,7563734.0,8388140.0,8463139.0,8398148.0,7860053
2749,2749,7238,111111,3951732.0,5797663.0,12035000.0,9118000.0,27105000.0,18823204
2750,2750,7239,111111,77650034.0,77766161.0,99426550.0,101670350.0,99657554.0,64118984
2751,2751,7240,110110,423.0,423.0,423.0,14239737.0,9839440.0,7297013
2752,2752,7241,101000,11378519.0,11198778.0,10824051.0,10540181.0,10586393.0,9026862
2753,2753,7242,111111,3512135.0,3514352.0,3516690.0,4719435.0,4323203.0,3867743
2754,2754,7243,111111,22269024.0,23762007.0,16077319.0,15728780.0,15800060.0,13467929
2755,2755,7244,111111,1965300.0,1942404.0,2581720.0,1993258.0,1930341.0,1724643
2756,2756,7245,111111,12315782.0,12192083.0,12265472.0,12656471.0,12693423.0,10934175
2757,2757,7246,10000,2333.0,2526.0,3269.0,2069.0,2180.0,1849
2758,2758,7247,110000,4052.0,4197.0,4625.0,3605.0,3613.0,4034
2759,2759,7317,111111,5416414.0,6993123.0,6049992.0,12214340.0,10439232.0,7070484
2760,2760,7318,111101,1343013.0,1115013.0,1086013.0,1090445.0,1099750.0,1023750
2761,2761,7319,111111,24257707.0,25956386.0,28122310.0,28739926.0,27785886.0,24306191
2762,2762,7320,111000,11484977.0,1471815.0,1502256.0,1554691.0,1482751.0,1425575
2763,2763,7321,1001,31691314.0,31307342.0,33228880.0,32768081.0,34612831.0,32384561
2764,2764,7322,111111,24465966.0,28435970.0,29958905.0,28920662.0,28486359.0,24153397
2765,2765,7323,10111,700.0,700.0,700.0,700.0,700.0,548280
2766,2766,7324,111111,62463791.0,67558520.0,70417031.0,66868390.0,65712351.0,51825374
2767,2767,7325,111111,3180401.0,1895972.0,2091963.0,3561178.0,4862829.0,5286056
2768,2768,7326,111111,124377638.0,124589596.0,132919006.0,113130811.0,113660771.0,111960076
2769,2769,7327,110010,4510450.0,4102850.0,4060650.0,3520160.0,4033760.0,3186360
2770,2770,2137,101110,5380284.0,6772601.0,6742278.0,5469922.0,672358.0,2471142
2771,2771,2138,111111,106214373.0,103194830.0,106582572.0,95023196.0,99193020.0,80416179
2772,2772,2139,111111,4397164.0,4254076.0,4188158.0,3692405.0,3929974.0,3648173
2773,2773,2140,100101,6201030.0,6190480.0,6563670.0,6302150.0,6221550.0,5252350
2774,2774,2141,100001,38267949.0,38843411.0,38491388.0,39062324.0,38577130.0,37031705
2775,2775,2142,1100,14961.0,14961.0,64961.0,11402.0,9787.0,10072
2776,2776,2143,111,24048.0,24054.0,24216.0,25388.0,24929.0,16381
2777,2777,2144,111111,1657990.0,2094115.0,2045475.0,1873080.0,1864443.0,1353100
2778,2778,2145,111100,612668.0,580986.0,593788.0,588008.0,598508.0,607508
2779,2779,2146,111111,0.0,0.0,0.0,1506110.0,1506513.0,1350955
2780,2780,2147,1000,1824683.0,1796134.0,1734807.0,1688610.0,1695665.0,1445418
2781,2781,7283,111111,46928022.0,15377634.0,50483898.0,30074076.0,20960524.0,65932704
2782,2782,7284,111111,18045100.0,17235100.0,16668100.0,16933067.0,25438067.0,38463
2783,2783,7285,101011,18625448.0,18726739.0,19443939.0,18958089.0,16781186.0,18398676
2784,2784,7286,111011,16070206.0,16667326.0,16819606.0,15996546.0,15461846.0,12909206
2785,2785,7287,111111,2734795.0,3115325.0,3879354.0,2959819.0,2960096.0,2684023
2786,2786,7288,111111,80647150.0,87459471.0,91308619.0,76369954.0,73158635.0,59079348
2787,2787,7289,111111,3701608.0,11150.0,11150.0,11150.0,11150.0,11150
2788,2788,7290,111111,4700800.0,5207200.0,5778250.0,6194500.0,6257250.0,5581500
2789,2789,7291,11101,325191.0,323962.0,329691.0,620798.0,624078.0,537136
2790,2790,7292,111111,1705078.0,1899271.0,1922468.0,9033311.0,8921079.0,7551884
2791,2791,7293,110000,88013.0,102653.0,105696.0,109090.0,104997.0,101021
2792,2792,7735,111111,14300697.0,14066697.0,13579197.0,13209795.0,13269360.0,17603040
2793,2793,7736,111111,2197228.0,2099228.0,2016228.0,1975557.0,2047667.0,1770667
2794,2794,7737,111111,17194618.0,18135810.0,18776817.0,17761037.0,19128640.0,21715609
2795,2795,7738,100000,41959.0,41977.0,41997.0,24817.0,24841.0,24869
2796,2796,7739,111111,21604213.0,22485120.0,22563453.0,23080973.0,25573977.0,24309609
2797,2797,7740,110101,1115655.0,1074655.0,1060655.0,1060037.0,1070647.0,948647
2798,2798,7741,11010,772706.0,802178.0,874402.0,917447.0,923868.0,675826
2799,2799,7742,100,121000.0,109200.0,111600.0,93732.0,102532.0,80232
2800,2800,7743,111111,2792738.0,2747138.0,2652138.0,2580151.0,2591759.0,2196559
2801,2801,7744,111111,4718615.0,4783119.0,4788219.0,4599941.0,4291062.0,3329525
2802,2802,7745,11100,97822.0,117804.0,165501.0,137909.0,117632.0,117768
2803,2803,2722,100100,3823500.0,3823500.0,3823500.0,3823500.0,3823500.0,3823500
2804,2804,2723,111111,1653567.0,2498037.0,3076130.0,2485884.0,2549781.0,2005011
2805,2805,2724,111111,882610.0,1043814.0,1142542.0,1400048.0,1382132.0,1168325
2806,2806,2725,11111,43737658.0,43485605.0,45944873.0,44492045.0,42964886.0,34041934
2807,2807,2726,1000,4385.0,4335.0,4265.0,4395.0,4395.0,5025
2808,2808,2727,111111,6514498.0,3342717.0,3130965.0,2222555.0,1231886.0,722831
2809,2809,2728,111111,8470016.0,18210466.0,15194000.0,11215000.0,12424519.0,12710650
2810,2810,2729,111111,38636600.0,36905423.0,51673656.0,44631155.0,43167087.0,34392845
2811,2811,2730,111111,28532463.0,27974709.0,30237920.0,27002386.0,26727771.0,22073199
2812,2812,2731,11000,96536.0,95351.0,92870.0,91049.0,91432.0,81059
2813,2813,2732,111111,44312471.0,45137271.0,46253271.0,44621647.0,44948783.0,39639383
2814,2814,7339,111111,106011159.0,81073028.0,97585000.0,76990000.0,33572736.0,63655219
2815,2815,7340,111111,25642119.0,25967384.0,26582144.0,25699205.0,24921695.0,21839039
2816,2816,7341,110010,861901.0,859301.0,819001.0,775607.0,789100.0,676000
2817,2817,7342,111111,4779809.0,14544119.0,15071619.0,13197293.0,13096683.0,10965683
2818,2818,7343,111111,88497520.0,97676176.0,98752071.0,96028492.0,88104671.0,76629537
2819,2819,7344,11111,65817161.0,76820301.0,77355999.0,78266798.0,93435063.0,99258943
2820,2820,7345,111111,2087288.0,2198258.0,2235698.0,2373498.0,2442398.0,2243598
2821,2821,7346,111111,2157236.0,2127329.0,1204002.0,1184094.0,1080053.0,923663
2822,2822,7347,11111,446.0,69894.0,68197.0,91449.0,87699.0,0
2823,2823,7348,111111,1985923.0,2025783.0,2017683.0,2039342.0,2038925.0,1763539
2824,2824,7349,11111,0.0,52000.0,20150.0,23004.0,20904.0,17154
2825,2825,2425,111111,6238410.0,6118000.0,6429220.0,6415348.0,6622618.0,6109383
2826,2826,2426,10011,218689.0,220758.0,223830.0,225417.0,220698.0,234384
2827,2827,2427,1011,1423917.0,1403208.0,1732108.0,1302080.0,1205199.0,1058329
2828,2828,2428,111111,145943.0,138709.0,282597.0,257092.0,250575.0,219707
2829,2829,2429,111001,1200449.0,1197812.0,1193988.0,1094335.0,1003098.0,898990
2830,2830,2430,100000,83360.0,88950.0,93137.0,93294.0,88980.0,78588
2831,2831,2431,111000,21738.0,1910358.0,2154028.0,1947501.0,1742901.0,1080701
2832,2832,2432,111000,113510.0,3656.0,26240.0,26838.0,24629.0,20529
2833,2833,2433,110,182167.0,273307.0,273307.0,273461.0,273461.0,273461
2834,2834,2434,11001,,52000.0,83694.0,83020.0,82729.0,82298
2835,2835,2435,111111,4284533.0,4314533.0,4592033.0,4433384.0,4298384.0,3608384
2836,2836,2194,110111,8158150.0,8946350.0,9460650.0,8243383.0,7442200.0,6075925
2837,2837,2195,111111,11932850.0,11256500.0,11182400.0,10597735.0,10422350.0,8628320
2838,2838,2196,111111,12692.0,5787.0,2736039.0,1489419.0,1017125.0,791877
2839,2839,2197,111101,241747.0,300675.0,226541.0,163372.0,167062.0,167818
2840,2840,2198,111111,14261328.0,14210007.0,15024711.0,14565496.0,16176517.0,15573105
2841,2841,2199,111111,13082793.0,15193089.0,15420811.0,15318768.0,20271494.0,17230895
2842,2842,2200,111111,9863848.0,10697218.0,12927565.0,11161014.0,11135866.0,8597051
2843,2843,2201,111111,1907428.0,2005546.0,1987354.0,2063718.0,1741406.0,1564257
2844,2844,2202,111000,299222.0,294422.0,284422.0,275640.0,277084.0,235484
2845,2845,2203,110001,10000.0,10000.0,10000.0,10000.0,10000.0,10000
2846,2846,2204,1100,6432076.0,6497226.0,6779426.0,6838756.0,6635407.0,5760963
2847,2847,7822,111111,25652878.0,25410984.0,26921921.0,26887360.0,26102340.0,23062234
2848,2848,7823,111111,16071400.0,16650485.0,17165924.0,21322396.0,20087081.0,17138766
2849,2849,7824,111111,5970762.0,6430087.0,6809944.0,6958120.0,7251382.0,6309649
2850,2850,7825,111111,18969510.0,22132679.0,24535460.0,15757186.0,15267257.0,14289907
2851,2851,7826,111111,14545115.0,15436115.0,15576715.0,15086295.0,14474936.0,12067200
2852,2852,7827,101101,278765.0,267075.0,269805.0,253770.0,262130.0,238950
2853,2853,7828,111111,2154158.0,2227541.0,2294060.0,2139634.0,2135396.0,1930488
2854,2854,7829,111111,3288591.0,3216748.0,3217817.0,3229145.0,3228814.0,3046578
2855,2855,7830,111111,260859.0,258459.0,253459.0,249856.0,249078.0,206978
2856,2856,7831,111111,109724.0,111074.0,115124.0,137153.0,163468.0,150243
2857,2857,7832,111111,4265958.0,4720367.0,4986636.0,4877386.0,4757956.0,4743216
2858,2858,2293,111111,137250000.0,142005000.0,155553972.0,146321531.0,145402697.0,119440298
2859,2859,2294,111011,63.0,63.0,63.0,63.0,63.0,63
2860,2860,2295,111111,6860134.0,7022214.0,6986054.0,7337225.0,6855132.0,6748894
2861,2861,2296,10011,1393332.0,1426232.0,1442532.0,1534173.0,1648947.0,1583837
2862,2862,2297,111111,2779771.0,2832478.0,2857040.0,2859111.0,2766000.0,2373052
2863,2863,2298,111100,4000393.0,4032421.0,4225970.0,3863110.0,3853122.0,3703681
2864,2864,2299,111111,7634198.0,5875110.0,6769066.0,7150777.0,752900.0,6997344
2865,2865,2300,111111,3268647.0,3512668.0,3789946.0,3513416.0,3367377.0,2530101
2866,2866,2301,111,1978919.0,1978919.0,1973319.0,1976215.0,1972915.0,22758021
2867,2867,2302,111111,19205714.0,18892564.0,18240121.0,17745735.0,19997538.0,16919185
2868,2868,2303,11,,,,,295450.0,939561
2869,2869,2447,111110,100425.0,94225.0,192372.0,196344.0,203444.0,204444
2870,2870,2448,111111,12094822.0,12193342.0,13226272.0,14266569.0,13712166.0,12082386
2871,2871,2449,110001,2587824.0,2693664.0,2684664.0,2695225.0,2726584.0,2465984
2872,2872,2450,111111,29970783.0,31602248.0,32804397.0,31074171.0,29771597.0,25224401
2873,2873,2451,111111,5408666.0,2499726.0,1671485.0,1577008.0,1360938.0,886244
2874,2874,2452,111111,5930346.0,3213484.0,3494698.0,3258255.0,3081827.0,2849866
2875,2875,2453,11011,888001.0,944001.0,982401.0,990744.0,915544.0,856344
2876,2876,2454,100000,5001.0,5001.0,5001.0,5001.0,5001.0,5001
2877,2877,2455,111111,64661.0,64361.0,79601.0,63342.0,62082.0,5124
2878,2878,2456,11,,,,,12593890.0,7977069
2879,2879,2457,111111,13304550.0,14612688.0,14607777.0,14021866.0,13741158.0,15252974
2880,2880,7746,111111,13912652.0,14615692.0,64897204.0,65169322.0,64593412.0,58662662
2881,2881,7747,111111,380291523.0,475208440.0,537221142.0,502128218.0,532900459.0,433298865
2882,2882,7748,111010,778855.0,773905.0,749805.0,720304.0,880614.0,747064
2883,2883,7749,111111,7690920.0,243151.0,262561.0,296023.0,309543.0,267458
2884,2884,7750,111111,11498452.0,10931849.0,12023509.0,11017888.0,13109938.0,10280678
2885,2885,7751,111111,2338698.0,4093916.0,3969716.0,3981926.0,4026314.0,3790714
2886,2886,7752,111111,3653914.0,3658203.0,3623883.0,3937422.0,3912479.0,3475766
2887,2887,7753,111111,1104010.0,1085700.0,1153280.0,1095349.0,1106563.0,929953
2888,2888,7754,111111,16870029.0,16857111.0,17264756.0,21959966.0,18032532.0,19469396
2889,2889,7755,111111,591847.0,582247.0,629447.0,612540.0,615789.0,522189
2890,2890,7756,100000,15000.0,15000.0,15000.0,15000.0,15000.0,15000
2891,2891,7461,11101,,0.0,0.0,0.0,0.0,30004200
2892,2892,7462,100010,197500.0,194000.0,208500.0,200250.0,243500.0,188500
2893,2893,7463,111111,13855216.0,14020926.0,13816651.0,14238102.0,14855956.0,14696885
2894,2894,7464,110111,2199724.0,2217224.0,2233624.0,1333267.0,1364255.0,1277955
2895,2895,7465,111111,58788945.0,58412429.0,59454484.0,58367226.0,59127832.0,48412866
2896,2896,7466,111100,257848.0,252100.0,251545.0,246728.0,227027.0,195396
2897,2897,7467,111111,1732251.0,1703114.0,1856558.0,1740155.0,1657126.0,1579456
2898,2898,7468,111111,1019474.0,4764467.0,10582421.0,9200270.0,8302964.0,5438187
2899,2899,7469,111111,4756656.0,5293369.0,5435362.0,5000504.0,5030867.0,4185978
