,Unnamed: 0.1,Unnamed: 0,act_no,MAX_ASSET_VALUE
3438,3438,3438,3438,1652605.0
3439,3439,3439,3439,12987499.0
3440,3440,3440,3440,4308106.0
3441,3441,3441,3441,631708.0
3442,3442,3442,3442,990024.0
3443,3443,3443,3443,10910686.0
3444,3444,3444,3444,3205399.0
3445,3445,3445,3445,67833906.0
3446,3446,3446,3446,42818726.0
3447,3447,3447,3447,24591478.0
3448,3448,3448,3448,21391864.0
3449,3449,3449,3449,18928415.0
3450,3450,3450,3450,4898164.0
3451,3451,3451,3451,294558.0
3452,3452,3452,3452,1769855.0
3453,3453,3453,3453,821280.0
3454,3454,3454,3454,2509607.0
3455,3455,3455,3455,1452326.0
3456,3456,3456,3456,2547872.0
3457,3457,3457,3457,17708402.0
3458,3458,3458,3458,1342205.0
3459,3459,3459,3459,1550200.0
3460,3460,3460,3460,54665880.0
3461,3461,3461,3461,5829257.0
3462,3462,3462,3462,11060551.0
3463,3463,3463,3463,7592988.0
3464,3464,3464,3464,914611.0
3465,3465,3465,3465,9475.0
3466,3466,3466,3466,294915.0
3467,3467,3467,3467,5597939.0
3468,3468,3468,3468,1126538.0
3469,3469,3469,3469,4111841.0
3470,3470,3470,3470,254465.0
3471,3471,3471,3471,10000.0
3472,3472,3472,3472,10000.0
3473,3473,3473,3473,26101.0
3474,3474,3474,3474,100910961.0
3475,3475,3475,3475,80424290.0
3476,3476,3476,3476,10442724.0
3477,3477,3477,3477,2722322.0
3478,3478,3478,3478,26629155.0
3479,3479,3479,3479,4427825.0
3480,3480,3480,3480,10333752.0
3481,3481,3481,3481,13704262.0
3482,3482,3482,3482,26359125.0
3483,3483,3483,3483,12292572.0
3484,3484,3484,3484,64051834.0
3485,3485,3485,3485,24590153.0
3486,3486,3486,3486,28133315.0
3487,3487,3487,3487,20117076.0
3488,3488,3488,3488,26313617.0
3489,3489,3489,3489,4214146.0
3490,3490,3490,3490,52699119.0
3491,3491,3491,3491,926442.0
3492,3492,3492,3492,210313921.0
3493,3493,3493,3493,3229849.0
3494,3494,3494,3494,6720883.0
3495,3495,3495,3495,39151022.0
3496,3496,3496,3496,3623244.0
3497,3497,3497,3497,427840.0
3498,3498,3498,3498,13128534.0
3499,3499,3499,3499,10000.0
3500,3500,3500,3500,4665.0
3501,3501,3501,3501,7057011.0
3502,3502,3502,3502,44849253.0
3503,3503,3503,3503,1186503.0
3504,3504,3504,3504,25599168.0
3505,3505,3505,3505,22980514.0
3506,3506,3506,3506,540316.0
3507,3507,3507,3507,1105450.0
3508,3508,3508,3508,457811.0
3509,3509,3509,3509,1999918.0
3510,3510,3510,3510,3248676.0
3511,3511,3511,3511,2626976.0
3512,3512,3512,3512,27630.0
3513,3513,3513,3513,111810997.0
3514,3514,3514,3514,6413764.0
3515,3515,3515,3515,43441888.0
3516,3516,3516,3516,1323368.0
3517,3517,3517,3517,12823019.0
3518,3518,3518,3518,1800413.0
3519,3519,3519,3519,11331969.0
3520,3520,3520,3520,1555070.0
3521,3521,3521,3521,7056732.0
3522,3522,3522,3522,166692009.0
3523,3523,3523,3523,8601143.0
3524,3524,3524,3524,4456184.0
3525,3525,3525,3525,989203.0
3526,3526,3526,3526,2130293.0
3527,3527,3527,3527,867098.0
3528,3528,3528,3528,574126.0
3529,3529,3529,3529,16715007.0
3530,3530,3530,3530,3374773.0
3531,3531,3531,3531,35857437.0
3532,3532,3532,3532,98119512.0
3533,3533,3533,3533,2987749.0
3534,3534,3534,3534,3728025.0
3535,3535,3535,3535,38513060.0
3536,3536,3536,3536,1828201.0
3537,3537,3537,3537,370650.0
3538,3538,3538,3538,29907003.0
3539,3539,3539,3539,93444410.0
3540,3540,3540,3540,412171.0
3541,3541,3541,3541,1995246.0
3542,3542,3542,3542,4730439.0
3543,3543,3543,3543,15424557.0
3544,3544,3544,3544,9936951.0
3545,3545,3545,3545,47348520.0
3546,3546,3546,3546,3694297.0
3547,3547,3547,3547,18566925.0
3548,3548,3548,3548,8810511.0
3549,3549,3549,3549,25004.0
3550,3550,3550,3550,90873.0
3551,3551,3551,3551,22315749.0
3552,3552,3552,3552,11063922.0
3553,3553,3553,3553,26558006.0
3554,3554,3554,3554,109268.0
3555,3555,3555,3555,200600.0
3556,3556,3556,3556,70543.0
3557,3557,3557,3557,918641.0
3558,3558,3558,3558,5333144.0
3559,3559,3559,3559,5349064.0
3560,3560,3560,3560,12723797.0
3561,3561,3561,3561,46500.0
3562,3562,3562,3562,9957470.0
3563,3563,3563,3563,0.0
3564,3564,3564,3564,16450469.0
3565,3565,3565,3565,15204981.0
3566,3566,3566,3566,124484698.0
3567,3567,3567,3567,19440.0
3568,3568,3568,3568,3081992.0
3569,3569,3569,3569,2041460.0
3570,3570,3570,3570,10000.0
3571,3571,3571,3571,999550156.0
3572,3572,3572,3572,6997674.0
3573,3573,3573,3573,35701412.0
3574,3574,3574,3574,371671.0
3575,3575,3575,3575,12878491.0
3576,3576,3576,3576,6875242.0
3577,3577,3577,3577,96166136.0
3578,3578,3578,3578,8661526.0
3579,3579,3579,3579,24433247.0
3580,3580,3580,3580,566455.0
3581,3581,3581,3581,9382610.0
3582,3582,3582,3582,128517.0
3583,3583,3583,3583,37204076.0
3584,3584,3584,3584,5022.0
3585,3585,3585,3585,10681014.0
3586,3586,3586,3586,15735404.0
3587,3587,3587,3587,491576.0
3588,3588,3588,3588,362040.0
3589,3589,3589,3589,5952507.0
3590,3590,3590,3590,1611884.0
3591,3591,3591,3591,3176122.0
3592,3592,3592,3592,26707.0
3593,3593,3593,3593,181900.0
3594,3594,3594,3594,4116876.0
3595,3595,3595,3595,19247468.0
3596,3596,3596,3596,126028.0
3597,3597,3597,3597,3319.0
3598,3598,3598,3598,6581780.0
3599,3599,3599,3599,42739073.0
3600,3600,3600,3600,10700652.0
3601,3601,3601,3601,393648.0
3602,3602,3602,3602,1173280.0
3603,3603,3603,3603,400000.0
3604,3604,3604,3604,757927.0
3605,3605,3605,3605,5987493.0
3606,3606,3606,3606,7301453.0
3607,3607,3607,3607,9552167.0
3608,3608,3608,3608,71521319.0
3609,3609,3609,3609,4372906.0
3610,3610,3610,3610,24207932.0
3611,3611,3611,3611,467581.0
3612,3612,3612,3612,6501010.0
3613,3613,3613,3613,95825004.0
3614,3614,3614,3614,19167910.0
3615,3615,3615,3615,1798555.0
3616,3616,3616,3616,34580443.0
3617,3617,3617,3617,93686536.0
3618,3618,3618,3618,87459035.0
3619,3619,3619,3619,306179567.0
3620,3620,3620,3620,3517610.0
3621,3621,3621,3621,2892163.0
3622,3622,3622,3622,41203839.0
3623,3623,3623,3623,4683818.0
3624,3624,3624,3624,1000298.0
3625,3625,3625,3625,134928319.0
3626,3626,3626,3626,560624.0
3627,3627,3627,3627,38080553.0
3628,3628,3628,3628,100994.0
3629,3629,3629,3629,4851900.0
3630,3630,3630,3630,839853.0
3631,3631,3631,3631,90385352.0
3632,3632,3632,3632,6323.0
3633,3633,3633,3633,950545.0
3634,3634,3634,3634,177724.0
3635,3635,3635,3635,80475496.0
3636,3636,3636,3636,69831851.0
3637,3637,3637,3637,10157467.0
3638,3638,3638,3638,5454009.0
3639,3639,3639,3639,5574280.0
3640,3640,3640,3640,19771987.0
3641,3641,3641,3641,98330.0
3642,3642,3642,3642,489750.0
3643,3643,3643,3643,59000.0
3644,3644,3644,3644,7930988.0
3645,3645,3645,3645,40140477.0
3646,3646,3646,3646,993262.0
3647,3647,3647,3647,292399.0
3648,3648,3648,3648,2073500.0
3649,3649,3649,3649,162490727.0
3650,3650,3650,3650,12323634.0
3651,3651,3651,3651,243103.0
3652,3652,3652,3652,5925396.0
3653,3653,3653,3653,44897.0
3654,3654,3654,3654,258523.0
3655,3655,3655,3655,129882573.0
3656,3656,3656,3656,96668871.0
3657,3657,3657,3657,144800705.0
3658,3658,3658,3658,103295.0
3659,3659,3659,3659,3910084.0
3660,3660,3660,3660,10423461.0
3661,3661,3661,3661,723463.0
3662,3662,3662,3662,650311.0
3663,3663,3663,3663,17761775.0
3664,3664,3664,3664,40819336.0
3665,3665,3665,3665,63575435.0
3666,3666,3666,3666,7906898.0
3667,3667,3667,3667,33668755.0
3668,3668,3668,3668,19956376.0
3669,3669,3669,3669,54480.0
3670,3670,3670,3670,2990887.0
3671,3671,3671,3671,92755782.0
3672,3672,3672,3672,144102199.0
3673,3673,3673,3673,0.0
3674,3674,3674,3674,32830614.0
3675,3675,3675,3675,20800.0
3676,3676,3676,3676,2457234.0
3677,3677,3677,3677,1033500.0
3678,3678,3678,3678,200367.0
3679,3679,3679,3679,2349.0
3680,3680,3680,3680,967004.0
3681,3681,3681,3681,6197038.0
3682,3682,3682,3682,44237443.0
3683,3683,3683,3683,762923.0
3684,3684,3684,3684,48295095.0
3685,3685,3685,3685,10941686.0
3686,3686,3686,3686,2227294.0
3687,3687,3687,3687,31511792.0
3688,3688,3688,3688,78501825.0
3689,3689,3689,3689,5951473.0
3690,3690,3690,3690,3991764.0
3691,3691,3691,3691,12945195.0
3692,3692,3692,3692,197742.0
3693,3693,3693,3693,163253.0
3694,3694,3694,3694,4443081.0
3695,3695,3695,3695,3939932.0
3696,3696,3696,3696,59156350.0
3697,3697,3697,3697,7357886.0
3698,3698,3698,3698,1004384.0
3699,3699,3699,3699,7163030.0
3700,3700,3700,3700,10495369.0
3701,3701,3701,3701,3216037.0
3702,3702,3702,3702,2441937.0
3703,3703,3703,3703,15709945.0
3704,3704,3704,3704,2032847.0
3705,3705,3705,3705,32097408.0
3706,3706,3706,3706,1221941.0
3707,3707,3707,3707,118460.0
3708,3708,3708,3708,34294667.0
3709,3709,3709,3709,482658.0
3710,3710,3710,3710,1980993.0
3711,3711,3711,3711,921111.0
3712,3712,3712,3712,617886.0
3713,3713,3713,3713,33951292.0
3714,3714,3714,3714,315194.0
3715,3715,3715,3715,2195824.0
3716,3716,3716,3716,15000.0
3717,3717,3717,3717,7856369.0
3718,3718,3718,3718,18035269.0
3719,3719,3719,3719,26171398.0
3720,3720,3720,3720,51404294.0
3721,3721,3721,3721,19587696.0
3722,3722,3722,3722,37822000.0
3723,3723,3723,3723,1176464.0
3724,3724,3724,3724,5676712.0
3725,3725,3725,3725,309430.0
3726,3726,3726,3726,10184747.0
3727,3727,3727,3727,244521212.0
3728,3728,3728,3728,10579619.0
3729,3729,3729,3729,2700059.0
3730,3730,3730,3730,4373712.0
3731,3731,3731,3731,9662212.0
3732,3732,3732,3732,19793183.0
3733,3733,3733,3733,4474033.0
3734,3734,3734,3734,1999054.0
3735,3735,3735,3735,12712430.0
3736,3736,3736,3736,36352267.0
3737,3737,3737,3737,486485.0
3738,3738,3738,3738,88075008.0
3739,3739,3739,3739,8408911.0
3740,3740,3740,3740,90550002.0
3741,3741,3741,3741,41188492.0
3742,3742,3742,3742,3319.0
3743,3743,3743,3743,13117202.0
3744,3744,3744,3744,42614571.0
3745,3745,3745,3745,9267704.0
3746,3746,3746,3746,2761145.0
3747,3747,3747,3747,3269281.0
3748,3748,3748,3748,4472805.0
3749,3749,3749,3749,28489634.0
3750,3750,3750,3750,923863.0
3751,3751,3751,3751,658850.0
3752,3752,3752,3752,5001.0
3753,3753,3753,3753,274213.0
3754,3754,3754,3754,37430311.0
3755,3755,3755,3755,38043550.0
3756,3756,3756,3756,15374299.0
3757,3757,3757,3757,18649679.0
3758,3758,3758,3758,112082.0
3759,3759,3759,3759,6264734.0
3760,3760,3760,3760,584453.0
3761,3761,3761,3761,2453659.0
3762,3762,3762,3762,44669967.0
3763,3763,3763,3763,44122126.0
3764,3764,3764,3764,1056040.0
3765,3765,3765,3765,19803541.0
3766,3766,3766,3766,53.0
3767,3767,3767,3767,195085.0
3768,3768,3768,3768,1998484.0
3769,3769,3769,3769,53403009.0
3770,3770,3770,3770,267831.0
3771,3771,3771,3771,7654331.0
3772,3772,3772,3772,14659430.0
3773,3773,3773,3773,3925360.0
3774,3774,3774,3774,6054885.0
3775,3775,3775,3775,434148.0
3776,3776,3776,3776,49067757.0
3777,3777,3777,3777,7512769.0
3778,3778,3778,3778,0.0
3779,3779,3779,3779,445903.0
3780,3780,3780,3780,13973304.0
3781,3781,3781,3781,14391668.0
3782,3782,3782,3782,6695744.0
3783,3783,3783,3783,3498897.0
3784,3784,3784,3784,2220891.0
3785,3785,3785,3785,219311.0
3786,3786,3786,3786,5000.0
3787,3787,3787,3787,674995.0
3788,3788,3788,3788,23000.0
3789,3789,3789,3789,44732152.0
3790,3790,3790,3790,2034518.0
3791,3791,3791,3791,3910906.0
3792,3792,3792,3792,34635900.0
3793,3793,3793,3793,12260930.0
3794,3794,3794,3794,87454.0
3795,3795,3795,3795,1488818.0
3796,3796,3796,3796,1791292.0
3797,3797,3797,3797,1010144.0
3798,3798,3798,3798,7908770.0
3799,3799,3799,3799,17633787.0
3800,3800,3800,3800,5257400.0
3801,3801,3801,3801,62349797.0
3802,3802,3802,3802,783654.0
3803,3803,3803,3803,28269753.0
3804,3804,3804,3804,2319939.0
3805,3805,3805,3805,102313.0
3806,3806,3806,3806,5045173.0
3807,3807,3807,3807,2059374.0
3808,3808,3808,3808,49950000.0
3809,3809,3809,3809,8462108.0
3810,3810,3810,3810,756000.0
3811,3811,3811,3811,4506688.0
3812,3812,3812,3812,7402381.0
3813,3813,3813,3813,12748620.0
3814,3814,3814,3814,409201.0
3815,3815,3815,3815,6260356.0
3816,3816,3816,3816,2805382.0
3817,3817,3817,3817,8247677.0
3818,3818,3818,3818,5000.0
3819,3819,3819,3819,130455568.0
3820,3820,3820,3820,6721337.0
3821,3821,3821,3821,1880260.0
3822,3822,3822,3822,86314.0
3823,3823,3823,3823,1918933.0
3824,3824,3824,3824,1188713.0
3825,3825,3825,3825,38518423.0
3826,3826,3826,3826,8402703.0
3827,3827,3827,3827,40746675.0
3828,3828,3828,3828,28555704.0
3829,3829,3829,3829,690021.0
3830,3830,3830,3830,42264909.0
3831,3831,3831,3831,9256929.0
3832,3832,3832,3832,205051.0
3833,3833,3833,3833,265588.0
3834,3834,3834,3834,4068621.0
3835,3835,3835,3835,1824000.0
3836,3836,3836,3836,339745.0
3837,3837,3837,3837,4948374.0
3838,3838,3838,3838,3456490.0
3839,3839,3839,3839,21080615.0
3840,3840,3840,3840,198906.0
3841,3841,3841,3841,0.0
3842,3842,3842,3842,270893296.0
3843,3843,3843,3843,4847526.0
3844,3844,3844,3844,3863479.0
3845,3845,3845,3845,169581.0
3846,3846,3846,3846,17746032.0
3847,3847,3847,3847,5937002.0
3848,3848,3848,3848,1797328.0
3849,3849,3849,3849,1324983.0
3850,3850,3850,3850,86995.0
3851,3851,3851,3851,10000.0
3852,3852,3852,3852,6001450.0
3853,3853,3853,3853,37254969.0
3854,3854,3854,3854,8816520.0
3855,3855,3855,3855,199479.0
3856,3856,3856,3856,4431809.0
3857,3857,3857,3857,46438260.0
3858,3858,3858,3858,3139265.0
3859,3859,3859,3859,8999615.0
3860,3860,3860,3860,3136.0
3861,3861,3861,3861,1262666.0
3862,3862,3862,3862,37223975.0
3863,3863,3863,3863,16509.0
3864,3864,3864,3864,880549.0
3865,3865,3865,3865,911779.0
3866,3866,3866,3866,8242473.0
3867,3867,3867,3867,9016444.0
3868,3868,3868,3868,8526872.0
3869,3869,3869,3869,125003637.0
3870,3870,3870,3870,2791630.0
3871,3871,3871,3871,5876815.0
3872,3872,3872,3872,2999715.0
3873,3873,3873,3873,16178350.0
3874,3874,3874,3874,638789.0
3875,3875,3875,3875,40020420.0
3876,3876,3876,3876,7515406.0
3877,3877,3877,3877,6693198.0
3878,3878,3878,3878,5001.0
3879,3879,3879,3879,1370654.0
3880,3880,3880,3880,14000903.0
3881,3881,3881,3881,88437973.0
3882,3882,3882,3882,4647992.0
3883,3883,3883,3883,41029340.0
3884,3884,3884,3884,47463815.0
3885,3885,3885,3885,2426288.0
3886,3886,3886,3886,10000.0
3887,3887,3887,3887,173853.0
3888,3888,3888,3888,1003503.0
3889,3889,3889,3889,10073012.0
3890,3890,3890,3890,938219.0
3891,3891,3891,3891,4215062.0
3892,3892,3892,3892,1109080.0
3893,3893,3893,3893,12124.0
3894,3894,3894,3894,2493963.0
3895,3895,3895,3895,15560885.0
3896,3896,3896,3896,25000.0
3897,3897,3897,3897,79976563.0
3898,3898,3898,3898,61855473.0
3899,3899,3899,3899,37237250.0
3900,3900,3900,3900,6896959.0
3901,3901,3901,3901,1138892.0
3902,3902,3902,3902,1163961.0
3903,3903,3903,3903,15025.0
3904,3904,3904,3904,2152407.0
3905,3905,3905,3905,11681434.0
3906,3906,3906,3906,90059898.0
3907,3907,3907,3907,603242.0
3908,3908,3908,3908,8825921.0
3909,3909,3909,3909,21198064.0
3910,3910,3910,3910,62000.0
3911,3911,3911,3911,83751355.0
3912,3912,3912,3912,5966.0
3913,3913,3913,3913,2432143.0
3914,3914,3914,3914,3319.0
3915,3915,3915,3915,323718245.0
3916,3916,3916,3916,9807246.0
3917,3917,3917,3917,9761996.0
3918,3918,3918,3918,2335270.0
3919,3919,3919,3919,9716662.0
3920,3920,3920,3920,15528518.0
3921,3921,3921,3921,93471.0
3922,3922,3922,3922,5429316.0
3923,3923,3923,3923,1745540.0
3924,3924,3924,3924,5589708.0
3925,3925,3925,3925,33755753.0
3926,3926,3926,3926,31977382.0
3927,3927,3927,3927,48701475.0
3928,3928,3928,3928,12038781.0
3929,3929,3929,3929,13135329.0
3930,3930,3930,3930,18662698.0
3931,3931,3931,3931,27987667.0
3932,3932,3932,3932,43282941.0
3933,3933,3933,3933,9205156.0
3934,3934,3934,3934,91501810.0
3935,3935,3935,3935,17983151.0
3936,3936,3936,3936,22081456.0
3937,3937,3937,3937,36427548.0
3938,3938,3938,3938,28771994.0
3939,3939,3939,3939,6089527.0
3940,3940,3940,3940,2349.0
3941,3941,3941,3941,1939899.0
3942,3942,3942,3942,49540549.0
3943,3943,3943,3943,51009679.0
3944,3944,3944,3944,11978812.0
3945,3945,3945,3945,12722328.0
3946,3946,3946,3946,5188282.0
3947,3947,3947,3947,145464700.0
3948,3948,3948,3948,1714072.0
3949,3949,3949,3949,18592723.0
3950,3950,3950,3950,4317314.0
3951,3951,3951,3951,15605775.0
3952,3952,3952,3952,13530850.0
3953,3953,3953,3953,918886.0
3954,3954,3954,3954,2440670.0
3955,3955,3955,3955,5494736.0
3956,3956,3956,3956,522258.0
3957,3957,3957,3957,26390412.0
3958,3958,3958,3958,10879034.0
3959,3959,3959,3959,32149287.0
3960,3960,3960,3960,43192463.0
3961,3961,3961,3961,10920579.0
3962,3962,3962,3962,38394516.0
3963,3963,3963,3963,36799597.0
3964,3964,3964,3964,72210925.0
3965,3965,3965,3965,2049177.0
3966,3966,3966,3966,1949196.0
3967,3967,3967,3967,10096894.0
3968,3968,3968,3968,2380665.0
3969,3969,3969,3969,12401313.0
3970,3970,3970,3970,305084.0
3971,3971,3971,3971,5546379.0
3972,3972,3972,3972,78626287.0
3973,3973,3973,3973,12283312.0
3974,3974,3974,3974,6992900.0
3975,3975,3975,3975,1531698.0
3976,3976,3976,3976,363631.0
3977,3977,3977,3977,46418.0
3978,3978,3978,3978,26359075.0
3979,3979,3979,3979,1597288.0
3980,3980,3980,3980,1340040.0
3981,3981,3981,3981,36328106.0
3982,3982,3982,3982,8140095.0
3983,3983,3983,3983,1589066.0
3984,3984,3984,3984,1540378.0
3985,3985,3985,3985,23888194.0
3986,3986,3986,3986,1491000.0
3987,3987,3987,3987,42223890.0
3988,3988,3988,3988,1184607.0
3989,3989,3989,3989,15958268.0
3990,3990,3990,3990,89474315.0
3991,3991,3991,3991,4192337.0
3992,3992,3992,3992,12451194.0
3993,3993,3993,3993,50087614.0
3994,3994,3994,3994,1372829.0
3995,3995,3995,3995,8237646.0
3996,3996,3996,3996,10026200.0
3997,3997,3997,3997,109747467.0
3998,3998,3998,3998,3432411.0
3999,3999,3999,3999,29806047.0
4000,4000,4000,4000,106411639.0
4001,4001,4001,4001,5688033.0
4002,4002,4002,4002,1132667.0
4003,4003,4003,4003,7523935.0
4004,4004,4004,4004,25000.0
4005,4005,4005,4005,8967801.0
4006,4006,4006,4006,19078344.0
4007,4007,4007,4007,4410284.0
4008,4008,4008,4008,36395928.0
4009,4009,4009,4009,3834870.0
4010,4010,4010,4010,11310434.0
4011,4011,4011,4011,423962.0
4012,4012,4012,4012,2349.0
4013,4013,4013,4013,56555100.0
4014,4014,4014,4014,70763312.0
4015,4015,4015,4015,4073908.0
4016,4016,4016,4016,59335505.0
4017,4017,4017,4017,69034436.0
4018,4018,4018,4018,11042717.0
4019,4019,4019,4019,23998592.0
4020,4020,4020,4020,1180718.0
4021,4021,4021,4021,169709.0
4022,4022,4022,4022,3319.0
4023,4023,4023,4023,11576089.0
4024,4024,4024,4024,165139971.0
4025,4025,4025,4025,220957.0
4026,4026,4026,4026,7686254.0
4027,4027,4027,4027,439800.0
4028,4028,4028,4028,93964367.0
4029,4029,4029,4029,21496939.0
4030,4030,4030,4030,432767.0
4031,4031,4031,4031,6312.0
4032,4032,4032,4032,13888567.0
4033,4033,4033,4033,10959203.0
4034,4034,4034,4034,6493114.0
4035,4035,4035,4035,3880220.0
4036,4036,4036,4036,1232520.0
4037,4037,4037,4037,13767910.0
4038,4038,4038,4038,2135224.0
4039,4039,4039,4039,1442108.0
4040,4040,4040,4040,17530.0
4041,4041,4041,4041,105011425.0
4042,4042,4042,4042,997545.0
4043,4043,4043,4043,558724066.0
4044,4044,4044,4044,737007.0
4045,4045,4045,4045,1180207.0
4046,4046,4046,4046,200359.0
4047,4047,4047,4047,29200.0
4048,4048,4048,4048,6346490.0
4049,4049,4049,4049,590738096.0
4050,4050,4050,4050,1616425.0
4051,4051,4051,4051,5396054.0
4052,4052,4052,4052,3579622.0
4053,4053,4053,4053,241601.0
4054,4054,4054,4054,368315.0
4055,4055,4055,4055,5797285.0
4056,4056,4056,4056,69415.0
4057,4057,4057,4057,103714.0
4058,4058,4058,4058,66123486.0
4059,4059,4059,4059,5945300.0
4060,4060,4060,4060,2282901.0
4061,4061,4061,4061,12887998.0
4062,4062,4062,4062,2196312.0
4063,4063,4063,4063,881967.0
4064,4064,4064,4064,523989.0
4065,4065,4065,4065,1891529.0
4066,4066,4066,4066,1297642.0
4067,4067,4067,4067,65522500.0
4068,4068,4068,4068,2129431.0
4069,4069,4069,4069,208558210.0
4070,4070,4070,4070,8445065.0
4071,4071,4071,4071,1319386.0
4072,4072,4072,4072,386379.0
4073,4073,4073,4073,8230223.0
4074,4074,4074,4074,613344.0
4075,4075,4075,4075,5812.0
4076,4076,4076,4076,14682677.0
4077,4077,4077,4077,11317094.0
4078,4078,4078,4078,22462374.0
4079,4079,4079,4079,513152.0
4080,4080,4080,4080,2307807.0
4081,4081,4081,4081,1357571.0
4082,4082,4082,4082,1136901.0
4083,4083,4083,4083,137177.0
4084,4084,4084,4084,382323.0
4085,4085,4085,4085,3499.0
4086,4086,4086,4086,1258566.0
4087,4087,4087,4087,5150799.0
4088,4088,4088,4088,11646758.0
4089,4089,4089,4089,12818820.0
4090,4090,4090,4090,231208.0
4091,4091,4091,4091,25282767.0
4092,4092,4092,4092,14794424.0
4093,4093,4093,4093,485011.0
4094,4094,4094,4094,16728106.0
4095,4095,4095,4095,3925063.0
4096,4096,4096,4096,278562.0
4097,4097,4097,4097,5998962.0
4098,4098,4098,4098,20086255.0
4099,4099,4099,4099,6443675.0
4100,4100,4100,4100,6136450.0
4101,4101,4101,4101,2860717.0
4102,4102,4102,4102,18699830.0
4103,4103,4103,4103,48093803.0
4104,4104,4104,4104,10507166.0
4105,4105,4105,4105,11364297.0
4106,4106,4106,4106,893395.0
4107,4107,4107,4107,31166207.0
4108,4108,4108,4108,7455290.0
4109,4109,4109,4109,5983648.0
4110,4110,4110,4110,59124283.0
4111,4111,4111,4111,427719.0
4112,4112,4112,4112,4698521.0
4113,4113,4113,4113,16297960.0
4114,4114,4114,4114,224685620.0
4115,4115,4115,4115,4371969.0
4116,4116,4116,4116,445380.0
4117,4117,4117,4117,14423877.0
4118,4118,4118,4118,3889085.0
4119,4119,4119,4119,2125726.0
4120,4120,4120,4120,96844.0
4121,4121,4121,4121,8655856.0
4122,4122,4122,4122,9503996.0
4123,4123,4123,4123,1071847.0
4124,4124,4124,4124,204716.0
4125,4125,4125,4125,4852625.0
4126,4126,4126,4126,560320.0
4127,4127,4127,4127,2259610.0
4128,4128,4128,4128,1415818.0
4129,4129,4129,4129,10098423.0
4130,4130,4130,4130,42443744.0
4131,4131,4131,4131,29730810.0
4132,4132,4132,4132,4173070.0
4133,4133,4133,4133,9120542.0
4134,4134,4134,4134,10298755.0
4135,4135,4135,4135,4618205.0
4136,4136,4136,4136,115307731.0
4137,4137,4137,4137,11432067.0
4138,4138,4138,4138,1440234.0
4139,4139,4139,4139,1668300.0
4140,4140,4140,4140,2349917.0
4141,4141,4141,4141,12664433.0
4142,4142,4142,4142,10690725.0
4143,4143,4143,4143,62840632.0
4144,4144,4144,4144,53172616.0
4145,4145,4145,4145,1307503.0
4146,4146,4146,4146,14991502.0
4147,4147,4147,4147,2033702.0
4148,4148,4148,4148,139030.0
4149,4149,4149,4149,6413915.0
4150,4150,4150,4150,7267340.0
