,act_no,access_count,SEX_F,SEX_M,age_group,income_group,account_age,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,nh_level,invest_exp_group,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,loyalty,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,kr_stock_yn,overseas_stock_yn,risk_tolerance,sophistication,stock_wealth_level,trading_frequency,peak_asset_value,value_weighted_volatility,leverage,TOTAL_DURATION,TOTAL_VIEW_CNT,TOTAL_FOREIGN,TOTAL_ADV,TOTAL_AI,TOTAL_NTP,TOTAL_MAT
1973,2251,6,0,1,2,1,794,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,10,8890474,38.90093747,0,151162792,2846,37003,41275,0,0,22
1974,2252,6,1,0,4,1,698,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,7,6206174,23.400922,0,12733,8,0,0,0,0,584
1975,2253,6,1,0,6,1,609,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,11,14518536,86.18896011,0,93755611,1218,17951,0,0,302569,138
1976,2254,6,1,0,2,1,597,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,7,3916111,18.84481025,0,25895,13,2555,0,0,0,1773
1977,2255,6,0,1,7,1,567,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3,2,9,7297363,60.48662794,0,1496344,42,1208,0,0,0,0
1978,2256,3,1,0,2,1,565,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,102107,62.02967379,0,_,_,_,_,_,_,_
1979,2257,6,1,0,3,1,561,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,7,181200,29.18718869,0,11019,1,0,0,0,0,0
1980,2258,1,0,1,1,1,394,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,2,4802102,21.4687,0,_,_,_,_,_,_,_
1981,2262,6,1,0,5,1,2451,0,0,0,0,0,1,0,0,0,0,4,5,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,3,8,34547578,34.25022303,0,2798941,43,2366448,0,0,0,0
1982,2263,6,0,1,7,1,1064,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,9,13330220,35.39630096,0,5555570,120,0,0,0,0,3116
1983,2265,5,1,0,7,1,900,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,7,2464448,103.7401,0,2444974,61,0,0,0,0,18315
1984,2266,6,1,0,3,1,610,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,6,4557164,33.4429136,0,210809,9,134,0,0,0,0
1985,2267,6,0,1,6,3,606,0,0,0,0,0,0,1,0,0,0,5,3,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3,4,10,206942367,62.34417263,0,76343960,2410,33748,0,11238,0,31375
1986,2268,2,0,1,9,1,564,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,181200,31.4172,0,_,_,_,_,_,_,_
1987,2269,3,0,1,1,1,532,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,8,272197,29.47968666,0,_,_,_,_,_,_,_
1988,2270,1,0,1,5,1,476,0,0,0,0,1,0,0,0,0,0,4,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,4,26995296,45.6538,0,_,_,_,_,_,_,_
1989,2271,6,1,0,9,1,10894,0,0,0,0,0,0,0,0,1,0,4,6,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,10,57566985,33.50933807,0,8232264,424,0,6411,0,0,0
1990,2272,6,1,0,8,1,10026,0,0,0,0,0,0,0,1,0,0,6,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,5,10,860226276,42.96724764,0,40091245,1225,83,11,0,0,9466
1991,2273,6,0,1,4,1,2376,0,0,1,0,0,0,0,0,0,0,3,3,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,10,15542164,32.34108579,0,2107824,39,596,0,0,0,0
1992,2274,2,0,1,1,1,1764,1,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,8,10982388,31.1483491,0,_,_,_,_,_,_,_
1993,2275,1,0,1,3,1,1331,0,0,1,0,0,0,0,0,0,0,5,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,4,2,135822080,41.16649333,0,118243,9,0,0,0,0,0
1994,2276,6,0,1,3,1,932,0,0,1,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,3,2585761,21.95550303,0,51976,13,0,0,0,0,0
1995,2277,6,1,0,7,1,882,0,0,0,0,0,1,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,6,1344000,60.1435514,0,3391255,99,1594524,0,0,0,38516
1996,2278,6,1,0,5,1,635,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,8,13405793,21.4687,0,633166,38,0,0,0,0,4451
1997,2279,6,1,0,6,1,612,0,0,0,0,0,1,0,0,0,0,4,3,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,10,32748286,56.02190618,0,108802177,3345,29231,0,0,0,98881
1998,2282,2,1,0,4,1,5233,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,6,626186,59.54035062,0,_,_,_,_,_,_,_
1999,2283,6,0,1,3,1,4364,0,0,1,0,0,0,0,0,0,0,4,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,9,83690900,45.68517687,0,17477613,1540,46552,16784,0,0,656
2000,2284,6,1,0,6,1,808,0,0,0,0,1,0,0,0,0,0,4,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,8,86851620,26.98423722,0,78212,5,21620,0,0,0,0
2001,2285,6,0,1,5,1,710,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,10,127477,61.34611989,0,4789147,238,0,0,0,0,0
2002,2286,6,1,0,5,1,623,0,0,0,0,0,1,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,11,6629361,38.41791073,0,4966640,322,21855,0,0,0,0
2003,2288,6,0,1,4,1,526,0,0,1,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,8,5428631,33.05321358,0,13903410,724,219,0,0,0,3441
2004,2289,1,0,1,1,1,485,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,1260313,13.72230996,0,_,_,_,_,_,_,_
2005,2291,6,1,0,9,1,315,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,9,18922661,26.91718297,0,7994372,236,200,0,0,11937,0
2006,2292,4,0,1,1,1,176,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,445217,56.336,0,51700,5,51700,0,0,0,0
2007,2293,6,0,1,5,1,1050,0,0,0,0,1,0,0,0,0,0,5,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,4,8,155553972,55.02234192,0,91933,31,0,0,0,0,52
2008,2295,6,0,1,1,1,694,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,2,2,7337225,28.00765097,0,6142118,313,2831790,0,0,0,1616393
2009,2296,3,0,1,1,1,666,1,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,8,1648947,16.06773026,0,1184064,128,47592,0,0,109,152
2010,2297,6,1,0,3,1,661,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,8,2859111,32.03791836,0,3863721,320,312,0,0,0,69
2011,2298,4,0,1,4,1,628,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1,5,4225970,55.4964,0,798669,70,326883,0,0,0,0
2012,2299,6,0,1,8,1,609,0,0,0,0,0,0,1,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,9,7634198,50.57365152,0,1808987,646,0,0,0,0,26958
2013,2300,6,0,1,5,1,595,0,0,0,0,0,0,1,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,3789946,51.3527303,0,25989,6,0,0,0,0,0
2014,2301,3,0,1,1,1,532,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,9,22758021,22.64293904,0,133996,8,0,0,0,0,41125
2015,2302,6,1,0,5,1,487,0,0,0,0,1,0,0,0,0,0,3,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,6,19997538,21.4687,0,424,1,0,0,0,0,0
2016,2303,2,1,0,5,1,126,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2,1,10,939561,32.1124519,0,2177343,1099,160,0,20583,229,40651
2017,2304,6,1,0,6,1,5414,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,9,17026042,29.18448007,0,7645086,73,0,0,0,0,190375
2018,2305,6,0,1,6,1,3255,0,0,0,0,0,0,1,0,0,0,3,4,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,11,26057600,61.98396245,0,41229358,1754,385728,0,10601,0,4159
2019,2306,6,0,1,4,1,1358,0,0,1,0,0,0,0,0,0,0,2,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,4,4569394,57.29525114,0,29171528,2352,107977,565757,0,0,1362
2020,2307,6,0,1,8,1,911,0,0,0,0,0,0,1,0,0,0,5,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,4,9,186489255,45.00331925,0,57459562,2029,987377,332446,0,0,511828
2021,2308,6,1,0,2,1,870,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,8,4916580,21.51752518,0,464289,28,12246,0,0,0,114
2022,2309,6,1,0,3,1,869,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,6,3004957,31.33572649,0,342186,61,560,0,0,0,531
2023,2310,6,0,1,8,1,694,0,0,0,0,1,0,0,0,0,0,4,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,11,8723743,52.82102166,0,78312713,1389,0,65383,0,0,17246
2024,2311,3,1,0,2,1,618,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,2,3555659,21.78501024,0,213941,1,0,0,0,0,0
2025,2312,6,0,1,7,1,567,0,0,0,0,0,0,1,0,0,0,3,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3,2,10,30162685,58.01592056,0,129630936,2123,192424,0,0,55,17178
2026,2313,5,1,0,1,1,465,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,9,2047124,30.53087671,0,1000391,186,2331,79577,0,0,761
2027,2314,6,1,0,8,1,9843,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,8,14625290,29.75478973,0,74457,4,151,0,0,0,0
2028,2315,6,0,1,7,1,8259,0,0,0,0,1,0,0,0,0,0,3,6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,2,8,13985562,28.95474605,0,491152,43,0,0,0,0,0
2029,2316,6,0,1,4,1,4728,0,0,1,0,0,0,0,0,0,0,4,6,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,8,69372735,62.47781457,0,10584247,632,145,6412,0,0,0
2030,2317,6,0,1,6,1,2349,0,0,0,0,1,0,0,0,0,0,5,3,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,4,9,382425524,52.02644428,348175000,6033409,115,1016059,493129,9327,0,117918
2031,2318,6,0,1,5,1,1175,0,0,0,0,1,0,0,0,0,0,4,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,8,36100859,32.41100499,0,31038395,772,0,0,0,0,206749
2032,2319,1,0,1,1,1,914,1,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,1,7,765300,48.21425124,0,_,_,_,_,_,_,_
2033,2320,6,1,0,8,1,755,0,0,0,0,1,0,0,0,0,0,4,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,7,41234842,30.869427,0,100233,7,0,0,0,0,0
2034,2321,6,0,1,3,1,625,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,952228,21.75129121,0,19,5,0,0,0,0,0
2035,2322,6,1,0,4,1,620,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,6,1944978,51.62499641,0,9816,4,0,0,0,0,0
2036,2323,5,0,1,3,1,371,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1,2,339857,50.5854,0,552241,19,551500,4463,0,0,36
2037,2324,6,0,1,5,1,298,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,1,7,220029,10.12589329,0,125042,9,124701,0,0,0,0
2038,2326,2,0,1,8,1,8543,0,0,0,0,0,0,1,0,0,0,5,6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,4,2,111104406,28.71496834,0,74893,1,0,0,0,0,0
2039,2327,6,1,0,7,1,8432,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,9,9390719,30.14710784,0,3177951,566,0,0,0,0,0
2040,2328,3,1,0,8,1,4410,0,0,0,0,0,1,0,0,0,0,2,6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,548762,49.7758,0,_,_,_,_,_,_,_
2041,2329,3,0,1,2,1,1157,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,15270,62.4755,0,71845,18,0,0,0,0,0
2042,2331,6,0,1,9,1,652,0,0,0,0,0,0,0,0,1,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,8,19580545,22.44778518,0,246363,45,0,0,0,0,0
2043,2332,6,1,0,4,1,591,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,9,1124341,37.4489583,0,3118625,169,0,0,0,0,0
2044,2334,1,1,0,1,1,464,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,91572,21.4687,0,_,_,_,_,_,_,_
2045,2335,6,1,0,1,1,253,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,8,426090,32.0117,0,25247,77,0,0,0,0,0
2046,2336,6,1,0,5,1,5433,0,0,0,0,0,0,0,1,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,3175426,67.02162985,0,59967,18,0,0,0,0,0
2047,2338,6,1,0,7,1,5198,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,4563468,56.11362809,0,1059349,132,0,0,0,0,77
2048,2340,6,1,0,3,1,997,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,9,3706264,54.68887341,0,313479,59,0,23953,0,103,0
2049,2341,6,0,1,8,1,676,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2,3,11,49783207,149.8754216,0,120339227,7659,881495,0,0,0,1396206
2050,2342,6,0,1,3,1,598,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,818242,21.4687,0,56371,5,0,0,0,0,0
2051,2343,6,0,1,3,1,576,0,0,1,0,0,0,0,0,0,0,4,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,3,9,39803382,30.09387875,0,22896111,1897,3525486,13574,0,3,335
2052,2344,1,1,0,7,1,564,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,462165,51.1182,0,_,_,_,_,_,_,_
2053,2345,6,1,0,9,1,501,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,10,10372325,40.70407788,0,15433300,1035,184,38319,0,52941,170
2054,2346,6,0,1,8,1,375,0,0,0,0,0,0,1,0,0,0,3,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,4,13331250,29.64905091,0,32665104,452,0,0,2737,0,0
2055,2347,6,1,0,6,1,359,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,2,7,5754114,58.14119918,0,641223,34,0,0,0,0,0
2056,2348,2,0,1,8,1,6457,0,0,0,0,0,0,1,0,0,0,3,6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,2,29559850,28.54930376,0,_,_,_,_,_,_,_
2057,2349,6,0,1,5,1,8229,0,0,0,0,1,0,0,0,0,0,4,6,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,8,67936355,23.19657932,0,108182513,790,0,0,0,0,1418
2058,2350,2,0,1,3,1,4749,0,0,1,0,0,0,0,0,0,0,3,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,7,10381777,23.96742375,0,56821,5,0,0,0,0,0
2059,2351,6,0,1,2,1,2303,0,1,0,0,0,0,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,8,3626280,40.24042002,0,2874838,132,51029,0,0,0,0
2060,2352,6,0,1,2,1,1054,0,1,0,0,0,0,0,0,0,0,5,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,3,8,46967013,27.77989117,0,652683,14,116495,0,0,32856,0
2061,2353,6,0,1,3,1,827,0,0,1,0,0,0,0,0,0,0,4,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,3,6,41243247,44.84578439,0,_,_,_,_,_,_,_
2062,2354,6,1,0,2,1,581,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,8,185444,37.80252801,0,33882,5,0,0,0,0,0
2063,2355,6,0,1,8,1,560,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,8,7983796,37.13934385,0,13421,62,0,0,0,0,0
2064,2356,6,1,0,1,1,534,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,532523,32.0117,0,_,_,_,_,_,_,_
2065,2357,2,0,1,1,1,424,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1,2,5812,67.0956,0,84144,4,84144,0,0,0,0
2066,2360,2,1,0,2,1,1053,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,7,1868172,44.10689078,0,_,_,_,_,_,_,_
2067,2361,6,0,1,4,1,926,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,3,4168484,115.4057,0,68595073,941,2918045,0,0,0,0
2068,2362,6,0,1,5,1,840,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,7,3282218,50.96426268,0,30788437,544,0,0,0,0,5266
2069,2363,4,1,0,5,1,780,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,56080,62.2953,0,_,_,_,_,_,_,_
2070,2364,6,1,0,1,1,744,1,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,2,19836875,33.09347684,0,221253,11,52,0,0,0,3650
2071,2365,6,0,1,2,1,625,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,10,8104009,36.50679223,0,8933870,688,93980,0,0,0,53
2072,2366,6,1,0,3,1,574,0,0,0,1,0,0,0,0,0,0,4,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,9,34763765,36.206295,0,9525586,434,0,0,0,0,0
2073,2367,2,0,1,1,1,529,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,3341033,22.59249441,0,_,_,_,_,_,_,_
2074,2368,4,1,0,2,1,524,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,2,8,5387379,34.10408511,0,858498,50,3971,0,0,0,83
2075,2369,4,1,0,1,1,234,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,30093248,21.4687,0,232036,13,0,0,0,0,0
2076,2370,6,0,1,9,1,10017,0,0,0,0,0,0,0,0,1,0,2,6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,3,93894,79.3589,0,181519,74,0,0,0,0,0
2077,2371,6,0,1,7,1,5611,0,0,0,0,0,0,1,0,0,0,3,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,8,21486545,39.84583252,0,6454212,630,43691,0,0,0,12263
2078,2372,2,0,1,6,1,4733,0,0,0,0,1,0,0,0,0,0,2,5,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,874090,56.27483412,0,_,_,_,_,_,_,_
2079,2373,6,1,0,6,1,1051,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,9,33872806,35.00946133,22845000,87369,17,0,0,0,0,0
2080,2374,4,0,1,5,1,954,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,299400,21.4687,0,21161,10,157,0,0,0,21
