,Unnamed: 0,act_no,orr_dt,orr_ord,orr_rtn_hur,lst_cns_hur,iem_cd,sby_dit_cd,cns_qty,orr_pr,orr_mdi_dit_cd,cur_cd,trd_cur_xcg_rt
17141,17141,acc_6131,20220617,6,0,0,US80706P1030,2,6,6.35,3,USD,1284.1
17142,17142,acc_6131,20220617,5,0,0,US8177631053,1,47,0.8311,3,USD,1284.1
17143,17143,acc_6131,20220617,4,0,0,US8177631053,2,47,0.84,3,USD,1284.1
17144,17144,acc_6131,20220617,3,0,0,US5894921072,1,30,1.2903,3,USD,1284.1
17145,17145,acc_6131,20220617,34,2,2,US80706P1030,2,4,7.2,3,USD,1284.1
17146,17146,acc_6131,20220617,31,1,1,US7995661045,1,6,5.06,3,USD,1284.1
17147,17147,acc_6131,20220617,32,1,1,US8361001071,2,9,3.5182,3,USD,1284.1
17148,17148,acc_6131,20220617,33,2,2,US8361001071,1,9,3.72,3,USD,1284.1
17149,17149,acc_6131,20220617,26,1,1,US80706P1030,2,4,8.48,3,USD,1284.1
17150,17150,acc_6131,20220617,25,1,1,US7615256093,1,10,3.4809,3,USD,1284.1
17151,17151,acc_6131,20220617,24,1,1,US7615256093,2,10,3.5099,3,USD,1284.1
17152,17152,acc_6131,20220617,23,1,1,US80706P1030,1,4,8.2309,3,USD,1284.1
17153,17153,acc_6131,20220617,14,0,0,US8177631053,2,39,0.9024,3,USD,1284.1
17154,17154,acc_6131,20220617,17,0,0,US8177631053,2,40,0.8599,3,USD,1284.1
17155,17155,acc_6131,20220617,37,2,2,US8361001071,1,8,3.96,3,USD,1284.1
17156,17156,acc_6131,20220617,38,2,2,US28489L1044,2,76,0.413,3,USD,1284.1
17157,17157,acc_6131,20220617,39,2,2,US28489L1044,1,76,0.4106,3,USD,1284.1
17158,17158,acc_6131,20220617,18,1,1,US8177631053,1,40,0.8707,3,USD,1284.1
17159,17159,acc_6131,20220617,19,1,1,US7615256093,2,9,3.63,3,USD,1284.1
17160,17160,acc_6131,20220617,20,1,1,US7615256093,1,7,3.57,3,USD,1284.1
17161,17161,acc_6131,20220617,13,0,0,US7172241090,1,54,0.653,3,USD,1284.1
17162,17162,acc_6131,20220617,12,0,0,US7172241090,2,54,0.66,3,USD,1284.1
17163,17163,acc_6131,20220617,11,0,0,US28489L1044,1,84,0.426,3,USD,1284.1
17164,17164,acc_6131,20220617,10,0,0,US28489L1044,2,84,0.4474,3,USD,1284.1
17165,17165,acc_6131,20220617,22,1,1,US80706P1030,2,4,8.0877,3,USD,1284.1
17166,17166,acc_6131,20220617,9,0,0,US09609G1004,1,9,4.0401,3,USD,1284.1
17167,17167,acc_6131,20220617,36,2,2,US8361001071,2,8,4.0997,3,USD,1284.1
17168,17168,acc_6131,20220617,16,0,0,US8177631053,1,1,0.8879,3,USD,1284.1
17169,17169,acc_6131,20220617,29,1,1,US80706P1030,1,4,7.6908,3,USD,1284.1
17170,17170,acc_6131,20220617,56,3,3,US8361001071,2,7,4.21,3,USD,1284.1
17171,17171,acc_6131,20220617,41,2,2,US8361001071,1,7,4.57,3,USD,1284.1
17172,17172,acc_6131,20220617,75,4,4,US8177631053,2,35,0.7524,3,USD,1284.1
17173,17173,acc_6131,20220617,76,4,4,US8177631053,1,35,0.75865,3,USD,1284.1
17174,17174,acc_6131,20220617,77,4,4,US7615256093,2,6,4.18,3,USD,1284.1
17175,17175,acc_6131,20220617,78,4,4,US7615256093,1,6,4.245,3,USD,1284.1
17176,17176,acc_6131,20220617,79,4,4,US5894921072,2,18,1.48,3,USD,1284.1
17177,17177,acc_6131,20220617,80,4,4,US5894921072,1,6,1.41,3,USD,1284.1
17178,17178,acc_6131,20220617,81,4,4,US5894921072,1,12,1.41,3,USD,1284.1
17179,17179,acc_6131,20220617,82,4,4,US7615256093,2,6,3.855,3,USD,1284.1
17180,17180,acc_6131,20220617,83,4,4,US7615256093,1,6,3.99,3,USD,1284.1
17181,17181,acc_6131,20220617,84,4,4,US28489L1044,2,59,0.443,3,USD,1284.1
17182,17182,acc_6131,20220617,85,4,4,US28489L1044,2,1,0.443,3,USD,1284.1
17183,17183,acc_6131,20220617,86,4,4,US28489L1044,1,60,0.432,3,USD,1284.1
17184,17184,acc_6131,20220617,87,4,4,US1894641000,2,22,1.1495,3,USD,1284.1
17185,17185,acc_6131,20220617,88,4,4,US1894641000,1,22,1.14,3,USD,1284.1
17186,17186,acc_6131,20220617,89,4,4,US42309B2043,2,10,0.88,3,USD,1284.1
17187,17187,acc_6131,20220617,90,4,4,US42309B2043,2,19,0.88,3,USD,1284.1
17188,17188,acc_6131,20220617,91,17,17,MHY3894J1047,2,2,0.6175,3,USD,1284.1
17189,17189,acc_6131,20220617,92,18,18,MHY3894J1047,1,4,0.5736,3,USD,1284.1
17190,17190,acc_6131,20220617,93,18,18,MHY3894J1047,1,85,0.5735,3,USD,1284.1
17191,17191,acc_6131,20220617,94,18,18,US04744L1061,2,16,0.44,3,USD,1284.1
17192,17192,acc_6131,20220617,95,18,18,US04744L1061,2,100,0.44,3,USD,1284.1
17193,17193,acc_6131,20220617,96,18,18,US04744L1061,1,100,0.447,3,USD,1284.1
17194,17194,acc_6131,20220617,97,18,18,US04744L1061,1,16,0.4457,3,USD,1284.1
17195,17195,acc_6131,20220617,98,18,18,US28489L1044,2,152,0.34,3,USD,1284.1
17196,17196,acc_6131,20220617,99,19,19,US28489L1044,1,152,0.375,3,USD,1284.1
17197,17197,acc_6131,20220617,100,19,19,US7615256093,2,18,3.03,3,USD,1284.1
17198,17198,acc_6131,20220617,101,20,20,US7615256093,1,18,3.17,3,USD,1284.1
17199,17199,acc_6131,20220617,102,20,20,US04744L1061,2,123,0.4766,3,USD,1284.1
17200,17200,acc_6131,20220617,103,20,20,US04744L1061,2,1,0.475,3,USD,1284.1
17201,17201,acc_6131,20220617,74,4,4,US5894921072,1,18,1.47,3,USD,1284.1
17202,17202,acc_6131,20220617,40,2,2,US8361001071,2,7,4.4299,3,USD,1284.1
17203,17203,acc_6131,20220617,73,3,3,US5894921072,2,18,1.53,3,USD,1284.1
17204,17204,acc_6131,20220617,71,3,3,US7615256093,2,6,4.2496,3,USD,1284.1
17205,17205,acc_6131,20220617,42,2,2,US92771A1016,2,9,3.53,3,USD,1284.1
17206,17206,acc_6131,20220617,43,2,2,US92771A1016,1,9,3.5,3,USD,1284.1
17207,17207,acc_6131,20220617,44,2,2,US8361001071,2,6,4.93,3,USD,1284.1
17208,17208,acc_6131,20220617,45,2,2,US8361001071,1,6,4.67,3,USD,1284.1
17209,17209,acc_6131,20220617,46,2,2,US20037C1080,2,6,4.6699,3,USD,1284.1
17210,17210,acc_6131,20220617,47,2,2,US20037C1080,1,6,4.51,3,USD,1284.1
17211,17211,acc_6131,20220617,48,2,2,US8177631053,2,36,0.8018,3,USD,1284.1
17212,17212,acc_6131,20220617,49,2,2,US8177631053,1,36,0.8001,3,USD,1284.1
17213,17213,acc_6131,20220617,50,2,2,US7615256093,2,7,3.88,3,USD,1284.1
17214,17214,acc_6131,20220617,51,2,2,US7615256093,1,7,4.07,3,USD,1284.1
17215,17215,acc_6131,20220617,52,2,2,US80706P1030,2,5,6.05,3,USD,1284.1
17216,17216,acc_6131,20220617,53,3,3,US80706P1030,1,5,6.15,3,USD,1284.1
17217,17217,acc_6131,20220617,54,3,3,US81367P1012,2,107,0.29,3,USD,1284.1
17218,17218,acc_6131,20220617,55,3,3,US81367P1012,1,107,0.283,3,USD,1284.1
17219,17219,acc_6131,20220617,2,0,0,US5894921072,2,30,1.3199,3,USD,1284.1
17220,17220,acc_6131,20220617,57,3,3,US8361001071,1,4,4.27,3,USD,1284.1
17221,17221,acc_6131,20220617,58,3,3,US8361001071,1,3,4.27,3,USD,1284.1
17222,17222,acc_6131,20220617,59,3,3,US5894921072,2,21,1.4294,3,USD,1284.1
17223,17223,acc_6131,20220617,60,3,3,US5894921072,1,21,1.47,3,USD,1284.1
17224,17224,acc_6131,20220617,61,3,3,US92771A1016,2,9,3.45,3,USD,1284.1
17225,17225,acc_6131,20220617,62,3,3,US92771A1016,1,9,3.41,3,USD,1284.1
17226,17226,acc_6131,20220617,63,3,3,US7615256093,2,6,4.5999,3,USD,1284.1
17227,17227,acc_6131,20220617,64,3,3,US7615256093,1,6,4.67,3,USD,1284.1
17228,17228,acc_6131,20220617,65,3,3,US48208F1057,2,40,0.7699,3,USD,1284.1
17229,17229,acc_6131,20220617,66,3,3,US48208F1057,1,40,0.75,3,USD,1284.1
17230,17230,acc_6131,20220617,67,3,3,US7615256093,2,6,4.52,3,USD,1284.1
17231,17231,acc_6131,20220617,68,3,3,US7615256093,1,6,4.015,3,USD,1284.1
17232,17232,acc_6131,20220617,69,3,3,US85572U1025,2,4,5.8192,3,USD,1284.1
17233,17233,acc_6131,20220617,70,3,3,US85572U1025,1,4,6.02,3,USD,1284.1
17234,17234,acc_6131,20220617,72,3,3,US7615256093,1,6,4.27,3,USD,1284.1
17235,17235,acc_6131,20220617,1,0,0,US04744L1061,1,124,0.3264,3,USD,1284.1
17236,17236,acc_6131,20220617,21,1,1,US7615256093,1,2,3.57,3,USD,1284.1
17237,17237,acc_6131,20220621,11,20,20,US42309B2043,2,1,0.839,3,USD,1291.7
17238,17238,acc_6131,20220621,1,1,1,KYG477241023,2,1,0.5995,3,USD,1291.7
17239,17239,acc_6131,20220621,3,4,4,US83587F2020,2,9,2.145,3,USD,1291.7
17240,17240,acc_6131,20220621,4,4,4,US83587F2020,1,9,2.1118,3,USD,1291.7
17241,17241,acc_6131,20220621,5,4,4,US86887P2002,2,12,1.6299,3,USD,1291.7
17242,17242,acc_6131,20220621,6,4,4,US86887P2002,1,12,1.41,3,USD,1291.7
17243,17243,acc_6131,20220621,7,4,4,KYG394622081,2,3,0.96,3,USD,1291.7
17244,17244,acc_6131,20220621,8,4,4,KYG394622081,2,14,0.96,3,USD,1291.7
17245,17245,acc_6131,20220621,9,5,5,KYG394622081,1,17,0.94,3,USD,1291.7
17246,17246,acc_6131,20220621,10,5,5,US6993743029,2,6,2.46,3,USD,1291.7
17247,17247,acc_6131,20220621,2,4,4,KYG477241023,1,34,0.59,3,USD,1291.7
17248,17248,acc_6131,20220621,12,23,23,US42309B2043,1,10,0.8843,3,USD,1291.7
17249,17249,acc_6131,20220621,13,23,23,US42309B2043,1,20,0.8843,3,USD,1291.7
17250,17250,acc_6131,20220621,14,23,23,US00848K1016,2,32,0.8265,3,USD,1291.7
17251,17251,acc_6131,20220621,15,23,23,US00848K1016,1,32,0.82,3,USD,1291.7
17252,17252,acc_6131,20220621,16,23,23,KYG477241023,2,33,0.789,3,USD,1291.7
17253,17253,acc_6131,20220622,6,0,0,SG9999014716,2,11,2.75,3,USD,1290.6
17254,17254,acc_6131,20220622,7,0,0,SG9999014716,1,10,2.76,3,USD,1290.6
17255,17255,acc_6131,20220622,8,0,0,SG9999014716,1,1,2.76,3,USD,1290.6
17256,17256,acc_6131,20220622,9,0,0,US54975P1021,2,4,6.3599,3,USD,1290.6
17257,17257,acc_6131,20220622,31,23,23,US30162V4095,1,100,0.204,3,USD,1290.6
17258,17258,acc_6131,20220622,33,23,23,US90137F1030,2,17,2.21,3,USD,1290.6
17259,17259,acc_6131,20220622,5,0,0,KYG4013A1076,1,2,15.1,3,USD,1290.6
17260,17260,acc_6131,20220622,11,1,1,US04746L1044,2,10,3.0,3,USD,1290.6
17261,17261,acc_6131,20220622,12,3,3,US04746L1044,1,10,2.79,3,USD,1290.6
17262,17262,acc_6131,20220622,13,3,3,CA92838F1018,2,15,1.87,3,USD,1290.6
17263,17263,acc_6131,20220622,10,1,1,US54975P1021,1,4,6.355,3,USD,1290.6
17264,17264,acc_6131,20220622,4,0,0,KYG4013A1076,2,2,16.8,3,USD,1290.6
17265,17265,acc_6131,20220622,1,0,0,KYG4013A1076,1,2,15.1349,3,USD,1290.6
17266,17266,acc_6131,20220622,2,0,0,US71910P2039,2,6,5.31,3,USD,1290.6
17267,17267,acc_6131,20220622,21,17,17,US91274U2006,2,25,0.9898,3,USD,1290.6
17268,17268,acc_6131,20220622,30,22,22,US30162V4095,2,77,0.2,3,USD,1290.6
17269,17269,acc_6131,20220622,29,22,22,US1920031010,1,6,2.58,3,USD,1290.6
17270,17270,acc_6131,20220622,22,17,17,US91274U2006,1,25,0.985,3,USD,1290.6
17271,17271,acc_6131,20220622,23,17,17,JE00BLG2ZQ72,2,45,0.5597,3,USD,1290.6
17272,17272,acc_6131,20220622,14,17,17,US6993743029,2,5,2.08,3,USD,1290.6
17273,17273,acc_6131,20220622,24,17,17,JE00BLG2ZQ72,1,45,0.56,3,USD,1290.6
17274,17274,acc_6131,20220622,25,17,17,US1920031010,2,6,3.99,3,USD,1290.6
17275,17275,acc_6131,20220622,26,22,22,US30162V4095,2,7,0.1985,3,USD,1290.6
17276,17276,acc_6131,20220622,28,22,22,US30162V4095,2,100,0.2,3,USD,1290.6
17277,17277,acc_6131,20220622,27,22,22,US30162V4095,2,10,0.2,3,USD,1290.6
17278,17278,acc_6131,20220622,3,0,0,US71910P2039,1,6,5.52,3,USD,1290.6
17279,17279,acc_6131,20220622,34,23,23,US90137F1030,1,17,2.13,3,USD,1290.6
17280,17280,acc_6131,20220622,32,23,23,US30162V4095,1,94,0.2034,3,USD,1290.6
17281,17281,acc_6131,20220622,36,23,23,KYG4013A1076,2,1,14.9,3,USD,1290.6
17282,17282,acc_6131,20220622,16,17,17,JE00BLG2ZQ72,2,41,0.553,3,USD,1290.6
17283,17283,acc_6131,20220622,17,17,17,JE00BLG2ZQ72,2,1,0.57,3,USD,1290.6
17284,17284,acc_6131,20220622,35,23,23,KYG4013A1076,2,1,19.74,3,USD,1290.6
17285,17285,acc_6131,20220622,15,17,17,US6993743029,1,11,2.05,3,USD,1290.6
17286,17286,acc_6131,20220622,20,17,17,US74019P1084,1,13,1.87,3,USD,1290.6
17287,17287,acc_6131,20220622,18,17,17,JE00BLG2ZQ72,1,42,0.593,3,USD,1290.6
17288,17288,acc_6131,20220622,19,17,17,US74019P1084,2,13,1.8,3,USD,1290.6
17289,17289,acc_6131,20220623,15,21,21,US18978H1023,2,68,0.449,3,USD,1295.7
17290,17290,acc_6131,20220623,17,21,21,US18978H1023,1,71,0.48,3,USD,1295.7
17291,17291,acc_6131,20220623,18,21,21,US18978H1023,2,79,0.4213,3,USD,1295.7
17292,17292,acc_6131,20220623,20,21,21,CA92838F1018,2,19,1.92,3,USD,1295.7
17293,17293,acc_6131,20220623,22,21,22,CA92838F1018,2,20,1.97,3,USD,1295.7
17294,17294,acc_6131,20220623,23,22,22,CA92838F1018,1,20,2.08,3,USD,1295.7
17295,17295,acc_6131,20220623,24,22,22,CA92838F1018,2,15,1.99,3,USD,1295.7
17296,17296,acc_6131,20220623,27,22,22,CA92838F1018,2,21,2.11,3,USD,1295.7
17297,17297,acc_6131,20220623,25,22,22,CA92838F1018,2,6,1.99,3,USD,1295.7
17298,17298,acc_6131,20220623,14,21,21,CA92838F1018,1,16,2.01,3,USD,1295.7
17299,17299,acc_6131,20220623,13,21,21,CA92838F1018,2,16,1.94,3,USD,1295.7
17300,17300,acc_6131,20220623,16,21,21,US18978H1023,2,3,0.45,3,USD,1295.7
17301,17301,acc_6131,20220623,21,21,21,CA92838F1018,1,19,2.07,3,USD,1295.7
17302,17302,acc_6131,20220623,12,21,21,US83204U1034,1,48,0.64,3,USD,1295.7
17303,17303,acc_6131,20220623,10,21,21,US83204U1034,1,46,0.6415,3,USD,1295.7
17304,17304,acc_6131,20220623,28,22,22,CA92838F1018,1,17,2.18,3,USD,1295.7
17305,17305,acc_6131,20220623,29,22,22,CA92838F1018,1,4,2.18,3,USD,1295.7
17306,17306,acc_6131,20220623,30,22,22,US5537451008,2,19,2.4692,3,USD,1295.7
17307,17307,acc_6131,20220623,1,17,17,CA92838F1018,2,1,1.76,3,USD,1295.7
17308,17308,acc_6131,20220623,2,17,17,CA92838F1018,1,16,1.7,3,USD,1295.7
17309,17309,acc_6131,20220623,3,17,17,US7574681034,2,29,0.938,3,USD,1295.7
17310,17310,acc_6131,20220623,11,21,21,US83204U1034,2,48,0.6175,3,USD,1295.7
17311,17311,acc_6131,20220623,4,17,17,US7574681034,1,29,1.07,3,USD,1295.7
17312,17312,acc_6131,20220623,5,17,17,US83587W1062,2,125,0.2479,3,USD,1295.7
17313,17313,acc_6131,20220623,6,17,17,US83587W1062,2,1,0.2472,3,USD,1295.7
17314,17314,acc_6131,20220623,7,20,20,US83587W1062,1,1,0.2345,3,USD,1295.7
17315,17315,acc_6131,20220623,8,20,20,US83587W1062,1,125,0.235,3,USD,1295.7
17316,17316,acc_6131,20220623,9,21,21,US83204U1034,2,46,0.628,3,USD,1295.7
17317,17317,acc_6131,20220623,26,22,22,CA92838F1018,1,21,2.18,3,USD,1295.7
17318,17318,acc_6131,20220623,19,21,21,US18978H1023,1,79,0.46,3,USD,1295.7
17319,17319,acc_6131,20220624,1,17,17,US7574681034,2,7,0.8779,3,USD,1300.7
17320,17320,acc_6131,20220624,2,17,17,US7574681034,1,7,0.97,3,USD,1300.7
17321,17321,acc_6131,20220624,3,17,17,US5537451008,2,3,2.42,3,USD,1300.7
17322,17322,acc_6131,20220627,23,17,17,US88032L2097,1,78,0.56,3,USD,1299.4
17323,17323,acc_6131,20220627,43,21,21,US4327051011,1,76,1.27,3,USD,1299.4
17324,17324,acc_6131,20220627,44,21,21,US4327051011,2,77,1.22,3,USD,1299.4
17325,17325,acc_6131,20220627,45,21,21,US4327051011,2,2,1.24,3,USD,1299.4
17326,17326,acc_6131,20220627,24,17,17,KYG3R33A1063,2,83,0.53,3,USD,1299.4
17327,17327,acc_6131,20220627,22,17,17,US88032L2097,2,78,0.5597,3,USD,1299.4
17328,17328,acc_6131,20220627,21,17,17,US30048L2034,1,81,0.54,3,USD,1299.4
17329,17329,acc_6131,20220627,42,21,21,US4327051011,2,76,1.05,3,USD,1299.4
17330,17330,acc_6131,20220627,41,21,21,US30048L2034,1,124,0.643,3,USD,1299.4
17331,17331,acc_6131,20220627,26,17,17,KYG3R33A1063,2,85,0.5499,3,USD,1299.4
17332,17332,acc_6131,20220627,25,17,17,KYG3R33A1063,1,83,0.58,3,USD,1299.4
17333,17333,acc_6131,20220627,27,17,17,KYG3R33A1063,2,2,0.5278,3,USD,1299.4
17334,17334,acc_6131,20220627,28,20,20,KYG3R33A1063,1,87,0.445,3,USD,1299.4
17335,17335,acc_6131,20220627,29,20,20,US0051111096,2,39,0.983,3,USD,1299.4
17336,17336,acc_6131,20220627,30,20,20,US0051111096,1,39,1.03,3,USD,1299.4
17337,17337,acc_6131,20220627,31,20,20,US30048L2034,2,61,0.66,3,USD,1299.4
17338,17338,acc_6131,20220627,32,20,20,US30048L2034,2,8,0.64,3,USD,1299.4
17339,17339,acc_6131,20220627,37,21,21,US88032L2097,1,166,0.4735,3,USD,1299.4
17340,17340,acc_6131,20220627,33,20,20,US30048L2034,2,38,0.64,3,USD,1299.4
17341,17341,acc_6131,20220627,20,17,17,US30048L2034,2,36,0.5187,3,USD,1299.4
17342,17342,acc_6131,20220627,40,21,21,US30048L2034,2,124,0.6473,3,USD,1299.4
17343,17343,acc_6131,20220627,19,17,17,US30048L2034,2,45,0.5188,3,USD,1299.4
17344,17344,acc_6131,20220627,36,21,21,US88032L2097,2,166,0.47,3,USD,1299.4
17345,17345,acc_6131,20220627,2,17,17,US7574681034,2,50,0.94,3,USD,1299.4
17346,17346,acc_6131,20220627,18,17,17,US88032L2097,1,64,0.6,3,USD,1299.4
17347,17347,acc_6131,20220627,1,17,17,US5537451008,1,22,2.12,3,USD,1299.4
17348,17348,acc_6131,20220627,7,17,17,US92918V1098,1,28,1.62,3,USD,1299.4
17349,17349,acc_6131,20220627,3,17,17,US7574681034,1,50,0.9416,3,USD,1299.4
17350,17350,acc_6131,20220627,4,17,17,US29428V1044,2,30,1.56,3,USD,1299.4
17351,17351,acc_6131,20220627,6,17,17,US92918V1098,2,28,1.58,3,USD,1299.4
17352,17352,acc_6131,20220627,39,21,21,US00847L2097,1,50,1.61,3,USD,1299.4
17353,17353,acc_6131,20220627,8,17,17,US29428V1044,2,31,1.48,3,USD,1299.4
17354,17354,acc_6131,20220627,9,17,17,US29428V1044,1,31,1.45,3,USD,1299.4
17355,17355,acc_6131,20220627,10,17,17,US88032L2097,2,65,0.7,3,USD,1299.4
17356,17356,acc_6131,20220627,11,17,17,US88032L2097,1,65,0.6,3,USD,1299.4
17357,17357,acc_6131,20220627,12,17,17,US30048L2034,2,74,0.5271,3,USD,1299.4
17358,17358,acc_6131,20220627,5,17,17,US29428V1044,1,30,1.53,3,USD,1299.4
17359,17359,acc_6131,20220627,14,17,17,US30048L2034,1,48,0.56,3,USD,1299.4
17360,17360,acc_6131,20220627,38,21,21,US00847L2097,2,50,1.56,3,USD,1299.4
17361,17361,acc_6131,20220627,15,17,17,US88032L2097,2,70,0.5858,3,USD,1299.4
17362,17362,acc_6131,20220627,16,17,17,US88032L2097,2,1,0.5901,3,USD,1299.4
17363,17363,acc_6131,20220627,17,17,17,US88032L2097,1,7,0.6,3,USD,1299.4
17364,17364,acc_6131,20220627,35,21,21,US30048L2034,1,118,0.66,3,USD,1299.4
17365,17365,acc_6131,20220627,34,20,20,US30048L2034,2,11,0.65,3,USD,1299.4
17366,17366,acc_6131,20220627,13,17,17,US30048L2034,1,26,0.56,3,USD,1299.4
17367,17367,acc_6131,20220628,2,2,2,VGG5851A1093,2,8,7.9091,3,USD,1285.6
17368,17368,acc_6131,20220628,3,2,2,VGG5851A1093,1,8,8.0218,3,USD,1285.6
17369,17369,acc_6131,20220628,1,2,2,US4327051011,1,82,0.7901,3,USD,1285.6
17370,17370,acc_6131,20220628,5,18,18,US4327051011,2,3,0.89,3,USD,1285.6
17371,17371,acc_6131,20220628,4,2,2,VGG5851A1093,2,8,7.85,3,USD,1285.6
17372,17372,acc_6131,20220629,14,18,18,IE00BJ3V9050,2,12,0.795,3,USD,1284.9
17373,17373,acc_6131,20220629,16,18,18,US2075231017,2,52,1.19,3,USD,1284.9
17374,17374,acc_6131,20220629,10,17,17,US33749P1012,2,31,0.46,3,USD,1284.9
17375,17375,acc_6131,20220629,17,18,18,US2075231017,1,52,1.22,3,USD,1284.9
17376,17376,acc_6131,20220629,18,18,18,US00972D1054,2,129,0.4889,3,USD,1284.9
17377,17377,acc_6131,20220629,19,19,19,US00972D1054,1,129,0.525,3,USD,1284.9
17378,17378,acc_6131,20220629,20,19,19,US2075231017,2,60,1.13,3,USD,1284.9
17379,17379,acc_6131,20220629,12,18,18,US33749P1012,1,140,0.44,3,USD,1284.9
17380,17380,acc_6131,20220629,11,17,17,US33749P1012,2,1,0.4501,3,USD,1284.9
17381,17381,acc_6131,20220629,21,19,19,US2075231017,1,60,1.17,3,USD,1284.9
17382,17382,acc_6131,20220629,13,18,18,IE00BJ3V9050,2,65,0.7917,3,USD,1284.9
17383,17383,acc_6131,20220629,22,19,19,US0181191075,2,319,0.219,3,USD,1284.9
17384,17384,acc_6131,20220629,15,18,18,IE00BJ3V9050,1,77,0.7962,3,USD,1284.9
17385,17385,acc_6131,20220629,9,17,17,US33749P1012,2,14,0.53,3,USD,1284.9
17386,17386,acc_6131,20220629,7,17,17,US0181191075,1,241,0.239,3,USD,1284.9
17387,17387,acc_6131,20220629,24,20,20,US0181191075,1,70,0.22,3,USD,1284.9
17388,17388,acc_6131,20220629,26,20,20,US0181191075,1,150,0.221,3,USD,1284.9
17389,17389,acc_6131,20220629,27,20,20,US00972D1054,2,100,0.49,3,USD,1284.9
17390,17390,acc_6131,20220629,28,20,20,US00972D1054,2,44,0.49,3,USD,1284.9
17391,17391,acc_6131,20220629,23,19,19,US0181191075,2,1,0.2172,3,USD,1284.9
17392,17392,acc_6131,20220629,1,17,17,VGG5851A1093,1,8,6.71,3,USD,1284.9
17393,17393,acc_6131,20220629,8,17,17,US33749P1012,2,94,0.53,3,USD,1284.9
17394,17394,acc_6131,20220629,3,17,17,IE00BJ3V9050,2,1,0.8598,3,USD,1284.9
17395,17395,acc_6131,20220629,4,17,17,IE00BJ3V9050,1,65,0.8916,3,USD,1284.9
17396,17396,acc_6131,20220629,5,17,17,US0181191075,2,100,0.2391,3,USD,1284.9
17397,17397,acc_6131,20220629,6,17,17,US0181191075,2,141,0.24,3,USD,1284.9
17398,17398,acc_6131,20220629,2,17,17,IE00BJ3V9050,2,64,0.8635,3,USD,1284.9
17399,17399,acc_6131,20220629,25,20,20,US0181191075,1,100,0.2209,3,USD,1284.9
17400,17400,acc_6131,20220630,55,18,18,US75955K1025,2,6,0.49,3,USD,1292.9
17401,17401,acc_6131,20220630,56,18,18,US75955K1025,2,1,0.5,3,USD,1292.9
17402,17402,acc_6131,20220630,57,18,18,US75955K1025,1,96,0.71,3,USD,1292.9
17403,17403,acc_6131,20220630,58,18,18,US76135L1017,2,42,1.62,3,USD,1292.9
17404,17404,acc_6131,20220630,41,3,3,US0547548745,2,21,0.7,3,USD,1292.9
17405,17405,acc_6131,20220630,59,18,18,US76135L1017,1,42,1.56,3,USD,1292.9
17406,17406,acc_6131,20220630,60,18,18,US40145Q4010,2,345,0.184,3,USD,1292.9
17407,17407,acc_6131,20220630,61,18,18,US40145Q4010,2,10,0.1843,3,USD,1292.9
17408,17408,acc_6131,20220630,62,18,18,US40145Q4010,2,1,0.1899,3,USD,1292.9
17409,17409,acc_6131,20220630,63,18,18,US40145Q4010,1,356,0.2,3,USD,1292.9
17410,17410,acc_6131,20220630,75,22,22,US04523Y1055,1,4,9.96,3,USD,1292.9
17411,17411,acc_6131,20220630,74,22,22,US75955K1025,1,17,0.4753,3,USD,1292.9
17412,17412,acc_6131,20220630,73,20,20,US75955K1025,2,17,0.5399,3,USD,1292.9
17413,17413,acc_6131,20220630,72,20,20,US04523Y1055,2,4,12.78,3,USD,1292.9
17414,17414,acc_6131,20220630,71,20,20,US40145Q4010,1,366,0.165,3,USD,1292.9
17415,17415,acc_6131,20220630,70,18,18,US40145Q4010,2,11,0.1829,3,USD,1292.9
17416,17416,acc_6131,20220630,69,18,18,US40145Q4010,2,355,0.1843,3,USD,1292.9
17417,17417,acc_6131,20220630,64,18,18,US75955K1025,2,124,0.5699,3,USD,1292.9
17418,17418,acc_6131,20220630,68,18,18,US76135L1017,1,47,1.43,3,USD,1292.9
17419,17419,acc_6131,20220630,67,18,18,US76135L1017,2,47,1.55,3,USD,1292.9
17420,17420,acc_6131,20220630,65,18,18,US75955K1025,1,100,0.59,3,USD,1292.9
17421,17421,acc_6131,20220630,31,3,3,US66538L1052,2,2,15.8547,3,USD,1292.9
17422,17422,acc_6131,20220630,53,18,18,US00972D1054,1,147,0.335,3,USD,1292.9
17423,17423,acc_6131,20220630,38,3,3,US66538L1052,1,1,14.75,3,USD,1292.9
17424,17424,acc_6131,20220630,37,3,3,US66538L1052,2,2,14.6719,3,USD,1292.9
17425,17425,acc_6131,20220630,36,3,3,US7628312040,1,40,0.7371,3,USD,1292.9
17426,17426,acc_6131,20220630,35,3,3,US7628312040,2,40,0.7249,3,USD,1292.9
17427,17427,acc_6131,20220630,34,3,3,US7628312040,1,41,0.7201,3,USD,1292.9
17428,17428,acc_6131,20220630,33,3,3,US7628312040,2,41,0.7396,3,USD,1292.9
17429,17429,acc_6131,20220630,32,3,3,US66538L1052,1,2,15.0,3,USD,1292.9
17430,17430,acc_6131,20220630,30,3,3,US7628312040,1,50,0.6425,3,USD,1292.9
17431,17431,acc_6131,20220630,29,2,2,US7628312040,2,1,0.612,3,USD,1292.9
17432,17432,acc_6131,20220630,89,23,23,US7615256093,2,7,5.37,3,USD,1292.9
17433,17433,acc_6131,20220630,90,23,23,US7615256093,1,7,5.39,3,USD,1292.9
