,index,cus_no,act_no
2605,15385,2bd17e4bbc92507b6629603a9e0c705b6b602237c478636adbc7495f92d3c790,00ce2d30dc4e024943527896af6a9884e57435e9609ba185941499dcdfe58e12
2606,15391,2661ee76b202eea6e23206ca5db69bab8f06eae0d5c770baf14f9e6b133f5436,2286c7c950ffae0cdc60cce7c6c942f632b5d6b220de1e1e763d39212afcc77b
2607,15397,21756f953fc92d35892bdd5347a0f5a2bdfa55ca0b3bc07f39e62eef0815fdd7,2b419f482dba1d3d61ae4d103d063b032d31020ac7ae2f7cd9d5561d5949f958
2608,15403,6f0fdbb2e4c8dafb9383216dcb9dda4b67d2e1fbeeda51d9a73f3147b1ec8ff7,ea806db439a177641e95d9d8947d23152b80131e872f07b165566012d99b355f
2609,15409,5897cb973f00aea7610956f06d0d1a99c84098dcaad78b3f2bd455aba6cdbe52,cf71ec5e9e36a2a4c958c2c6d66a903e5007a1520ec9b91aa9afdbb15504598e
2610,15415,efaf7a16b19d69af1bdd6f0f2e158e96814a70c7d0e760dba3fb28c662d3660f,c3ea15514c9ba7a8be6ef8a1e5e5f06df39bb74a7096041e6f16e485e78a3f16
2611,15421,b53dec5715e8b2b5004e5822c66f3be348c13a7cd0d855291c8fde85902e823c,8f04e49e920731a1d14c85eb4e6e3934bc91ac8c3fe87577561ada4f17ba7ed8
2612,15427,86ed8f136bc405f63eda7df637d4ad77af813a9f2ac2f1f3c66ed35d6ef456d8,cd6b315e37a0283cb5072f2fc10df3c536b9a03931c4b9d812682834d211c783
2613,15433,12984ce3d2772ee495b6db2042b635769ed73a2ca3286b1a0babc4b74e761009,bfc97f684ead243e2453d4333c94a2b1965056f63588fabfcbbf2b902ff6bb7a
2614,15439,0130d9b38607180fe683e6ab78bda6c2415cc8d24d23fa7301e23eac623ea57b,2731a2116e3d55a97e27db72ab51ecdee337f62a8ebe29b88235506f761d8406
2615,15445,018d528c62968381297d0a72c17ed1754b9cf872a989b6242569545f9c1e7b9a,4a5285066654b5e6332949de1b07a97b31331ec2e7498da05b3f819d97ca1898
2616,15451,50ddd5390c7d3a8434101e97be8b126d5d08860dc0bd974f1ffb0add70511546,db40c116dbf9ff5fcc0772bbe3b68cb4b8ae29fdfbdd3e8709a025afb85c664f
2617,15457,ae7136a853a5fa34a1ca6bf373dd276ed2b8ab57086ce69d332a58cc391b4139,572db4f6fb88e3c202cad9b3655d7882f0361e7d62ace7ae337ad991a9ef5505
2618,15463,95d90569979775938a466f15a52c051f6fd747c3553c6baf8dafe1026fb9a270,807b70a66afa448f1691f86f56e0e6fe325697f3021789badcbd4ba460728ebd
2619,15469,de7db83b67b6ed6b882cb78e2b746b9bac50d516b3b15dfb13995e27964412e4,4aa1a1f1ecc79b564c163b1e02db2f0f8ae075991482e31d4842b55493792845
2620,15475,9c320b9e149f1cdcd5e71b0dc79f771574b5a47723628800b2f3509d109b7ac7,cba211da602a19f202e3a5d612234db0839f4c617475066547504457190e8b72
2621,15481,d13269436354d2ae8270f358215056554506f6d5065e4fb3d49e5049d6e0a379,cf89c9e1ac1294a3235871ef70c2adc35b38d7982531d3248cd2942e305d3ab8
2622,15487,5500a9ef5125a453de4f5316a0372a054a5691fc3fb1a36d3203df098765164f,392bf9ce2cafbba61f9bc5ce35039c484b29ee92bf3ce82b12b2930d6afc136c
2623,15493,6b18f51c4a8b49bb41642cd5fd05ea91ab00bbc5d439b9a1567efed507fafba5,263850e59fc3f5c0b5a4e817c492de8489202802d6114a06b497613e26b317a0
2624,15499,2662c4face7ff0fe2c91f69c11ccc207bd060d5d6f43224ce71dcf7819eaa8dc,9d87b2751e00eeeabd77ac26459210349f074fbe8c6f02ce1815de46e265c32b
2625,15505,e4f0f9028a6c48d3dd9db55d7c1597bc3f3d6cf79458a9d7fc445f5e57aef042,4ba547f4a5966c8c2790caf5b8a17e81958eaf87ef2eda7e0cf06f36d66ac2a6
2626,15511,f0a6173101f6b3a8e2a351c241f9fa59198cc000ab756d5a13f7e20e3963d88f,1e3d3f685a12d3dc35e2a0518cd9ae3a5af75e685a328c10427539c78e95d19c
2627,15517,73366a9209b4e3a16711a8fb22e48bbd1ea786f77f031f1e76532215dcc1f11f,0e9aca4f21b4af7d5c493c3638eeb270ce28bbb5493ab257d7a11c3535262992
2628,15523,cf636da3135c6f516f8b6012de174781507aa89f6646e079af91d13ee1a21ed3,75d3498e2e7005d44762b0d2001c5bcc928193268db3acd489370dacfcd4629b
2629,15529,9c253a8adedaab7efe001fcc8d376a3a60423f1404f20646aeec66241c72ae78,5a43f1e10bd54154b46af7f510934cc6ed75091e7e22773dda0e74f3d56625b1
2630,15535,b7a019a32ebc341507b653b146d3d9c484c9b0b7c46dcf4309c16becafbdde3d,ddec0438ec6ea5c0a1269ab8a2f7f75cdf6ba73b6ab17de6252680a27e0a62f2
2631,15541,a836122db74e479bc4fba8bdf204848cde5df9b5abf178e36afbcbec7dea016a,d9c76ef7f7df3fc2e58fe0cee9b151a748fbcf7b1a12d334b2e3b36266534666
2632,15547,8d6c4832116f9335d70087fe71497c3ad43e4d1b7a9a9a583caa23393f77a446,91f64a953308f45c3359615ad694a0f9676ddf5bf0c4727ef5fe03d7a86e01d8
2633,15553,d5c9783b46d05a3ce0f309d83d4f95108d25752ce26989090c60b6a8f729cd31,80c9251a9d30ae53d2d02db9806421f30bebbf0c2c2674242c15ab200f89b1f2
2634,15556,8dd9b45d7956e6ca8b9fe17b9150a226240de518e37fd03733a1b08a415b4d7c,b06028f50bb201d0240c2774f6bab2be75b8cebe885d043bc3e8e85e1ab74fe3
2635,15562,0926068acc7717a8ed2c67056d4bf260bd218c89bec2f8a531a2d25c1725a5bb,0db117e2a1bf0136013a07f250df450dda5c9114522285a7fb92bc3658b7dbe6
2636,15568,8912a5e2c8bbdde69c32f871f84ffb8e5c37976852fe9961f1d1f4cd2cac5415,574d138ab5e8cd2b528a409df7e07f60a856231e47b7e3e288623a081af6473e
2637,15574,26071be1d89c87966ea114586cb852727ab3d92049ce36eaa62adca7159c466f,3dda929c6ae31daa6b75d7332641bd893294ce92bf8f33a09384264aa057bb2e
2638,15580,df31c7cb474b24dc0dc2ec1e03d5998c0af09f51a51d26f18eaa6b1c482207ec,a77f86b753acdd05c5c4dcda959f1f25e5b9c061baa098a251e64c9105acaa95
2639,15586,e0f51f8c691a95f298a56313c5ef53256322adb4c821b42752d3a39e65128e47,0b095d62e0dfd280d02e5b0ea149d7117894954e6f2243306cd8c319ef833631
2640,15592,7fa23e5337e05bac957683d72a50c844c001f0640bd8c8bea80fd0546204b975,30b6821e04ab6e877288501a40b6e4366edda1f3adafa834920f5fe565648bd0
2641,15598,faa8443caa921e9cbca17eca1a0d18381cece57674602b6e39caf194852858f3,fda3be4af36ba7664d8b186716449fe3ae4c56767612e51d2b230cd567d79961
2642,15604,6bd620af7da05817d5e4d55dfdcf479e9f70086a37d111c05e5122fe70c7b4f3,35dd38329b5e72f38dfc7013eacde08a6234966124ac7e1fbf463e8aac37235a
2643,15610,bacf3da7918c911ef3cd8cc6b54fe5e22393a2a5d0331078cb592bed0da5b8db,0207200154bbff629396b9eacae3e177d240b8c326c8b0105ea2f2bf0c4e5e08
2644,15616,32d3b31af5aa736b021e1832ad76a2247ae8d90280dfd90320f8bb7f3ae4eab1,df38680cfc67550c1a351ece5b5dcca7c20b2b48da138fcbc7c78c1106ec8757
2645,15622,93687c61ed5c9f71f01a6cdef71a84e4d73f952d6d4c66e08b1c26f2e02a3deb,44aec5c3778ebd7a6506b4189838d3ef41365212438a5e091787104e70efb1a6
2646,15628,2c8abe789dbb0034e8eb5ac88f0f237176bd7db7d73f4ea4d075c58474ea87ac,c33427e57b2869eb89347a70ae542ed2d3fc4481f79367b5e0dd66934724efaa
2647,15634,7b804dc984b5ea87969c9fd49675bc4ab2f10143da31a9c80100216cf57a1965,eb11f00d3f884faf7c3cd04e57b97348b09c285ac3487fb7aaacc1e60a53b3d1
2648,15640,daecc7ff27d7a73fa4a6211302ba3edd0f49a23299375f2be3061063bcfbfe30,d9656d56f1e0e0da0a1cff3b66b9b3503af683b48a562b5f7b7917993eb20718
2649,15646,bab0e917597895771cfa3ee25182579fc83d5de04666e25588208205d66d793d,e87d976a108764855c464f874b5c16517b3410d5c4bfa3be58be22ed58d46012
2650,15652,d3b9d272d6e73e327b4ef35be3ae59fdc0dbb9cbf203aad2739dba68a626c23b,91d5129ea7514fa288be552f0c8158eadd551bec522b6402d28cc30bd31823b3
2651,15658,3feff49cd8311999d6a5d9cf0d5d289a21a61ace23c449cffefc0ef6ef60a182,41c68eeee598318b92df7820ebb6d79edcbc895892ac4d9cc970721ae668fb21
2652,15664,b103266bba1d9f73c892bcb17df08404bb6b6cdabe03a53560e63e5b0cb45b2f,677f8aa46128ec7e8c17e7bb3f363061fc4d1bbe4313c5c4925dc10cff8884ab
2653,15670,ac4008e3ef1be5c03bbc8e5bf2dbd550c9e043fb9363bc3110ee14130355f3c0,7780af43b43e57e241ce835e778b38779716d059fb96e5fb2dd80ecdee4529ef
2654,15676,7e31936341cd024128a1182c9fac2d768c6af812c9239c38e989149aa4fe87db,8f3893e6d68a5322e86b2d723920d37fc9af99066e9585814c3d5532d8bf4abe
2655,15682,50880c9f2858fe302e7093c810643f9373876c119f320877ffb4230b7e59ddf7,0fd7aa46d15721ada3c1691ca1741db599c60cc08a8d00cb690ddef7db5be572
2656,15688,505d2b59aaa74da4d6d140684abf68290c32a6474bbbffc8ab612f41503a7e0f,ee453dbf9cd5f7fbee7b9aa78a6df33a145026837f16d10bccde3c6108376aaf
2657,15694,183c7d4064c491662092aaf11f553e45df9d5bb2ff4d62ec0dfaa48f08fa54ef,8e923999829374da4933343dbe513edf516aa6f0de64df14070d28189db3e343
2658,15700,19a3c654689bd1314a55e22487fda9c348d5c05e63d571a77053f2e8f5b9afef,cac605ec85108eb012ed01a379ca9392b18116bce109c95f0ccdbd4ad3ce2015
2659,15706,d05fbfcbaae7a28da84d8666d4a978779807554b2f80426b5077a9159cc13c75,224c84525736d534a907b2060cdfa73ade1fc72b2a0eb8c3399ee585767541d5
2660,15712,3bf9673267717c8aa0db9cfd7beb3fd7e5947f825bb5ebcd46e0fcd8dec87548,0c43d51a535e9723a7b45ff30553e353cb4c2a4f726c33585edb7ac6da99b39a
2661,15718,94aa7383f12f22521646c8e3b466a45621844bd93ec28ff30e7defdd4ff4c266,554280267165b90617f006beb19542026f82b7655f2994571df1d6d1fbd03cef
2662,15724,75fbec5bd840de44b877ac175c20d999f93077eb9fd81ba14e7369510756f780,53eef08e5dceeeb679c0c98a2c8b1908504caee094cfbde9ff8476fcee67367b
2663,15730,d6592b5c53a4729cd11413ab22283d288b63c51123134713270b978adabfc160,16b3cc4bce146bff7de7e63f3298ee938d5df38e8a778f1f155f5a965ef18bc8
2664,15736,94cea36833ab0d401c83c23e2c35a8c62b751127e74784b6b639cda9c69f0435,5d022bcf49cfba08e9d104f5313581631a193e1648f1241b300df1729c721e6b
2665,15742,49b9ab6fef1945bfc01088c1a4269af833dc77e4a472861fb45b7038bde3dcd7,e510294aad4e775546422e31f9e615443269078ac80e9f73e6d13dfb36c92c55
2666,15748,76dbb0b267a567bd71785404c0144dad172b887f8ba71ff6a9bc75eb699f1146,e5b93230efa4bdeaa8c94d7bdc6182ccd9791628b2989d849f4a698e4edc6f41
2667,15754,1926d8f92d2a5cc4cb0dfc1c03a547b2bab85869aed5ff4ad24f590ef8567394,b0c7872ee61980a67e15c980f6d4d65bc80914bed8511b7ffe5f7ee829fad468
2668,15760,2bf9664235290051dc630e8da811c0eb7170687468b2731bfbfaf25a55b0cf9e,f4f004699be17346392fcd6a9c7da6c37513f789daf9a668dffa76d2c8e906d9
2669,15766,e1d32040d9de5565a220503cbb9c04db34a68d4ea36488e3f6d055c19b293e76,72478498b6e4db9e7c24733fd67f0fe415268256d51db27333bf1923674ba0d5
2670,15772,68330c0ac00b44e8ddde2f43e0e997cb4cfee3c8cdfd48650fca164b5a11c16c,1029ed2472308c98d7a6942674e22e3fa82c85bf5525f5bb1db423047818416c
2671,15778,1ff78c198123e33b371ac6c064cb8d53e05906b30236f70aee2c3be9c35503e4,45c7145fe68f381c7d3ec5ece1b50cf861d4d11fdf11b499b03022848c65c52b
2672,15784,eb9f9095f7aa2b455c7d2e8d9961968cf0158cca770b1572b48038208fcb0cbb,854a1cb030ad9fe9892e38a89f45cf36c89c6c86190430509321338aa5d1f3fd
2673,15790,d9f56d5a9d1886d331c041bc10689223593791d64567505a298908afa3ce2b31,68cbec00fbd491c38d10fd57f10d3c8f959a616b24b6a340b6d935e0d3ad0da9
2674,15796,24636a96c841ffdba5dd897e1923b8486e139770280617a89a94566cdc993e55,e364e65700ae3547ecb81a46f6e2f7b06bc36164079e4385e4a31f53380c6081
2675,15802,74697fb993224c28f7f5c9b0c5b8a042a718bfbd81aae45a6c9a510d5f53f690,ddc0be748e7d33512af210aebc34b7cbc88eec7745c13c523b182d0711d42ab7
2676,15808,8d5b91e98799ffef3331edbdbb401bea79dfb529e054d2f04a2b0e1a40c6868b,48c1b75f14993fc1e3afe98bbcecf2fda7cf9cb3e279312b705dcc53291e5448
2677,15814,c8842c9d28c283023e86e4f5e604985ab033c4717e2a125c0c007549dfc374d9,c6b14f54503a0cac61fecbd3ac2c14d1ddc745654aaf9f20baa427caae3156c3
2678,15820,12861b3105ec90d08fb1350fa522c4a01125e6ce0d8089fdfb4456f6780c1862,8922d4b014265bbabbc1bff84fee427cc20f0a6004f3cea567ced4a479e08ce6
2679,15826,de6eba494ab0b54bdd4c67024efc9af0c7348bd67eaeb1380847b8301566a428,d00153921f4608624bf84d5acb11e086da00b7c3dfb3dcc4794d7be56f135635
2680,15832,2e4461526afebdc0539d0243083bd88684de84adcdd7eeee78502a1f1c8e990d,53f234d9238003356e7f4674568dab8b8993da70feaa56243c389a92b91503ab
2681,15838,3a684231caea845fcf5cdea09c714c4b2a7dd80c7ebf42b7fafad04140ed1d84,f147ec458a041dc08a22c5ed63b62481d4f5a754b2c0ea56b55aeb3f689dcefb
2682,15844,d62bc37b02e6c1ceba9036d8fd0a323854aad9a83b7bf6a201860d6c3051681f,e0ace472fcec473aa64c94a6e385637d27199673e3070695783d4e459be8f7a8
2683,15850,29bbbc41b430d7682aefad44b0e7bbc2b0d590d7f8724075c17274d5be5fbd51,e1e980bd8dda6a3ee2cf98a7c4b644ad745a00abc5d51a413069a3feaf8ef053
2684,15856,79c83df1831b524e0b93001e596fe94047651b3afba392db599581706c98454d,4c71ac54811231fc573cccad7cd8734ffc596f77f5d31a1b2b49b2a38e8d3622
2685,15862,5229186c399697124bc987b2a9f1bca88e23d23c5ce4fa7d83464d3d22aaddde,0ec2b6b328f3dd9bf52af2fe1bbd637db71ce60f102d69778a7a41d598413a9f
2686,15868,8a2eb6b5b809222aedd6b5172dec28a8488b6bb788af0033a5523de62f3b75c9,848305747c050104f2cf0e20d4d2183d92faabb289c729e535963cd1fdc7e255
2687,15872,416c776a4dcb31611b3e1000380375b34a0f77802998e0a68577622404fb41a7,116fee0e1cdcb42ef26253e3e6d468122f75f05d56c6bd615a7a3e6e33b7858a
2688,15875,09852b81a3a66001e3e0dc9c1ff811c1fa347d9cf8cbdec37566ea46a05d2674,b41f362444ccb3be1f46657e52d30dd28fd2fb52984f27429b8a96f60401d178
2689,15876,bdadb48707ea4ae18b120c0c99e010966be582165b546bcc3c890b374c58b534,86cc9f40593ab10567ab3220141cbe4967c86b080c7f2140e7114250cd75b5e7
2690,15882,efbd551bfa2159781e35071e6044ab68a695ce997b526677061924adae1ff02b,fc7e39a064c31820c54c4430f2521aa23ebeb1f8095d29b7e9065d537e2ed973
2691,15888,3aac415429b531d498213e0997c3aafa715b2521a8923d1fbe99addfa890121f,99a550b18bf8c749e23b275bfda31bfe7f4f0fff536ec1a4b7c84deb9e997f25
2692,15894,b7da6c6e0db1261c05c01684068530a8f8d0d038d15385bf3812220eb9f86ccf,06c49cf0a44f5675aa077b8f3152f5c7a0c95676bc14fdc2d7a625bedfab0e0d
2693,15900,8b7a03bfcac260127b50dd0e2a644c001b4a2e0497601b35aaa678828ecb1e7c,54adb6f5895690eede604a34276bd40022afcc758f881ee00869844ad0b90be0
2694,15906,5a2f287c3c133b79d0e05e6b2ecdbd2efe39d8a1ef35e3ba9d4525a8376d9db5,eea1ca593a798d8d73f67e3f4eaf515540174cc24ae82aa30bcdb898619ba72e
2695,15912,85a5b0d6977d4adeca76536bf8c2e24533d8f094541cab993b4416de8370372f,b7535afdd0d3872dc19b0cbccdb4fa087a0af707af9081ab52a847b61560f6ba
2696,15918,3856647d70504916ebd40a2e34c02a9c1c17537f91139251ec30419675835006,5ef3c5dffe655d78b962b0c74bdbfdabb859573a4e1fe4d13df8cdef3c5342ec
2697,15924,9f0017369fed83c0946c1ed545e66847165d61bdee09ad38595adb9b4a747a66,f00444d9f0a53cdc89eb795b076aefc5348d1a9eeb945986dd17d2887b717c99
2698,15930,3f6590b022ad8f004ded20a8c8e10e9596c3951422a721a7728cb245639ff2d1,9d1e5123429d5e4ea20f8e912e12ca595ed011f3eca84699fec77c973a163da8
2699,15936,a20f17a9f0d6f0f82477fafd7a5c7cb80cfbf552df3ae065d2ec8d9c6d696bef,a10f0ca8cf8c3e30a53dc5ba69c3e304ecc574014caede6185691732d9786de2
2700,15942,bcde2ace65726f7e5a8c104137c8b362e25e08ea4c0b52766492290a27675b35,b491a53ee661521bd41728ecd12778cdc50cedb458fe55d51a9138d0241180a9
2701,15948,a456c89a97bd1693f1a092e17454945a36128cb1a995f3bbf181c9934d08d8bd,6541b6cde54b31f24889cbbae46083e13657f4bd0ba020e00af05dbef4dd54ca
2702,15954,9e4b2f776093dd497836f4a487469e1e422c10b3cdf1ace8c6671b6c8340c636,2e2b6359d7350e6e090436a4546d93d79bdc6865af34d89d9f916dad826fa92f
2703,15960,882e52ac393ac44a90e90c5e7b0127464239a8b0c296959d3858c3a6cc34158a,1b573bab003200a9582b9aca7f6db2ee58edbe18e40ebb332911ece5d8c4224a
2704,15966,8c51b57f9d3027eb3a673cb3c859b24721f1c9b4a7b2254dc3470df19725e2d1,aa14931cd939205089928b3cd68ffcbbd139b4cc61e3eee7803bc368ab13c292
2705,15972,acf6a80ef57277fc8b8ddf5963ecdd4ba29695c0d876ca5dac799f9b7046afd3,aca030d535336f2de7f1f6f5f1eb5dd7d2a3717290aee02fe919b969b3c5bcf5
2706,15978,0c2060b5ccef68db3c96680915dd1e0f58f0181f60cb63b7835eeedd04315566,91537610ed79d78044db7563164f6b04715e752fa77e42ddefffb0ed9edf0f87
2707,15984,f1c0f17b6092848b82178284099fce20aabd462d879fd313fcc3a33586c8f6eb,e1c4c70bb07154e5c280f49fd60dfb669d82530c6cc460295b36776e93dcf3ae
2708,15990,ce5f4ab87de0a42f912f31a26d3337599c8dd8cfbb6f92abed92777665d881eb,a149419470f89e790925af5b068161fce21034bf3917a4812d8ee17b125036d3
2709,15996,5e5ec54aaf560951fe895308d008cf3c80b45eb9f4a1c29f6b499261f632797f,3d1fbd4da8b93e21a5ec7bb69151fb3837d2aac5300fce12fb381a2a05f48720
2710,16000,261b51944ff2b585e29d5cef552a22ec878a3ff9cf76b3187108161e36da730d,552df014e6cbd464918125edb6fbb924ba763725e61b7d5b8dc2117fa6d6fa8b
2711,16006,e522a75c9111bc7ce9ca62778fc5b9a7cb4fe5c28d6959c368125836a5613a42,b2d549c2be530056a39062a7e0fabd526419032810cf15ae272b1819dd477758
2712,16012,38cf457c7a1d74fe35feeb98b00ef75c0da5e8325c15259429767eb147d51761,2a58cc2d913140dfba5c99276e801bcf28aea769c16f1837c0981e69593b00da
2713,16018,81ab1c4849e5e9d98fe166ea4b47b97f040b9a8b8ce4a615037340589ff35ef1,98169062f6bce6cddeb8660f8f52e09a997097cfac8de38b9c0d1242ed7f9a3b
2714,16024,78b495de25b381658a7a972a3de8413af40ed98f7004b82c7df0538feab74dab,7029e997abdec9b8a90c0c7ef3a25b025db5af1e2ebeb1dbef9b5a831478a3e2
2715,16030,3b501aa7377da69ed9c63cddf406f82213708ed32670f6ca2ca80f096dd75817,58e35c8d1fc6d3c9db25b3b3b9641b60e71c01217e71301a2d6f9af320f7e6eb
2716,16036,9c1b1e5e546b1f7db37b515f61e03442c11bad5e8367a3c91a0b1d4a60975a65,0b8acab1963256647b61be1250b37a9d4add9ed465d70ff821a157b98408c6ab
2717,16042,997bee3110cd5df938cd36b5178f1c202f1b0e1961d4c1bba3e02eb55f250b8e,806a5405b5ab157a9cb795c89f1573c4ab01a2e86ddcef0699eafae978ece3d7
2718,16048,42887efecd515c979281b367c74dde7d7c81f23f9be59d12665efb62538771ed,c39d5ebb899afd1aa9750d0c22e095f2db21b3da2580d3ef137c50c6f9ef1921
2719,16054,68da3665a8e5c63643772818d9c2bf8b3c28276c5b862709ac8d08f30391c2c4,83462317caded0b0405d4a59a8dd245b299aa0d56f2eb0990fa9ebb44a281396
2720,16060,8b10009aa93879bef931f83ec42d6879471e21aa243b09a22018664acb268913,e6245ee0a160f184569b0e91e180944d961049a2c120e673780c54b3485906dc
2721,16066,d166e77326b84cd0c4404616651b5c8b6b2c419d2af50b736c979df3e836da49,970295768f72b3881f5a93aa92f018211598f5606b3b24a4bbc9686e7b1ff948
2722,16072,fabbcf3f75fe87071f0848110202d7946e32cc58366184d97e1a604695449136,5856fc9a98a2f6a22090e227744112280803636d1026414fe810f2d91c21df01
2723,16078,ffe47fddaa139cd618688872e7d9185568295cd3592f930a7284f52b9137beeb,3e4f0245fcc265f506a16c3faf44ad6e0886d91163f9e6a8c4cab477b068a32a
2724,16084,fafa2654d1ecb5d26dec12c1d978d89f3a4f309ec11ad1d021ebbc86b905b663,cd0e81e9ed4d1e2efdfa141f4bae0dc26b1ba4bca4a749b9fc6f5305e557c5bf
2725,16090,7a19e425593f1de58ffa4fa3eedc7e830dbec6b1c6009e54d349a055866e07d4,dc726272ebcb979e74e4850b612cb6837e69d26de776839432ac0fba9063c08e
2726,16096,7d10af326d837ae067a7ab80b8e4cdbbcd75ebf3da913cf57692611dc1bc11f2,c86421ba28e7c6edb594a016bd2347326f68466111139a61c8a52f10d3a470bf
2727,16102,4f6007ea732ee33d9f60c515414a2025d1b027d73b5f882692b00972b35ba1fd,6f62c2cdb19147a93de57192d88534c467f24d01049759fba1e5d2160e88b530
2728,16108,c9e1049f14457935a368874bee66a1eb9137d61b6c02daa63af6fcd53e8577c1,ea1501166dd88f35cf30586bae38546b3e2120093deb54cb6e6b20ceabf43c65
2729,16114,7542a9588adad784de6a021827732831e162c8a86ee71350c02d94f15985efa7,0c5c9d87b003d1f782d16f454e3440a993a218c7706dc47af72868b3cd537be1
2730,16120,d6a61af3b14cc256fe92c15d7cf59c7f1c20f779e0b2c6fbfbe70b568638904a,e4e8f8b64da6b25c6927a43b8ab7748dd7ff3f750f82aebebb91a1ab8f8ac73c
2731,16126,ce75ff5ff4bf9f3762ad5d3f9346616691064b1eb876fbf9140cdc0962ce5b58,d4d008d8d4febf2f16dda0fb0490f5809b3e8ac6efa3911e282298eeb33d607c
2732,16132,c7dafe06699982c0ab3ae98685c36cddab46c529d4d5905e7008d41cf41e06fd,4cc6865caf7a7a6d020a6c4b4479c7dd46280be0d70c8a632f4f80163aa003b0
2733,16138,6232679a4bca6abeb38960d5a0dae54d92a676387866e4595e560b94c88c3f12,395ed66b732d1d95d1612ba31a18d8ffb84d0fc87e4b3dadd1ad00030d9373f3
2734,16144,6c665908df9e1cebbfde5dac5ad2ac5b114a1b20f25d3b34cb5dc5152611f7fb,028ba59a27580a86804a2f7711ad370be18ac0284ddbfc4c4f275b43483628da
2735,16150,625b0496917041c15db0a14cd6b7a9dc2fa146bfcd04f3a1c7c4fe51c5338e91,b2565c9db5c0a125d284935d48d4f9e3aa0efadfbd859491013db4dfcdb4dfd1
2736,16156,2ba6ef6001431b305b891621534dcd4b343440c03288e08b0d63e0ad0c4635a6,508a4c30f160caf43409d5fb88ce0856a88e16791d587b5952dd919d38371e65
2737,16162,1a6a551e4cf092013e166fe8adda266a4f7a09e9226a1523c58aaad7562fbe12,b101dbe0605f3e9bbba49504c29678f921a6fa0cff56dc6aa7cc1f02de184ad4
2738,16168,47485c3f8bf853bc25886032317be758d4bde171ed49a096d2ebc00913add455,410c563d8c4030934d3dfa18dafb97b4ee35454752a3d3aac5279eed89dd9818
2739,16174,2a79c26c969f02ebc9c08699b747c024fdb46b1f8f04dac90031bfb1a29078a3,2e46783ae9053a5184cc876a24b870eba80a9da2e252a1225621314b6aa030db
2740,16180,b8dacd8651bdf60d8bff5c259d1bee7048eff2e9ecac82bc8d3c4fdee6d8c931,0c2de77d3a65f2b4f339b69e7162e719928c7395bbc337f0ab7e4f1fe2f76675
2741,16186,61386aad2592b4bf4c28fd5af830edee62dd111f34012f333fc827c1a7797e12,68c3870368bbc5e067d184ca0e8fa757717c4ae64f3e9777fc47f492af70229e
2742,16192,b45c76794766226a37617662a5a553b05491a94574d5a9926c92cdadfb488d05,6e7a83a329aaebcb33e5dda4fca1fe926f31b7e709f909a5b6c7e39f197fa7da
2743,16198,219b18341700cfa9bf00e5c412b738e8cea52ad804a0ccd9e7bb88204823c2e7,4736b1efc3945555ad9a4e2f28bc0d8946cd45d0c4b22bb87de6e46e8f30281a
2744,16204,05f8e11efd56c8b2dc50830e7f8f6689fcb1c2c439f9d5b5c91ea0e1946e77b4,f7392b92ddc65173c5a54f3a6e4a2010b523070740920f8740b1ae69a0730405
2745,16210,9028fa95c6b80a14837e5ec4b42d0844e83c8ffd49938332ed5d2640ec37a603,89a8955d98fc1f536e3ce109ad1e59f662368871537554152ac4752f22f12f94
2746,16216,916ff7ed2156d99ae92ecb6e9904af15cf8f0892920afbfc8596f55c3207e690,7da5aea94443ecf45022edfea32377af3a3344758a533bbc338537d263e7e922
2747,16222,4d16b0a8de8d76fd4298c625c9814147811f62ba604c3ab982c06b55f2567d69,8e375ef1874dfa7679f7e0afd25c749d9f0250026493b8bcd05066647fbaa61e
2748,16228,64fb6643933a4940e6bb0b84df11355fa65b88e5d7fab5af0ee694d2b3c43dc0,73b3b9e42b2acbb97974f780433eb88566b747786980b75d8280b42f42ebe53f
2749,16234,405522310f3f160fed197b99703d951c1e2423c58a39533cf3ad34aa46089c6a,a771960c637b3bf99173545e03b7f7f62035f1ae17cdb2c8a9d9ca2016f8e52e
2750,16240,c445a9a2ec908cbb2403744927af4dbcff843d21fe80030202276826fbf166a7,c2771d235ae46347db5e28f495a3245bf915b359f7ab7721af077d321a4e1d81
2751,16246,b65f156b2b390644cc080f0d35eca28af1b8f3bcbc281780006b34b7580af249,c2e12c34472013bf9a867eb085891a5b38f723040861255d05d4cb6b7f863954
2752,16252,5561e5c02363778e1465ffdad36e7c033c46c0c4f41a96a908a7686cfc4113bb,1c5f7cc259fb0f11dda6c31d75f0f9c60b89791c325206098f6d96668205fbbb
2753,16256,04d0f3faf2be73ded5b138e9bdc2131fefe337ad2f4987288db4990c981ae92f,d73e06311e5ffdbaef4b276ad3ef3eb60281524129df7b87883966069fd3e7bc
2754,16262,ad3b30522b6ad3dda392c9f03aa40ea2291946eea7cad0679e1037ccc79e514f,352de6b340711d79db7166e54eb2daaf26ad284614e19445e18500fa59a626bb
2755,16268,a5f0e67235831b9e518555194ec26226da88a18a547fd29f032e6d2a4bea5d09,1e772dcf2c4ab497cb2f12d10daf21dae9308913cb5e6d539b858199b3d57c37
2756,16274,9edcae204a179013251f8978f62c637228b74ce2db01aad7e5b154889af2e33d,18e0b22e305440d952f95137b98c29b8819b6a87045f5ed5ef317af9dbec4f92
