,act_no,orr_dt,orr_ord,orr_rtn_hur,lst_cns_hur,iem_cd,sby_dit_cd,cns_qty,orr_pr,orr_mdi_dit_cd,trd_cur_xcg_rt,FX_AUD,FX_CNY,FX_EUR,FX_GBP,FX_HKD,FX_JPY,FX_USD,FX_VND
16031,3157,20220321,2,0,0,US70450Y1038,2,5,116.0399,3,1211.1,0,0,0,0,0,0,1,0
16032,3157,20220321,1,0,0,US0378331005,2,3,166.1098,3,1211.1,0,0,0,0,0,0,1,0
16033,3161,20220105,1,23,23,US92343V1044,2,7,53.8,3,1194.3,0,0,0,0,0,0,1,0
16034,3161,20220204,2,0,0,US0605051046,2,1,46.8896,3,1205.4,0,0,0,0,0,0,1,0
16035,3161,20220204,1,0,0,US30231G1022,2,5,82.0,3,1205.4,0,0,0,0,0,0,1,0
16036,3161,20220215,1,0,0,US58933Y1055,2,6,77.87,3,1198.3,0,0,0,0,0,0,1,0
16037,3161,20220307,1,23,23,US92343V1044,2,10,54.75,3,1211.5,0,0,0,0,0,0,1,0
16038,3161,20220314,1,22,22,US00287Y1091,1,4,149.4074,3,1232.4,0,0,0,0,0,0,1,0
16039,3161,20220317,1,22,22,US8552441094,2,7,87.18,3,1240.4,0,0,0,0,0,0,1,0
16040,3161,20220323,2,22,22,KYG6683N1034,2,4,7.7899,3,1221.4,0,0,0,0,0,0,1,0
16041,3161,20220323,1,22,22,US58933Y1055,1,6,80.0,3,1221.4,0,0,0,0,0,0,1,0
16042,3161,20220328,1,22,22,KYG6683N1034,2,59,8.0599,3,1218.3,0,0,0,0,0,0,1,0
16043,3161,20220405,1,22,22,US49456B1017,2,19,19.38,3,1216.7,0,0,0,0,0,0,1,0
16044,3161,20220408,2,22,22,US49456B1017,2,22,19.4499,3,1218.5,0,0,0,0,0,0,1,0
16045,3161,20220408,1,22,22,US30231G1022,1,5,86.0,3,1218.5,0,0,0,0,0,0,1,0
16046,3161,20220616,1,22,22,US4943681035,1,5,121.22,3,1291.3,0,0,0,0,0,0,1,0
16047,3168,20220321,1,23,23,US78464A4094,2,12,64.3,3,1211.1,0,0,0,0,0,0,1,0
16048,3168,20220330,1,3,3,US78464A4094,2,17,67.36,3,1220.5,0,0,0,0,0,0,1,0
16049,3168,20220331,1,0,0,US78464A4094,2,1,67.08,3,1210.8,0,0,0,0,0,0,1,0
16050,3168,20220422,1,0,0,US74347X8314,2,17,44.0,3,1236.4,0,0,0,0,0,0,1,0
16051,3168,20220429,1,3,3,US74347X8314,2,1,37.96,3,1269.4,0,0,0,0,0,0,1,0
16052,3168,20220519,1,1,1,US78464A4094,2,14,53.8,3,1269.3,0,0,0,0,0,0,1,0
16053,3168,20220627,1,3,3,US74347X8314,2,1,27.4,3,1299.4,0,0,0,0,0,0,1,0
16054,3170,20220131,1,23,23,US67066G1040,2,6,233.0,3,1202.4,0,0,0,0,0,0,1,0
16055,3170,20220201,1,1,1,US5949181045,2,1,307.0,3,1202.4,0,0,0,0,0,0,1,0
16056,3170,20220201,2,1,1,US88160R1014,2,1,935.0,3,1202.4,0,0,0,0,0,0,1,0
16057,3170,20220202,1,0,0,US67066G1040,2,3,252.0,3,1202.4,0,0,0,0,0,0,1,0
16058,3170,20220203,1,23,23,US02079K3059,2,2,2931.99,3,1205.7,0,0,0,0,0,0,1,0
16059,3170,20220203,2,23,23,US5949181045,2,1,308.0,3,1205.7,0,0,0,0,0,0,1,0
16060,3170,20220223,3,4,4,US67066G1040,2,5,226.8,3,1194.7,0,0,0,0,0,0,1,0
16061,3170,20220223,5,4,4,US7475251036,2,5,163.0,3,1194.7,0,0,0,0,0,0,1,0
16062,3170,20220223,1,4,4,US0378331005,2,5,161.3,3,1194.7,0,0,0,0,0,0,1,0
16063,3170,20220223,2,4,4,US5949181045,2,4,282.6,3,1194.7,0,0,0,0,0,0,1,0
16064,3170,20220223,4,4,4,US02079K3059,2,1,2567.0,3,1194.7,0,0,0,0,0,0,1,0
16065,3170,20220225,1,5,5,US7475251036,2,4,170.47,3,1199.4,0,0,0,0,0,0,1,0
16066,3170,20220225,2,5,5,US7475251036,2,1,170.47,3,1199.4,0,0,0,0,0,0,1,0
16067,3170,20220228,1,5,5,USN070592100,2,1,663.3,3,1202.7,0,0,0,0,0,0,1,0
16068,3170,20220302,1,5,5,US5949181045,2,3,300.85,3,1205.6,0,0,0,0,0,0,1,0
16069,3170,20220303,1,5,5,US88160R1014,2,1,833.0,3,1205.0,0,0,0,0,0,0,1,0
16070,3170,20220303,3,5,5,US7475251036,2,2,165.3,3,1205.0,0,0,0,0,0,0,1,0
16071,3170,20220303,4,5,5,US67066G1040,2,5,237.0,3,1205.0,0,0,0,0,0,0,1,0
16072,3170,20220303,2,5,5,US7475251036,2,3,165.3,3,1205.0,0,0,0,0,0,0,1,0
16073,3170,20220307,1,5,5,US88160R1014,2,1,807.0,3,1211.5,0,0,0,0,0,0,1,0
16074,3170,20220307,2,5,5,US67066G1040,2,5,214.0,3,1211.5,0,0,0,0,0,0,1,0
16075,3170,20220307,4,5,5,US0378331005,2,5,159.335,3,1211.5,0,0,0,0,0,0,1,0
16076,3170,20220307,3,5,5,US7475251036,2,5,150.495,3,1211.5,0,0,0,0,0,0,1,0
16077,3170,20220309,1,4,4,US91332U1016,2,3,87.0,3,1225.4,0,0,0,0,0,0,1,0
16078,3170,20220516,1,0,1,US0378331005,2,5,146.0,3,1286.0,0,0,0,0,0,0,1,0
16079,3170,20220516,2,0,1,US5949181045,2,2,260.0,3,1286.0,0,0,0,0,0,0,1,0
16080,3170,20220518,2,3,3,US88160R1014,2,1,704.0,3,1277.2,0,0,0,0,0,0,1,0
16081,3170,20220518,1,0,0,US0378331005,2,5,144.0,3,1277.2,0,0,0,0,0,0,1,0
16082,3175,20220502,1,22,22,US0846707026,2,5,322.0,3,1265.4,0,0,0,0,0,0,1,0
16083,3175,20220503,1,0,1,US1912161007,2,1,63.23,3,1265.8,0,0,0,0,0,0,1,0
16084,3175,20220503,2,0,1,US1912161007,2,1,63.23,3,1265.8,0,0,0,0,0,0,1,0
16085,3178,20220330,1,22,22,US0378331005,1,64,178.51,3,1220.5,0,0,0,0,0,0,1,0
16086,3178,20220330,2,22,22,US88160R1014,1,9,1091.62,3,1220.5,0,0,0,0,0,0,1,0
16087,3186,20220422,1,1,5,US74347R2067,2,9,57.72,3,1236.4,0,0,0,0,0,0,1,0
16088,3186,20220524,1,22,5,US74347R2067,2,14,44.08,3,1267.7,0,0,0,0,0,0,1,0
16089,3186,20220628,1,22,5,US74347R2067,2,5,42.4,3,1285.6,0,0,0,0,0,0,1,0
16090,3198,20220208,1,23,23,US8177631053,2,350,0.72,3,1199.4,0,0,0,0,0,0,1,0
16091,3198,20220216,1,23,23,US67066G1040,2,1,262.12,3,1198.5,0,0,0,0,0,0,1,0
16092,3198,20220524,1,22,22,US5494981039,2,15,18.0,3,1267.7,0,0,0,0,0,0,1,0
16093,3198,20220601,1,22,23,US22266T1097,2,22,13.52,3,1245.8,0,0,0,0,0,0,1,0
16094,3199,20220128,1,23,23,US0378331005,2,1,163.0,3,1202.4,0,0,0,0,0,0,1,0
16095,3199,20220202,1,5,5,US0378331005,1,1,175.53,3,1202.4,0,0,0,0,0,0,1,0
16096,3199,20220317,1,22,22,US0378331005,2,2,158.6,3,1240.4,0,0,0,0,0,0,1,0
16097,3199,20220331,1,0,0,US0378331005,1,2,177.0304,3,1210.8,0,0,0,0,0,0,1,0
16098,3203,20220512,2,23,23,US35952H6018,1,72,3.22,3,1277.0,0,0,0,0,0,0,1,0
16099,3203,20220512,3,23,0,US91912E1055,2,87,15.07,3,1277.0,0,0,0,0,0,0,1,0
16100,3203,20220512,4,23,5,US91912E1055,2,11,15.15,3,1277.0,0,0,0,0,0,0,1,0
16101,3203,20220512,1,23,23,US25459W4583,1,69,19.1,3,1277.0,0,0,0,0,0,0,1,0
16102,3203,20220517,1,23,23,US63008G2030,1,132,2.96,3,1281.6,0,0,0,0,0,0,1,0
16103,3203,20220520,3,3,5,US91912E1055,2,60,16.72,3,1274.6,0,0,0,0,0,0,1,0
16104,3203,20220520,2,1,1,US9168961038,1,140,3.24,3,1274.6,0,0,0,0,0,0,1,0
16105,3203,20220520,1,1,2,CA2926717083,1,61,5.91,3,1274.6,0,0,0,0,0,0,1,0
16106,3203,20220523,2,23,23,US7672921050,1,44,6.7501,3,1269.5,0,0,0,0,0,0,1,0
16107,3203,20220523,3,23,5,US35671D8570,2,15,38.35,3,1269.5,0,0,0,0,0,0,1,0
16108,3203,20220523,1,23,23,US5533681012,1,5,38.53,3,1269.5,0,0,0,0,0,0,1,0
16109,3203,20220526,1,22,22,US0378331005,1,12,138.79,3,1263.3,0,0,0,0,0,0,1,0
16110,3203,20220526,2,22,22,US35671D8570,2,10,38.02,3,1263.3,0,0,0,0,0,0,1,0
16111,3203,20220526,3,22,22,US91912E1055,2,83,17.48,3,1263.3,0,0,0,0,0,0,1,0
16112,3206,20220325,1,0,0,US9219088443,2,1,161.1699,3,1219.4,0,0,0,0,0,0,1,0
16113,3206,20220330,3,23,0,US37954Y8553,2,1,78.31,3,1220.5,0,0,0,0,0,0,1,0
16114,3206,20220330,2,23,23,US37954Y8553,2,2,78.52,3,1220.5,0,0,0,0,0,0,1,0
16115,3206,20220330,1,22,23,US30303M1027,2,1,227.95,3,1220.5,0,0,0,0,0,0,1,0
16116,3211,20220211,1,20,3,US88160R1014,2,5,880.0,3,1196.0,0,0,0,0,0,0,1,0
16117,3211,20220218,2,1,1,US67066G1040,2,5,234.0,3,1197.1,0,0,0,0,0,0,1,0
16118,3211,20220218,1,1,1,US88160R1014,2,5,846.0,3,1197.1,0,0,0,0,0,0,1,0
16119,3211,20220223,2,22,0,US88160R1014,2,1,800.0,3,1194.7,0,0,0,0,0,0,1,0
16120,3211,20220223,1,1,3,US88160R1014,2,2,785.0,3,1194.7,0,0,0,0,0,0,1,0
16121,3211,20220224,1,22,22,US88160R1014,2,1,700.0,3,1192.1,0,0,0,0,0,0,1,0
16122,3211,20220307,1,22,0,US67066G1040,2,4,220.0,3,1211.5,0,0,0,0,0,0,1,0
16123,3211,20220425,1,22,22,US0378331005,2,1,159.81,3,1241.7,0,0,0,0,0,0,1,0
16124,3211,20220509,1,23,23,US88160R1014,2,1,810.0,3,1272.7,0,0,0,0,0,0,1,0
16125,3211,20220509,2,23,23,US0378331005,2,1,153.0,3,1272.7,0,0,0,0,0,0,1,0
16126,3211,20220526,1,23,23,US88160R1014,2,1,685.0,3,1263.3,0,0,0,0,0,0,1,0
16127,3218,20220503,1,23,23,US78464A8541,2,16,48.93,3,1265.8,0,0,0,0,0,0,1,0
16128,3218,20220516,1,0,0,US78464A8541,2,33,47.12,3,1286.0,0,0,0,0,0,0,1,0
16129,3218,20220525,1,0,0,US78464A8541,2,25,46.55,3,1264.3,0,0,0,0,0,0,1,0
16130,3218,20220610,1,1,1,US78464A8541,2,23,45.97,3,1257.6,0,0,0,0,0,0,1,0
16131,3224,20220103,1,0,0,US69608A1088,2,13,18.3796,3,1185.5,0,0,0,0,0,0,1,0
16132,3224,20220225,1,1,1,US69608A1088,2,54,11.4193,3,1199.4,0,0,0,0,0,0,1,0
16133,3224,20220413,1,0,0,US69608A1088,2,18,12.82,3,1236.6,0,0,0,0,0,0,1,0
16134,3224,20220426,1,1,1,US69608A1088,2,23,11.2499,3,1247.1,0,0,0,0,0,0,1,0
16135,3224,20220527,1,23,23,US67066G1040,2,1,185.07,3,1266.4,0,0,0,0,0,0,1,0
16136,3224,20220527,2,23,23,US69608A1088,2,6,8.7191,3,1266.4,0,0,0,0,0,0,1,0
16137,3224,20220628,1,0,0,US69608A1088,2,23,9.51,3,1285.6,0,0,0,0,0,0,1,0
16138,3237,20220107,1,23,23,US0378331005,1,1,172.73,3,1199.6,0,0,0,0,0,0,1,0
16139,3237,20220110,1,23,23,US5494981039,1,2,42.0,3,1202.4,0,0,0,0,0,0,1,0
16140,3237,20220214,1,23,23,US25459W4583,2,5,39.5,3,1199.6,0,0,0,0,0,0,1,0
16141,3237,20220214,2,23,23,US74347X8314,2,1,52.9198,3,1199.6,0,0,0,0,0,0,1,0
16142,3237,20220215,1,18,19,US25459W4583,1,5,42.45,3,1198.3,0,0,0,0,0,0,1,0
16143,3237,20220215,2,18,18,US74347X8314,1,1,56.17,3,1198.3,0,0,0,0,0,0,1,0
16144,3237,20220217,1,23,0,US25459W4583,2,1,42.0,3,1196.9,0,0,0,0,0,0,1,0
16145,3237,20220218,1,23,1,US25459W4583,2,1,38.0,3,1197.1,0,0,0,0,0,0,1,0
16146,3237,20220222,1,23,23,US25459W4583,1,2,38.75,3,1194.6,0,0,0,0,0,0,1,0
16147,3237,20220303,1,5,5,US25459W4583,2,1,37.4,3,1205.0,0,0,0,0,0,0,1,0
16148,3237,20220318,1,22,22,US25459W4583,2,1,36.0,3,1220.6,0,0,0,0,0,0,1,0
16149,3237,20220608,1,17,17,US0378331005,2,1,148.12,3,1257.1,0,0,0,0,0,0,1,0
16150,3237,20220609,1,18,21,US25459W4583,2,1,22.91,3,1255.4,0,0,0,0,0,0,1,0
16151,3237,20220610,3,22,23,US0378331005,2,1,138.0,3,1257.6,0,0,0,0,0,0,1,0
16152,3237,20220610,2,22,23,US25459W4583,2,1,19.0,3,1257.6,0,0,0,0,0,0,1,0
16153,3237,20220610,1,17,19,US25459W4583,2,2,21.09,3,1257.6,0,0,0,0,0,0,1,0
16154,3237,20220616,2,22,22,US0378331005,2,1,131.0,3,1291.3,0,0,0,0,0,0,1,0
16155,3237,20220616,3,22,23,US25459W4583,2,1,14.0,3,1291.3,0,0,0,0,0,0,1,0
16156,3237,20220616,1,22,22,US25459W4583,2,2,15.19,3,1291.3,0,0,0,0,0,0,1,0
16157,3243,20220204,1,5,5,US46641Q3323,2,15,60.7,3,1205.4,0,0,0,0,0,0,1,0
16158,3243,20220308,1,0,1,US0378331005,2,1,157.75,3,1225.4,0,0,0,0,0,0,1,0
16159,3243,20220517,1,22,22,US02079K3059,2,1,2315.7,3,1281.6,0,0,0,0,0,0,1,0
16160,3243,20220608,1,22,1,US46641Q3323,2,7,57.69,3,1257.1,0,0,0,0,0,0,1,0
16161,3243,20220614,1,22,22,US0378331005,2,6,131.72,3,1286.0,0,0,0,0,0,0,1,0
16162,3243,20220616,1,23,23,US0231351067,2,8,102.97,3,1291.3,0,0,0,0,0,0,1,0
16163,3267,20220204,1,0,0,US46090E1038,2,7,355.58,3,1205.4,0,0,0,0,0,0,1,0
16164,3267,20220204,2,0,0,US78462F1030,2,3,446.5,3,1205.4,0,0,0,0,0,0,1,0
16165,3267,20220218,2,0,0,US78462F1030,2,6,437.61,3,1197.1,0,0,0,0,0,0,1,0
16166,3267,20220218,1,0,0,US46090E1038,2,5,344.3,3,1197.1,0,0,0,0,0,0,1,0
16167,3267,20220328,1,22,22,US06746P4809,1,36,44.9178,3,1218.3,0,0,0,0,0,0,1,0
16168,3268,20220426,1,4,4,US88160R1014,2,2,877.0,3,1247.1,0,0,0,0,0,0,1,0
16169,3268,20220427,1,4,4,US77543R1023,2,10,84.7,3,1248.3,0,0,0,0,0,0,1,0
16170,3268,20220509,2,23,23,US67066G1040,2,10,178.0,3,1272.7,0,0,0,0,0,0,1,0
16171,3268,20220509,1,23,23,US88160R1014,2,2,824.95,3,1272.7,0,0,0,0,0,0,1,0
16172,3268,20220511,2,5,6,US0378331005,2,5,146.0,3,1275.5,0,0,0,0,0,0,1,0
16173,3268,20220511,1,4,4,US88160R1014,2,2,728.0,3,1275.5,0,0,0,0,0,0,1,0
16174,3288,20220103,1,23,0,US88160R1014,1,1,1168.05,3,1185.5,0,0,0,0,0,0,1,0
16175,3288,20220124,1,22,23,US46222L1089,2,5,10.05,3,1193.6,0,0,0,0,0,0,1,0
16176,3288,20220128,1,23,23,US46222L1089,2,10,9.5,3,1202.4,0,0,0,0,0,0,1,0
16177,3288,20220202,1,23,23,US02079K3059,2,1,2982.0,3,1202.4,0,0,0,0,0,0,1,0
16178,3288,20220214,1,0,4,US5494981039,2,5,27.25,3,1199.6,0,0,0,0,0,0,1,0
16179,3288,20220217,1,6,6,US67066G1040,2,2,244.0,3,1196.9,0,0,0,0,0,0,1,0
16180,3288,20220307,1,0,0,US46222L1089,2,10,12.0,3,1211.5,0,0,0,0,0,0,1,0
16181,3288,20220307,3,0,0,US67066G1040,2,1,222.5,3,1211.5,0,0,0,0,0,0,1,0
16182,3288,20220307,2,0,0,US5494981039,2,10,23.3,3,1211.5,0,0,0,0,0,0,1,0
16183,3288,20220311,4,23,23,US0378331005,2,1,158.52,3,1228.7,0,0,0,0,0,0,1,0
16184,3288,20220311,3,23,0,US67066G1040,2,1,226.58,3,1228.7,0,0,0,0,0,0,1,0
16185,3288,20220311,2,22,23,US46222L1089,2,13,12.75,3,1228.7,0,0,0,0,0,0,1,0
16186,3288,20220311,5,23,0,US5494981039,2,2,23.5,3,1228.7,0,0,0,0,0,0,1,0
16187,3288,20220311,1,4,4,US46222L1089,2,1,12.3992,3,1228.7,0,0,0,0,0,0,1,0
16188,3288,20220331,2,20,20,KYG4236L1124,2,3,1.45,3,1210.8,0,0,0,0,0,0,1,0
16189,3288,20220331,1,20,20,KYG4236L1124,2,1,1.45,3,1210.8,0,0,0,0,0,0,1,0
16190,3290,20220110,3,0,0,US25459W4583,2,1,55.3994,3,1202.4,0,0,0,0,0,0,1,0
16191,3290,20220110,4,0,0,US25459W4583,2,1,55.1799,3,1202.4,0,0,0,0,0,0,1,0
16192,3290,20220110,11,23,23,US25459W4583,2,1,55.6199,3,1202.4,0,0,0,0,0,0,1,0
16193,3290,20220110,10,23,23,US25459W4583,2,1,55.6599,3,1202.4,0,0,0,0,0,0,1,0
16194,3290,20220110,1,0,0,US25459W4583,2,1,55.48,3,1202.4,0,0,0,0,0,0,1,0
16195,3290,20220110,9,23,23,US25459W4583,2,1,56.0997,3,1202.4,0,0,0,0,0,0,1,0
16196,3290,20220110,2,0,0,US25459W4583,2,1,55.4499,3,1202.4,0,0,0,0,0,0,1,0
16197,3290,20220110,8,23,23,US25459W4583,2,1,56.1697,3,1202.4,0,0,0,0,0,0,1,0
16198,3290,20220110,7,23,23,US25459W4583,2,1,56.115,3,1202.4,0,0,0,0,0,0,1,0
16199,3290,20220110,6,23,23,US25459W4583,2,1,56.23,3,1202.4,0,0,0,0,0,0,1,0
16200,3290,20220110,5,0,0,US74347X8314,2,1,133.7698,3,1202.4,0,0,0,0,0,0,1,0
16201,3290,20220118,4,0,0,US74347X8314,2,1,68.5299,3,1192.3,0,0,0,0,0,0,1,0
16202,3290,20220118,3,0,0,US25459W4583,2,1,58.8599,3,1192.3,0,0,0,0,0,0,1,0
16203,3290,20220118,1,0,0,US25459W4583,2,1,59.17,3,1192.3,0,0,0,0,0,0,1,0
16204,3290,20220118,5,0,0,US0636796171,2,5,22.86,3,1192.3,0,0,0,0,0,0,1,0
16205,3290,20220118,2,0,0,US25459W4583,2,1,58.9193,3,1192.3,0,0,0,0,0,0,1,0
16206,3290,20220314,10,6,6,US74347X8314,2,7,40.19,3,1232.4,0,0,0,0,0,0,1,0
16207,3290,20220314,9,6,6,US25459W4583,2,10,28.25,3,1232.4,0,0,0,0,0,0,1,0
16208,3290,20220314,8,6,6,US0636796171,2,5,9.47,3,1232.4,0,0,0,0,0,0,1,0
16209,3290,20220314,6,6,6,US0636796171,2,1,9.49,3,1232.4,0,0,0,0,0,0,1,0
16210,3290,20220314,5,6,6,US74347X8314,2,2,40.19,3,1232.4,0,0,0,0,0,0,1,0
16211,3290,20220314,4,6,6,US74347X8314,2,2,40.19,3,1232.4,0,0,0,0,0,0,1,0
16212,3290,20220314,3,6,6,US74347X8314,2,1,40.19,3,1232.4,0,0,0,0,0,0,1,0
16213,3290,20220314,2,6,6,US25459W4583,2,1,28.21,3,1232.4,0,0,0,0,0,0,1,0
16214,3290,20220314,1,6,6,US25459W4583,2,1,28.21,3,1232.4,0,0,0,0,0,0,1,0
16215,3290,20220314,7,6,6,US0636796171,2,1,9.49,3,1232.4,0,0,0,0,0,0,1,0
16216,3298,20220216,3,23,23,US0378331005,2,5,171.87,3,1198.5,0,0,0,0,0,0,1,0
16217,3298,20220216,4,23,23,US64110L1061,2,2,400.94,3,1198.5,0,0,0,0,0,0,1,0
16218,3298,20220216,2,23,23,US88160R1014,2,2,914.05,3,1198.5,0,0,0,0,0,0,1,0
16219,3298,20220216,1,23,23,US0378331005,2,4,171.87,3,1198.5,0,0,0,0,0,0,1,0
16220,3298,20220329,1,22,22,US88160R1014,1,2,1109.26,3,1225.7,0,0,0,0,0,0,1,0
16221,3309,20220120,5,3,3,US76954A1034,2,2,67.52,3,1191.8,0,0,0,0,0,0,1,0
16222,3309,20220120,1,3,3,US8552441094,2,1,97.82,3,1191.8,0,0,0,0,0,0,1,0
16223,3309,20220120,3,3,3,US6541061031,2,1,145.0,3,1191.8,0,0,0,0,0,0,1,0
16224,3309,20220120,4,3,3,US5494981039,2,2,40.4188,3,1191.8,0,0,0,0,0,0,1,0
16225,3309,20220120,2,3,3,US76954A1034,2,3,67.45,3,1191.8,0,0,0,0,0,0,1,0
16226,3313,20220114,1,4,4,US8740391003,1,21,140.65,3,1188.2,0,0,0,0,0,0,1,0
16227,3313,20220425,1,2,2,USN070592100,2,4,586.62,3,1241.7,0,0,0,0,0,0,1,0
16228,3323,20220106,1,23,23,AU0000198582,1,4,4.1302,3,1198.2,0,0,0,0,0,0,1,0
16229,3323,20220217,1,22,23,US7170811035,1,21,49.55,3,1196.9,0,0,0,0,0,0,1,0
16230,3323,20220420,4,4,4,US78464A4094,1,4,63.1303,3,1234.9,0,0,0,0,0,0,1,0
16231,3323,20220420,3,4,4,US67066G1040,2,2,214.87,3,1234.9,0,0,0,0,0,0,1,0
16232,3323,20220420,2,4,4,US67066G1040,2,1,214.53,3,1234.9,0,0,0,0,0,0,1,0
16233,3323,20220420,1,4,4,US30231G1022,1,5,88.03,3,1234.9,0,0,0,0,0,0,1,0
16234,3323,20220426,1,4,4,US9344231041,1,6,19.82,3,1247.1,0,0,0,0,0,0,1,0
16235,3323,20220516,1,19,19,US6701002056,1,5,104.68,3,1286.0,0,0,0,0,0,0,1,0
16236,3323,20220614,1,23,23,US46138E5942,1,106,21.2908,3,1286.0,0,0,0,0,0,0,1,0
16237,3323,20220616,1,0,0,US30231G1022,1,15,92.06,3,1291.3,0,0,0,0,0,0,1,0
16238,3323,20220616,2,0,0,US81369Y5069,1,7,78.84,3,1291.3,0,0,0,0,0,0,1,0
16239,3323,20220622,1,23,1,US67066G1040,2,1,163.0,3,1290.6,0,0,0,0,0,0,1,0
16240,3336,20220204,6,22,22,US74347X8314,2,1,57.2,3,1205.4,0,0,0,0,0,0,1,0
16241,3336,20220204,5,20,20,US74347X8314,2,1,57.1,3,1205.4,0,0,0,0,0,0,1,0
16242,3336,20220204,4,20,22,US6541101050,2,1,7.51,3,1205.4,0,0,0,0,0,0,1,0
16243,3336,20220204,3,20,22,US74347X8314,2,1,56.74,3,1205.4,0,0,0,0,0,0,1,0
16244,3336,20220204,2,20,20,US74347X8314,2,1,57.37,3,1205.4,0,0,0,0,0,0,1,0
16245,3336,20220204,1,6,6,US6541101050,2,1,7.68,3,1205.4,0,0,0,0,0,0,1,0
16246,3336,20220211,1,23,5,US74347X8314,2,1,52.7,3,1196.0,0,0,0,0,0,0,1,0
16247,3336,20220214,1,23,3,US74347X8314,2,1,52.45,3,1199.6,0,0,0,0,0,0,1,0
16248,3336,20220214,4,23,23,US74347X8314,2,1,54.14,3,1199.6,0,0,0,0,0,0,1,0
16249,3336,20220214,3,23,0,US74347X8314,2,1,53.0,3,1199.6,0,0,0,0,0,0,1,0
16250,3336,20220214,2,23,23,US74347X8314,2,1,54.0,3,1199.6,0,0,0,0,0,0,1,0
16251,3336,20220217,3,9,9,US74347X8314,2,1,52.15,3,1196.9,0,0,0,0,0,0,1,0
16252,3336,20220217,2,9,9,US74347X8314,2,1,52.1,3,1196.9,0,0,0,0,0,0,1,0
16253,3336,20220217,1,9,9,US74347X8314,2,1,52.0,3,1196.9,0,0,0,0,0,0,1,0
16254,3336,20220218,2,0,1,US74347X8314,2,1,50.5,3,1197.1,0,0,0,0,0,0,1,0
16255,3336,20220218,3,0,3,US74347X8314,2,1,49.5,3,1197.1,0,0,0,0,0,0,1,0
16256,3336,20220218,1,0,0,US74347X8314,2,1,51.0,3,1197.1,0,0,0,0,0,0,1,0
16257,3336,20220222,3,23,3,US74347X8314,2,1,48.0,3,1194.6,0,0,0,0,0,0,1,0
16258,3336,20220222,2,23,2,US74347X8314,2,1,48.5,3,1194.6,0,0,0,0,0,0,1,0
16259,3336,20220222,4,23,4,US74347X8314,2,1,47.5,3,1194.6,0,0,0,0,0,0,1,0
16260,3336,20220222,1,23,1,US74347X8314,2,1,49.0,3,1194.6,0,0,0,0,0,0,1,0
16261,3336,20220223,1,8,9,US74347X8314,2,1,44.5,3,1194.7,0,0,0,0,0,0,1,0
16262,3336,20220223,3,8,9,US74347X8314,2,1,44.6,3,1194.7,0,0,0,0,0,0,1,0
16263,3336,20220223,4,9,9,US74347X8314,2,1,44.3,3,1194.7,0,0,0,0,0,0,1,0
16264,3336,20220223,2,8,8,US74347X8314,2,1,44.7,3,1194.7,0,0,0,0,0,0,1,0
16265,3336,20220223,5,22,0,US74347X8314,2,1,48.5,3,1194.7,0,0,0,0,0,0,1,0
16266,3336,20220224,1,0,0,US74347X8314,2,1,43.3,3,1192.1,0,0,0,0,0,0,1,0
16267,3336,20220225,1,22,23,US74347X8314,2,1,49.5,3,1199.4,0,0,0,0,0,0,1,0
16268,3336,20220225,2,22,23,US74347X8314,2,1,50.0,3,1199.4,0,0,0,0,0,0,1,0
16269,3336,20220301,1,23,23,US6541101050,2,2,7.5,3,1202.7,0,0,0,0,0,0,1,0
16270,3336,20220301,2,23,1,US74347X8314,2,1,50.5,3,1202.7,0,0,0,0,0,0,1,0
16271,3336,20220301,3,23,2,US74347X8314,2,1,50.0,3,1202.7,0,0,0,0,0,0,1,0
16272,3336,20220302,1,23,0,US74347X8314,2,1,49.5,3,1205.6,0,0,0,0,0,0,1,0
16273,3336,20220303,1,9,9,US74347X8314,2,1,47.5,3,1205.0,0,0,0,0,0,0,1,0
16274,3336,20220304,1,5,5,US6541101050,2,1,6.63,3,1203.6,0,0,0,0,0,0,1,0
16275,3336,20220307,2,7,7,US74347X8314,2,1,42.29,3,1211.5,0,0,0,0,0,0,1,0
16276,3336,20220307,3,7,7,US74347X8314,2,1,42.3,3,1211.5,0,0,0,0,0,0,1,0
16277,3336,20220307,1,7,7,US76954A1034,2,1,42.28,3,1211.5,0,0,0,0,0,0,1,0
16278,3336,20220307,4,22,23,US76954A1034,2,1,47.39,3,1211.5,0,0,0,0,0,0,1,0
16279,3336,20220307,5,22,23,US74347X8314,2,1,46.5,3,1211.5,0,0,0,0,0,0,1,0
16280,3336,20220308,1,23,0,US74347X8314,2,1,41.8,3,1225.4,0,0,0,0,0,0,1,0
16281,3336,20220315,3,21,21,US76954A1034,2,1,36.3,3,1238.6,0,0,0,0,0,0,1,0
16282,3336,20220315,1,21,21,US98422D1054,2,1,18.9,3,1238.6,0,0,0,0,0,0,1,0
16283,3336,20220315,2,21,21,US76954A1034,2,1,36.4,3,1238.6,0,0,0,0,0,0,1,0
16284,3336,20220315,4,21,21,US74347X8314,2,1,40.78,3,1238.6,0,0,0,0,0,0,1,0
16285,3336,20220315,5,21,21,US6541101050,2,1,6.98,3,1238.6,0,0,0,0,0,0,1,0
16286,3336,20220330,3,22,22,US00534A1025,2,1,5.375,3,1220.5,0,0,0,0,0,0,1,0
